Wavenumber, FCNSWMarch19_1022.spa
7999.27978515625,0.4609676003456116
7995.422851794868,0.4615127444267273
7991.5659184334845,0.46205970644950867
7987.708985072102,0.4539811611175537
7983.852051710719,0.45613721013069153
7979.995118349337,0.4638833999633789
7976.138184987954,0.46436136960983276
7972.281251626571,0.4604445695877075
7968.424318265189,0.46083343029022217
7964.567384903806,0.4651437997817993
7960.7104515424235,0.46847590804100037
7956.853518181041,0.46684136986732483
7952.996584819658,0.46102073788642883
7949.139651458276,0.4613422751426697
7945.2827180968925,0.4680975079536438
7941.42578473551,0.4648785889148712
7937.568851374128,0.45935729146003723
7933.711918012745,0.4567635655403137
7929.854984651362,0.45303353667259216
7925.998051289979,0.44964343309402466
7922.141117928597,0.4546353816986084
7918.284184567215,0.45717212557792664
7914.427251205831,0.4554459750652313
7910.570317844449,0.4566150903701782
7906.713384483066,0.4584556221961975
7902.856451121684,0.46247488260269165
7898.999517760301,0.4652799367904663
7895.142584398918,0.46170273423194885
7891.285651037536,0.4581041932106018
7887.428717676153,0.461010217666626
7883.57178431477,0.4629364013671875
7879.714850953388,0.46119511127471924
7875.857917592005,0.46442607045173645
7872.000984230623,0.4630492031574249
7868.144050869239,0.4599476158618927
7864.287117507857,0.4589294493198395
7860.430184146475,0.4642600119113922
7856.573250785092,0.46606844663619995
7852.716317423709,0.46024638414382935
7848.859384062326,0.4584655165672302
7845.002450700944,0.4579072594642639
7841.145517339562,0.45847681164741516
7837.288583978178,0.461230993270874
7833.431650616796,0.4597623944282532
7829.574717255413,0.4609852135181427
7825.717783894031,0.462319940328598
7821.860850532648,0.45763829350471497
7818.003917171265,0.45313242077827454
7814.146983809883,0.4574843645095825
7810.2900504485,0.4610197842121124
7806.433117087117,0.45828506350517273
7802.576183725735,0.45576977729797363
7798.719250364352,0.45701080560684204
7794.86231700297,0.45761460065841675
7791.005383641586,0.46622124314308167
7787.148450280204,0.47033795714378357
7783.291516918822,0.4603402018547058
7779.434583557439,0.4593294858932495
7775.577650196056,0.465516597032547
7771.720716834673,0.4678899943828583
7767.863783473291,0.4685755968093872
7764.0068501119085,0.4688332974910736
7760.149916750525,0.46659204363822937
7756.292983389143,0.46059781312942505
7752.43605002776,0.4562653601169586
7748.579116666378,0.4534757435321808
7744.722183304995,0.4504848122596741
7740.865249943612,0.4528927206993103
7737.00831658223,0.45565226674079895
7733.151383220847,0.4578070640563965
7729.294449859464,0.4604027569293976
7725.437516498082,0.46189451217651367
7721.580583136699,0.46024930477142334
7717.7236497753165,0.45896443724632263
7713.866716413933,0.4614247679710388
7710.009783052551,0.4610498249530792
7706.152849691169,0.4574085474014282
7702.2959163297855,0.4624688923358917
7698.438982968403,0.46588829159736633
7694.58204960702,0.4585016667842865
7690.725116245638,0.4559837877750397
7686.868182884255,0.45378226041793823
7683.011249522872,0.4545160233974457
7679.15431616149,0.4590018689632416
7675.297382800107,0.4587225019931793
7671.4404494387245,0.4603133201599121
7667.583516077342,0.4640595316886902
7663.726582715959,0.46084272861480713
7659.869649354577,0.4604935348033905
7656.0127159931935,0.46423083543777466
7652.155782631811,0.4585700035095215
7648.298849270428,0.4514378011226654
7644.441915909046,0.4511893093585968
7640.5849825476635,0.45308443903923035
7636.72804918628,0.4561876952648163
7632.871115824898,0.4587215185165405
7629.014182463516,0.46033021807670593
7625.1572491021325,0.458859384059906
7621.30031574075,0.4609830975532532
7617.443382379367,0.4635182023048401
7613.586449017985,0.4637039005756378
7609.7295156566015,0.4616730511188507
7605.872582295219,0.4566372334957123
7602.015648933837,0.45793232321739197
7598.158715572454,0.46175912022590637
7594.301782211071,0.4633457064628601
7590.444848849689,0.4632267951965332
7586.587915488306,0.46272924542427063
7582.730982126924,0.4610919654369354
7578.8740487655405,0.46186724305152893
7575.017115404158,0.4639987349510193
7571.160182042775,0.4608009159564972
7567.303248681393,0.4562535285949707
7563.44631532001,0.46123069524765015
7559.589381958627,0.4640236496925354
7555.732448597245,0.45993730425834656
7551.875515235863,0.45830756425857544
7548.018581874479,0.4580170214176178
7544.161648513097,0.45720672607421875
7540.304715151714,0.4525994062423706
7536.447781790332,0.4510192275047302
7532.590848428948,0.4534863531589508
7528.733915067566,0.45497363805770874
7524.876981706184,0.45797544717788696
7521.020048344801,0.4594351649284363
7517.163114983418,0.4601515233516693
7513.306181622036,0.4617847800254822
7509.449248260653,0.4646318852901459
7505.592314899271,0.46514230966567993
7501.735381537887,0.4626884460449219
7497.878448176505,0.4564090967178345
7494.021514815122,0.45467737317085266
7490.16458145374,0.45881742238998413
7486.307648092357,0.45686033368110657
7482.450714730974,0.4543159008026123
7478.593781369592,0.4561021625995636
7474.73684800821,0.45937231183052063
7470.879914646826,0.46018096804618835
7467.022981285444,0.457871675491333
7463.166047924061,0.4566498398780823
7459.309114562679,0.45636752247810364
7455.452181201295,0.45860978960990906
7451.595247839913,0.464275985956192
7447.738314478531,0.4661039113998413
7443.881381117148,0.4657086133956909
7440.024447755765,0.4666353762149811
7436.167514394383,0.46584612131118774
7432.310581033,0.46504297852516174
7428.453647671618,0.46407637000083923
7424.596714310234,0.4612177312374115
7420.739780948852,0.4597018361091614
7416.882847587469,0.46120285987854004
7413.025914226087,0.4618639051914215
7409.168980864704,0.46297988295555115
7405.312047503321,0.4665502905845642
7401.455114141939,0.4678129255771637
7397.5981807805565,0.47187143564224243
7393.741247419173,0.4721737802028656
7389.884314057791,0.4682810306549072
7386.027380696408,0.47092223167419434
7382.1704473350255,0.4715394377708435
7378.313513973642,0.46781253814697266
7374.45658061226,0.46949994564056396
7370.599647250878,0.47331303358078003
7366.742713889495,0.47150102257728577
7362.885780528112,0.46918535232543945
7359.02884716673,0.4681539237499237
7355.171913805347,0.4677390456199646
7351.3149804439645,0.4631762206554413
7347.458047082581,0.46224257349967957
7343.601113721199,0.4606412351131439
7339.744180359816,0.4611353278160095
7335.8872469984335,0.4652925431728363
7332.030313637051,0.46430614590644836
7328.173380275668,0.46836867928504944
7324.316446914286,0.47800710797309875
7320.459513552903,0.48001959919929504
7316.60258019152,0.47594648599624634
7312.745646830138,0.47005683183670044
7308.888713468755,0.46427029371261597
7305.0317801073725,0.4639536738395691
7301.174846745989,0.4601842164993286
7297.317913384607,0.4575917720794678
7293.460980023225,0.4621603190898895
7289.6040466618415,0.47260618209838867
7285.747113300459,0.47169825434684753
7281.890179939076,0.46884918212890625
7278.033246577694,0.47334909439086914
7274.176313216311,0.473709374666214
7270.319379854928,0.47191372513771057
7266.462446493546,0.46994996070861816
7262.605513132163,0.46650978922843933
7258.74857977078,0.4626699686050415
7254.891646409398,0.4670509099960327
7251.034713048015,0.47619661688804626
7247.177779686633,0.4747356176376343
7243.3208463252495,0.4706651568412781
7239.463912963867,0.466951847076416
7235.606979602485,0.46744275093078613
