Wavenumber, Abs
7999.27978515625,0.46662721037864685
7995.422851794868,0.45114195346832275
7991.5659184334845,0.44286370277404785
7987.708985072102,0.44654229283332825
7983.852051710719,0.44692447781562805
7979.995118349337,0.4482423961162567
7976.138184987954,0.4485534727573395
7972.281251626571,0.4467032849788666
7968.424318265189,0.4498886168003082
7964.567384903806,0.4490709900856018
7960.7104515424235,0.4560409188270569
7956.853518181041,0.4634006917476654
7952.996584819658,0.4555569589138031
7949.139651458276,0.45282790064811707
7945.2827180968925,0.45445385575294495
7941.42578473551,0.45083460211753845
7937.568851374128,0.450206995010376
7933.711918012745,0.45230740308761597
7929.854984651362,0.4561179578304291
7925.998051289979,0.45714497566223145
7922.141117928597,0.45721766352653503
7918.284184567215,0.45612436532974243
7914.427251205831,0.45443230867385864
7910.570317844449,0.4514831304550171
7906.713384483066,0.4427868127822876
7902.856451121684,0.4416879713535309
7898.999517760301,0.4509994387626648
7895.142584398918,0.46136292815208435
7891.285651037536,0.46294885873794556
7887.428717676153,0.4584115743637085
7883.57178431477,0.4560132324695587
7879.714850953388,0.44956251978874207
7875.857917592005,0.4496471583843231
7872.000984230623,0.4558659791946411
7868.144050869239,0.45796045660972595
7864.287117507857,0.4491681754589081
7860.430184146475,0.4436764717102051
7856.573250785092,0.4496293365955353
7852.716317423709,0.46199578046798706
7848.859384062326,0.46553361415863037
7845.002450700944,0.45745038986206055
7841.145517339562,0.4491063058376312
7837.288583978178,0.4476025104522705
7833.431650616796,0.4502864181995392
7829.574717255413,0.4479576051235199
7825.717783894031,0.44347596168518066
7821.860850532648,0.4444195330142975
7818.003917171265,0.45126858353614807
7814.146983809883,0.4542509615421295
7810.2900504485,0.4552282989025116
7806.433117087117,0.45300841331481934
7802.576183725735,0.4530320167541504
7798.719250364352,0.45582082867622375
7794.86231700297,0.45823660492897034
7791.005383641586,0.4563651382923126
7787.148450280204,0.4582034945487976
7783.291516918822,0.4588281810283661
7779.434583557439,0.4559617340564728
7775.577650196056,0.457894891500473
7771.720716834673,0.45827579498291016
7767.863783473291,0.45755377411842346
7764.0068501119085,0.4556933045387268
7760.149916750525,0.4498039484024048
7756.292983389143,0.4475354552268982
7752.43605002776,0.4537179172039032
7748.579116666378,0.4536062180995941
7744.722183304995,0.44787493348121643
7740.865249943612,0.4472399950027466
7737.00831658223,0.45132747292518616
7733.151383220847,0.4556539058685303
7729.294449859464,0.4636704623699188
7725.437516498082,0.4657597839832306
7721.580583136699,0.4610554277896881
7717.7236497753165,0.45271074771881104
7713.866716413933,0.4503982365131378
7710.009783052551,0.45277613401412964
7706.152849691169,0.45588022470474243
7702.2959163297855,0.4574302136898041
7698.438982968403,0.45569610595703125
7694.58204960702,0.4472816586494446
7690.725116245638,0.4433940052986145
7686.868182884255,0.4477250277996063
7683.011249522872,0.4457496106624603
7679.15431616149,0.4475247263908386
7675.297382800107,0.4481094479560852
7671.4404494387245,0.44462642073631287
7667.583516077342,0.4463042616844177
7663.726582715959,0.4537717401981354
7659.869649354577,0.45764458179473877
7656.0127159931935,0.45713502168655396
7652.155782631811,0.45696914196014404
7648.298849270428,0.455434650182724
7644.441915909046,0.4559595584869385
7640.5849825476635,0.45847517251968384
7636.72804918628,0.45572322607040405
7632.871115824898,0.4525238573551178
7629.014182463516,0.4535742998123169
7625.1572491021325,0.4610063433647156
7621.30031574075,0.4673137664794922
7617.443382379367,0.4602390229701996
7613.586449017985,0.449571818113327
7609.7295156566015,0.45021286606788635
7605.872582295219,0.4498211741447449
7602.015648933837,0.447651207447052
7598.158715572454,0.4499836564064026
7594.301782211071,0.45253896713256836
7590.444848849689,0.4533018469810486
7586.587915488306,0.4524717330932617
7582.730982126924,0.45127764344215393
7578.8740487655405,0.452199250459671
7575.017115404158,0.45340484380722046
7571.160182042775,0.4556073546409607
7567.303248681393,0.45494869351387024
7563.44631532001,0.4536909759044647
7559.589381958627,0.4571472704410553
7555.732448597245,0.45756345987319946
7551.875515235863,0.4565601944923401
7548.018581874479,0.45389506220817566
7544.161648513097,0.4506143629550934
7540.304715151714,0.44721177220344543
7536.447781790332,0.447125643491745
7532.590848428948,0.4512968063354492
7528.733915067566,0.4541701078414917
7524.876981706184,0.45255380868911743
7521.020048344801,0.45268815755844116
7517.163114983418,0.45678234100341797
7513.306181622036,0.46065470576286316
7509.449248260653,0.45757177472114563
7505.592314899271,0.45210859179496765
7501.735381537887,0.45244795083999634
7497.878448176505,0.4503568708896637
7494.021514815122,0.446946918964386
7490.16458145374,0.4487602710723877
7486.307648092357,0.4546106457710266
7482.450714730974,0.45978784561157227
7478.593781369592,0.4585452675819397
7474.73684800821,0.4548473060131073
7470.879914646826,0.4515646696090698
7467.022981285444,0.4497004747390747
7463.166047924061,0.4513135254383087
7459.309114562679,0.453322172164917
7455.452181201295,0.4530334174633026
7451.595247839913,0.4538184702396393
7447.738314478531,0.457815021276474
7443.881381117148,0.46129512786865234
7440.024447755765,0.4578250050544739
7436.167514394383,0.45472028851509094
7432.310581033,0.4570958614349365
7428.453647671618,0.4565045237541199
7424.596714310234,0.45754769444465637
7420.739780948852,0.4633753299713135
7416.882847587469,0.461840957403183
7413.025914226087,0.4611671268939972
7409.168980864704,0.45977717638015747
7405.312047503321,0.45549342036247253
7401.455114141939,0.4570629596710205
7397.5981807805565,0.4646137058734894
7393.741247419173,0.46712374687194824
7389.884314057791,0.4654313027858734
