Wavenumber,FCNSWMarch19_1023.spa
7999.27978515625,0.4925365149974823
7995.422851794868,0.48732414841651917
7991.5659184334845,0.4858211874961853
7987.708985072102,0.48464590311050415
7983.852051710719,0.4894815981388092
7979.995118349337,0.49505701661109924
7976.138184987954,0.49567273259162903
7972.281251626571,0.49296054244041443
7968.424318265189,0.4904426038265228
7964.567384903806,0.49263837933540344
7960.7104515424235,0.4905428886413574
7956.853518181041,0.4984820485115051
7952.996584819658,0.5106136798858643
7949.139651458276,0.5110693573951721
7945.2827180968925,0.5046749114990234
7941.42578473551,0.4963972270488739
7937.568851374128,0.49203550815582275
7933.711918012745,0.4919867217540741
7929.854984651362,0.4901788532733917
7925.998051289979,0.4914388954639435
7922.141117928597,0.5039750337600708
7918.284184567215,0.5070937275886536
7914.427251205831,0.5024746060371399
7910.570317844449,0.50090092420578
7906.713384483066,0.49984821677207947
7902.856451121684,0.5008625984191895
7898.999517760301,0.49730634689331055
7895.142584398918,0.48938247561454773
7891.285651037536,0.48604458570480347
7887.428717676153,0.49087467789649963
7883.57178431477,0.49247312545776367
7879.714850953388,0.48563268780708313
7875.857917592005,0.4827081263065338
7872.000984230623,0.49287647008895874
7868.144050869239,0.5023406744003296
7864.287117507857,0.503411054611206
7860.430184146475,0.49855610728263855
7856.573250785092,0.4929298460483551
7852.716317423709,0.49491652846336365
7848.859384062326,0.4915086030960083
7845.002450700944,0.4948124885559082
7841.145517339562,0.493163526058197
7837.288583978178,0.4859590232372284
7833.431650616796,0.48363161087036133
7829.574717255413,0.4847679138183594
7825.717783894031,0.48694857954978943
7821.860850532648,0.48487889766693115
7818.003917171265,0.4865337908267975
7814.146983809883,0.4891406297683716
7810.2900504485,0.49026238918304443
7806.433117087117,0.4926278293132782
7802.576183725735,0.49361371994018555
7798.719250364352,0.49294430017471313
7794.86231700297,0.49173182249069214
7791.005383641586,0.49444380402565
7787.148450280204,0.4879629611968994
7783.291516918822,0.4829287827014923
7779.434583557439,0.48471054434776306
7775.577650196056,0.4824562668800354
7771.720716834673,0.4828745424747467
7767.863783473291,0.48397624492645264
7764.0068501119085,0.4835059642791748
7760.149916750525,0.483223557472229
7756.292983389143,0.4815143644809723
7752.43605002776,0.48173749446868896
7748.579116666378,0.4839738607406616
7744.722183304995,0.4796467423439026
7740.865249943612,0.4821593165397644
7737.00831658223,0.4899289309978485
7733.151383220847,0.48934173583984375
7729.294449859464,0.4898587465286255
7725.437516498082,0.49021413922309875
7721.580583136699,0.4902086555957794
7717.7236497753165,0.49607449769973755
7713.866716413933,0.4998742341995239
7710.009783052551,0.4963134229183197
7706.152849691169,0.48460233211517334
7702.2959163297855,0.4776116907596588
7698.438982968403,0.479693740606308
7694.58204960702,0.48678603768348694
7690.725116245638,0.4975663721561432
7686.868182884255,0.4983226954936981
7683.011249522872,0.49425700306892395
7679.15431616149,0.4893942177295685
7675.297382800107,0.4819204807281494
7671.4404494387245,0.4810343086719513
7667.583516077342,0.487307608127594
7663.726582715959,0.4839593172073364
7659.869649354577,0.4837571978569031
7656.0127159931935,0.48813462257385254
7652.155782631811,0.4885886311531067
7648.298849270428,0.4879642426967621
7644.441915909046,0.4857015609741211
7640.5849825476635,0.48247990012168884
7636.72804918628,0.481768935918808
7632.871115824898,0.4875422716140747
7629.014182463516,0.49170681834220886
7625.1572491021325,0.49263831973075867
7621.30031574075,0.4949028491973877
7617.443382379367,0.49346402287483215
7613.586449017985,0.4905606508255005
7609.7295156566015,0.4912639260292053
7605.872582295219,0.489326536655426
7602.015648933837,0.4857449233531952
7598.158715572454,0.48573431372642517
7594.301782211071,0.48281580209732056
7590.444848849689,0.48389458656311035
7586.587915488306,0.48981666564941406
7582.730982126924,0.48995256423950195
7578.8740487655405,0.49026843905448914
7575.017115404158,0.4884956479072571
7571.160182042775,0.48865583539009094
7567.303248681393,0.48978832364082336
7563.44631532001,0.4901123046875
7559.589381958627,0.49098557233810425
7555.732448597245,0.4917670488357544
7551.875515235863,0.49151790142059326
7548.018581874479,0.4894954562187195
7544.161648513097,0.486898809671402
7540.304715151714,0.4853671193122864
7536.447781790332,0.48598504066467285
7532.590848428948,0.4897962510585785
7528.733915067566,0.4904027283191681
7524.876981706184,0.49034053087234497
7521.020048344801,0.4926232397556305
7517.163114983418,0.4950610399246216
7513.306181622036,0.49694013595581055
7509.449248260653,0.49586793780326843
7505.592314899271,0.4907979965209961
7501.735381537887,0.48246657848358154
7497.878448176505,0.4807768166065216
7494.021514815122,0.4841708838939667
7490.16458145374,0.4889359176158905
7486.307648092357,0.495735228061676
7482.450714730974,0.4973020553588867
7478.593781369592,0.4921419620513916
7474.73684800821,0.48851779103279114
7470.879914646826,0.4842016398906708
7467.022981285444,0.483490526676178
7463.166047924061,0.4847985506057739
7459.309114562679,0.4864886403083801
7455.452181201295,0.48687970638275146
7451.595247839913,0.49120303988456726
7447.738314478531,0.49394547939300537
7443.881381117148,0.4901113510131836
7440.024447755765,0.48736682534217834
7436.167514394383,0.4921455681324005
7432.310581033,0.49700111150741577
7428.453647671618,0.49371325969696045
7424.596714310234,0.48689255118370056
7420.739780948852,0.48568353056907654
7416.882847587469,0.4845731556415558
7413.025914226087,0.4899402856826782
7409.168980864704,0.4950816035270691
7405.312047503321,0.49338120222091675
7401.455114141939,0.49540871381759644
7397.5981807805565,0.5020082592964172
7393.741247419173,0.5040772557258606
7389.884314057791,0.502679705619812
7386.027380696408,0.4997505843639374
7382.1704473350255,0.48892509937286377
7378.313513973642,0.48510488867759705
7374.45658061226,0.48944973945617676
7370.599647250878,0.4952043294906616
7366.742713889495,0.496294230222702
7362.885780528112,0.4974772334098816
7359.02884716673,0.494380921125412
7355.171913805347,0.49225249886512756
7351.3149804439645,0.4905019998550415
7347.458047082581,0.48749232292175293
7343.601113721199,0.4853817820549011
7339.744180359816,0.4874967634677887
7335.8872469984335,0.494030624628067
7332.030313637051,0.49861910939216614
7328.173380275668,0.4986569285392761
7324.316446914286,0.49359503388404846
7320.459513552903,0.492185115814209
7316.60258019152,0.49252641201019287
7312.745646830138,0.4896652400493622
7308.888713468755,0.49009808897972107
7305.0317801073725,0.4902399480342865
7301.174846745989,0.4837532043457031
7297.317913384607,0.4809735417366028
7293.460980023225,0.48596179485321045
7289.6040466618415,0.4942404329776764
7285.747113300459,0.49690645933151245
7281.890179939076,0.4978855550289154
7278.033246577694,0.49456587433815
7274.176313216311,0.4931013286113739
7270.319379854928,0.49504023790359497
7266.462446493546,0.4938836395740509
7262.605513132163,0.49239516258239746
7258.74857977078,0.49411511421203613
7254.891646409398,0.49465447664260864
7251.034713048015,0.4938574433326721
7247.177779686633,0.4932025074958801
7243.3208463252495,0.49038875102996826
7239.463912963867,0.4873814880847931
7235.606979602485,0.4876992106437683
7231.750046241102,0.4935721457004547
7227.893112879719,0.4968080222606659
7224.036179518336,0.4948398768901825
7220.179246156954,0.4960176348686218
7216.322312795572,0.49735304713249207
7212.465379434188,0.4965263307094574
7208.608446072806,0.4992169737815857
7204.751512711423,0.49979132413864136
7200.894579350041,0.4969542920589447
7197.037645988658,0.49715450406074524
7193.180712627275,0.5011181235313416
7189.323779265893,0.5012601613998413
7185.46684590451,0.4975988268852234
7181.609912543127,0.4953354597091675
7177.752979181745,0.4988684058189392
7173.896045820362,0.5003029704093933
7170.03911245898,0.5010354518890381
7166.182179097596,0.5049622058868408
7162.325245736214,0.5045710206031799
7158.468312374832,0.4997991621494293
7154.611379013449,0.4974116384983063
7150.754445652066,0.5002639889717102
7146.897512290683,0.5032452940940857
7143.040578929301,0.5029953122138977
7139.183645567919,0.5005584359169006
7135.326712206535,0.4967048764228821
7131.469778845153,0.49882790446281433
7127.61284548377,0.5080397129058838
7123.755912122388,0.5108137726783752
