Wavenumber, ../data/raw/MIR/Raw/March19/FCNSWMarch19_1061.spa
7999.27978515625,0.5306960940361023
7995.422851794868,0.5183364748954773
7991.5659184334845,0.5103736519813538
7987.708985072102,0.5242302417755127
7983.852051710719,0.537232518196106
7979.995118349337,0.536099910736084
7976.138184987954,0.5311650633811951
7972.281251626571,0.5281494855880737
7968.424318265189,0.5358724594116211
7964.567384903806,0.5424269437789917
7960.7104515424235,0.5439146161079407
7956.853518181041,0.5451305508613586
7952.996584819658,0.5406197309494019
7949.139651458276,0.5376692414283752
7945.2827180968925,0.5360100865364075
7941.42578473551,0.53431636095047
7937.568851374128,0.5305245518684387
7933.711918012745,0.5359158515930176
7929.854984651362,0.5382533669471741
7925.998051289979,0.529737651348114
7922.141117928597,0.5263592004776001
7918.284184567215,0.5240637063980103
7914.427251205831,0.5184257626533508
7910.570317844449,0.5174285769462585
7906.713384483066,0.525097131729126
7902.856451121684,0.5286387801170349
7898.999517760301,0.519612729549408
7895.142584398918,0.5280116200447083
7891.285651037536,0.5381728410720825
7887.428717676153,0.530576765537262
7883.57178431477,0.5251318216323853
7879.714850953388,0.5315779447555542
7875.857917592005,0.5386626124382019
7872.000984230623,0.5355087518692017
7868.144050869239,0.5323144793510437
7864.287117507857,0.5372220873832703
7860.430184146475,0.5427348017692566
7856.573250785092,0.5450873374938965
7852.716317423709,0.5318779945373535
7848.859384062326,0.5190173983573914
7845.002450700944,0.5195250511169434
7841.145517339562,0.5196859240531921
7837.288583978178,0.5249328017234802
7833.431650616796,0.533187210559845
7829.574717255413,0.5345858931541443
7825.717783894031,0.5297958254814148
7821.860850532648,0.52870112657547
7818.003917171265,0.5269960165023804
7814.146983809883,0.5255857706069946
7810.2900504485,0.5299558043479919
7806.433117087117,0.5310755372047424
7802.576183725735,0.5309149622917175
7798.719250364352,0.5298283100128174
7794.86231700297,0.5273166298866272
7791.005383641586,0.5256999135017395
7787.148450280204,0.5279587507247925
7783.291516918822,0.5291224122047424
7779.434583557439,0.5288717746734619
7775.577650196056,0.5280534029006958
7771.720716834673,0.5267261266708374
7767.863783473291,0.5266129374504089
7764.0068501119085,0.5240318179130554
7760.149916750525,0.5177274346351624
7756.292983389143,0.5240358710289001
7752.43605002776,0.5275106430053711
7748.579116666378,0.519289493560791
7744.722183304995,0.5142384171485901
7740.865249943612,0.5158522129058838
7737.00831658223,0.5196841955184937
7733.151383220847,0.5226308107376099
7729.294449859464,0.5276414752006531
7725.437516498082,0.5284604430198669
7721.580583136699,0.5230967998504639
7717.7236497753165,0.5228529572486877
7713.866716413933,0.5239936113357544
7710.009783052551,0.5182464718818665
7706.152849691169,0.5140595436096191
7702.2959163297855,0.5229888558387756
7698.438982968403,0.529263973236084
7694.58204960702,0.5280069708824158
7690.725116245638,0.5310184359550476
7686.868182884255,0.5323561429977417
7683.011249522872,0.5333169102668762
7679.15431616149,0.5374883413314819
7675.297382800107,0.5310503840446472
7671.4404494387245,0.5218636989593506
7667.583516077342,0.5293524265289307
7663.726582715959,0.528420090675354
7659.869649354577,0.5176917910575867
7656.0127159931935,0.5171865820884705
7652.155782631811,0.5214372873306274
7648.298849270428,0.522714376449585
7644.441915909046,0.5240726470947266
7640.5849825476635,0.5224434733390808
7636.72804918628,0.5196582674980164
7632.871115824898,0.5186917185783386
7629.014182463516,0.5165558457374573
7625.1572491021325,0.5201360583305359
7621.30031574075,0.5259484052658081
7617.443382379367,0.5215306878089905
7613.586449017985,0.5197628140449524
7609.7295156566015,0.5242315530776978
7605.872582295219,0.5289773941040039
7602.015648933837,0.531853437423706
7598.158715572454,0.5273137092590332
7594.301782211071,0.5201311707496643
7590.444848849689,0.5274167656898499
7586.587915488306,0.5354911684989929
7582.730982126924,0.5303188562393188
7578.8740487655405,0.5213555097579956
7575.017115404158,0.5195891857147217
7571.160182042775,0.521113395690918
7567.303248681393,0.5224051475524902
7563.44631532001,0.5205099582672119
7559.589381958627,0.521645188331604
7555.732448597245,0.5229276418685913
7551.875515235863,0.5224407315254211
7548.018581874479,0.5249444246292114
7544.161648513097,0.5302620530128479
7540.304715151714,0.5322291851043701
7536.447781790332,0.5271390080451965
7532.590848428948,0.5226023197174072
7528.733915067566,0.5204730033874512
7524.876981706184,0.5177749395370483
7521.020048344801,0.5165782570838928
7517.163114983418,0.5195770263671875
7513.306181622036,0.5217738151550293
7509.449248260653,0.5182645916938782
7505.592314899271,0.5185694694519043
7501.735381537887,0.5220891237258911
7497.878448176505,0.5208107233047485
7494.021514815122,0.515021800994873
7490.16458145374,0.5117079615592957
7486.307648092357,0.5163248181343079
7482.450714730974,0.5206833481788635
7478.593781369592,0.5214076042175293
7474.73684800821,0.5177966356277466
7470.879914646826,0.5142421722412109
7467.022981285444,0.5158674120903015
7463.166047924061,0.5170615911483765
7459.309114562679,0.5201787948608398
7455.452181201295,0.5188005566596985
7451.595247839913,0.5190621018409729
7447.738314478531,0.5217306017875671
7443.881381117148,0.5226858854293823
7440.024447755765,0.5248881578445435
7436.167514394383,0.5269487500190735
7432.310581033,0.5257158279418945
7428.453647671618,0.5235731601715088
7424.596714310234,0.5197337865829468
7420.739780948852,0.5205203890800476
7416.882847587469,0.5237621665000916
7413.025914226087,0.5243732929229736
7409.168980864704,0.5245471596717834
7405.312047503321,0.5211246609687805
7401.455114141939,0.5179662704467773
7397.5981807805565,0.522229015827179
7393.741247419173,0.5250834822654724
7389.884314057791,0.5250088572502136
7386.027380696408,0.5253108739852905
7382.1704473350255,0.5202065110206604
7378.313513973642,0.5151658654212952
7374.45658061226,0.5205872058868408
7370.599647250878,0.5273112058639526
7366.742713889495,0.5279712677001953
7362.885780528112,0.5285929441452026
7359.02884716673,0.5245704650878906
7355.171913805347,0.5172705054283142
7351.3149804439645,0.5120581388473511
7347.458047082581,0.5143790245056152
7343.601113721199,0.5246331095695496
7339.744180359816,0.5295604467391968
7335.8872469984335,0.5289466381072998
7332.030313637051,0.525364875793457
7328.173380275668,0.5215166807174683
7324.316446914286,0.5217376351356506
7320.459513552903,0.5237521529197693
7316.60258019152,0.5269122123718262
7312.745646830138,0.5252798199653625
7308.888713468755,0.5192846655845642
7305.0317801073725,0.5156540274620056
7301.174846745989,0.5152177214622498
7297.317913384607,0.5203831791877747
7293.460980023225,0.5202376842498779
7289.6040466618415,0.5209299325942993
7285.747113300459,0.5207551717758179
7281.890179939076,0.5228832364082336
7278.033246577694,0.5275681614875793
7274.176313216311,0.5295296311378479
7270.319379854928,0.5276860594749451
7266.462446493546,0.5279799699783325
7262.605513132163,0.5288657546043396
7258.74857977078,0.5273123383522034
7254.891646409398,0.5288256406784058
7251.034713048015,0.5280736684799194
7247.177779686633,0.5256807208061218
7243.3208463252495,0.5297808051109314
7239.463912963867,0.5303080081939697
