Wavenumber, ../data/raw/MIR/Raw/March19/FCNSWMarch19_1032.spa
7999.27978515625,0.5117220878601074
7995.422851794868,0.5075238347053528
7991.5659184334845,0.49861428141593933
7987.708985072102,0.4889608919620514
7983.852051710719,0.4862048923969269
7979.995118349337,0.4821951687335968
7976.138184987954,0.48018795251846313
7972.281251626571,0.4829781949520111
7968.424318265189,0.47641727328300476
7964.567384903806,0.4796544909477234
7960.7104515424235,0.4886564016342163
7956.853518181041,0.4848169684410095
7952.996584819658,0.4821964502334595
7949.139651458276,0.4853420555591583
7945.2827180968925,0.48642998933792114
7941.42578473551,0.488895982503891
7937.568851374128,0.4946043789386749
7933.711918012745,0.48591604828834534
7929.854984651362,0.47422146797180176
7925.998051289979,0.4815175533294678
7922.141117928597,0.4864893853664398
7918.284184567215,0.4797348380088806
7914.427251205831,0.4787360727787018
7910.570317844449,0.48356175422668457
7906.713384483066,0.479722261428833
7902.856451121684,0.47538405656814575
7898.999517760301,0.4798944294452667
7895.142584398918,0.4856920540332794
7891.285651037536,0.4838351905345917
7887.428717676153,0.4841478765010834
7883.57178431477,0.47998061776161194
7879.714850953388,0.4748978912830353
7875.857917592005,0.479302316904068
7872.000984230623,0.48703983426094055
7868.144050869239,0.49132153391838074
7864.287117507857,0.4918811321258545
7860.430184146475,0.48930323123931885
7856.573250785092,0.4954017400741577
7852.716317423709,0.49546703696250916
7848.859384062326,0.48235660791397095
7845.002450700944,0.4736011326313019
7841.145517339562,0.47918587923049927
7837.288583978178,0.4891883432865143
7833.431650616796,0.4864850640296936
7829.574717255413,0.48053571581840515
7825.717783894031,0.4853682518005371
7821.860850532648,0.48757562041282654
7818.003917171265,0.4826068878173828
7814.146983809883,0.4823213517665863
7810.2900504485,0.4809938371181488
7806.433117087117,0.4785098135471344
7802.576183725735,0.4873124361038208
7798.719250364352,0.4929289221763611
7794.86231700297,0.4835604131221771
7791.005383641586,0.4785197079181671
7787.148450280204,0.4796534478664398
7783.291516918822,0.4774417579174042
7779.434583557439,0.4729999303817749
7775.577650196056,0.4758288264274597
7771.720716834673,0.4825570583343506
7767.863783473291,0.4855622351169586
7764.0068501119085,0.4805714786052704
7760.149916750525,0.47349682450294495
7756.292983389143,0.4708338975906372
7752.43605002776,0.4753125011920929
7748.579116666378,0.4722016453742981
7744.722183304995,0.4737229347229004
7740.865249943612,0.4855935573577881
7737.00831658223,0.48485082387924194
7733.151383220847,0.4749763011932373
7729.294449859464,0.4708319306373596
7725.437516498082,0.4747876226902008
7721.580583136699,0.47783970832824707
7717.7236497753165,0.4767564833164215
7713.866716413933,0.4780641794204712
7710.009783052551,0.478240430355072
7706.152849691169,0.47575119137763977
7702.2959163297855,0.47618383169174194
7698.438982968403,0.4790642559528351
7694.58204960702,0.4783318340778351
7690.725116245638,0.47880318760871887
7686.868182884255,0.48309046030044556
7683.011249522872,0.48216328024864197
7679.15431616149,0.48068732023239136
7675.297382800107,0.48314371705055237
7671.4404494387245,0.4827340543270111
7667.583516077342,0.48015981912612915
7663.726582715959,0.4773893356323242
7659.869649354577,0.47338807582855225
7656.0127159931935,0.4745560884475708
7652.155782631811,0.4765457808971405
7648.298849270428,0.47449877858161926
7644.441915909046,0.47807931900024414
7640.5849825476635,0.4797702133655548
7636.72804918628,0.47564220428466797
7632.871115824898,0.4760497510433197
7629.014182463516,0.4813966155052185
7625.1572491021325,0.4866733253002167
7621.30031574075,0.4863079786300659
7617.443382379367,0.4819447696208954
7613.586449017985,0.47546544671058655
7609.7295156566015,0.473229318857193
7605.872582295219,0.48312652111053467
7602.015648933837,0.48815247416496277
7598.158715572454,0.481562077999115
7594.301782211071,0.4790641963481903
7590.444848849689,0.4828549921512604
7586.587915488306,0.48323240876197815
7582.730982126924,0.48130470514297485
7578.8740487655405,0.480133593082428
7575.017115404158,0.4800195097923279
7571.160182042775,0.48774486780166626
7567.303248681393,0.48743119835853577
7563.44631532001,0.4810826778411865
7559.589381958627,0.48280736804008484
7555.732448597245,0.4829838275909424
7551.875515235863,0.480344295501709
7548.018581874479,0.4769119322299957
7544.161648513097,0.4737120270729065
7540.304715151714,0.47428613901138306
7536.447781790332,0.47548240423202515
7532.590848428948,0.47902432084083557
7528.733915067566,0.48525941371917725
7524.876981706184,0.4854331910610199
7521.020048344801,0.4809581935405731
7517.163114983418,0.4783293902873993
7513.306181622036,0.4805745780467987
7509.449248260653,0.48522359132766724
7505.592314899271,0.4818474352359772
7501.735381537887,0.4761105477809906
7497.878448176505,0.4778776466846466
7494.021514815122,0.4796035587787628
7490.16458145374,0.47749096155166626
7486.307648092357,0.47525712847709656
7482.450714730974,0.4772201478481293
7478.593781369592,0.4803241491317749
7474.73684800821,0.47747403383255005
7470.879914646826,0.47582539916038513
7467.022981285444,0.4754593074321747
7463.166047924061,0.47496458888053894
7459.309114562679,0.4793962240219116
7455.452181201295,0.480507493019104
7451.595247839913,0.4796489179134369
7447.738314478531,0.4803910553455353
7443.881381117148,0.4830925762653351
7440.024447755765,0.4833046495914459
7436.167514394383,0.4836704730987549
7432.310581033,0.48302125930786133
7428.453647671618,0.48070165514945984
7424.596714310234,0.47849079966545105
7420.739780948852,0.47705379128456116
7416.882847587469,0.48081350326538086
7413.025914226087,0.4873642921447754
7409.168980864704,0.48772063851356506
7405.312047503321,0.486428827047348
7401.455114141939,0.4879620671272278
7397.5981807805565,0.48927685618400574
7393.741247419173,0.4868203401565552
7389.884314057791,0.48406243324279785
7386.027380696408,0.48130878806114197
7382.1704473350255,0.47973769903182983
7378.313513973642,0.47550883889198303
7374.45658061226,0.47888317704200745
7370.599647250878,0.48779794573783875
7366.742713889495,0.4890280067920685
7362.885780528112,0.48399022221565247
7359.02884716673,0.48419076204299927
7355.171913805347,0.4840583801269531
7351.3149804439645,0.4763614535331726
7347.458047082581,0.474037766456604
7343.601113721199,0.4750860035419464
7339.744180359816,0.47476959228515625
7335.8872469984335,0.48155856132507324
7332.030313637051,0.48576676845550537
7328.173380275668,0.489366352558136
7324.316446914286,0.49452558159828186
7320.459513552903,0.4926837682723999
7316.60258019152,0.4864451587200165
7312.745646830138,0.4811404347419739
7308.888713468755,0.4861368238925934
7305.0317801073725,0.48883771896362305
7301.174846745989,0.4824155569076538
7297.317913384607,0.4772570729255676
7293.460980023225,0.47903233766555786
7289.6040466618415,0.487280011177063
7285.747113300459,0.4894215762615204
7281.890179939076,0.48888683319091797
7278.033246577694,0.49263429641723633
7274.176313216311,0.49392858147621155
7270.319379854928,0.4911964535713196
7266.462446493546,0.48720458149909973
7262.605513132163,0.48412778973579407
7258.74857977078,0.48340725898742676
7254.891646409398,0.48517054319381714
