Wavenumber, ../data/raw/MIR/Raw/Oct20/FCNSWOct20_1013.spa
7999.27978515625,0.5194075703620911
7995.422851794868,0.5302098393440247
7991.5659184334845,0.5359745025634766
7987.708985072102,0.5372574329376221
7983.852051710719,0.5297505855560303
7979.995118349337,0.523162305355072
7976.138184987954,0.5232146978378296
7972.281251626571,0.5294104218482971
7968.424318265189,0.5267609357833862
7964.567384903806,0.5219801664352417
7960.7104515424235,0.5317074656486511
7956.853518181041,0.531865119934082
7952.996584819658,0.521571934223175
7949.139651458276,0.5248626470565796
7945.2827180968925,0.52847820520401
7941.42578473551,0.5238928198814392
7937.568851374128,0.5200371146202087
7933.711918012745,0.523393988609314
7929.854984651362,0.5281745195388794
7925.998051289979,0.5273264646530151
7922.141117928597,0.5315881967544556
7918.284184567215,0.5376817584037781
7914.427251205831,0.5358215570449829
7910.570317844449,0.5273398160934448
7906.713384483066,0.5231277346611023
7902.856451121684,0.5182492136955261
7898.999517760301,0.5150934457778931
7895.142584398918,0.5236557722091675
7891.285651037536,0.5334686040878296
7887.428717676153,0.5304776430130005
7883.57178431477,0.5293748378753662
7879.714850953388,0.5262156128883362
7875.857917592005,0.5241876244544983
7872.000984230623,0.5274268388748169
7868.144050869239,0.5253607630729675
7864.287117507857,0.5228966474533081
7860.430184146475,0.5280688405036926
7856.573250785092,0.5255380272865295
7852.716317423709,0.5197382569313049
7848.859384062326,0.519777238368988
7845.002450700944,0.5238028764724731
7841.145517339562,0.5282213687896729
7837.288583978178,0.5239370465278625
7833.431650616796,0.5245818495750427
7829.574717255413,0.5290414690971375
7825.717783894031,0.5252073407173157
7821.860850532648,0.5258080959320068
7818.003917171265,0.5284720063209534
7814.146983809883,0.5319440364837646
7810.2900504485,0.5308998823165894
7806.433117087117,0.5234194993972778
7802.576183725735,0.5214220285415649
7798.719250364352,0.5211244225502014
7794.86231700297,0.5241373181343079
7791.005383641586,0.5271067023277283
7787.148450280204,0.5218257904052734
7783.291516918822,0.5158225297927856
7779.434583557439,0.5203449726104736
7775.577650196056,0.5264642834663391
7771.720716834673,0.5256087779998779
7767.863783473291,0.5255676507949829
7764.0068501119085,0.528719961643219
7760.149916750525,0.528145432472229
7756.292983389143,0.524265468120575
7752.43605002776,0.5280297994613647
7748.579116666378,0.5299490094184875
7744.722183304995,0.5247063636779785
7740.865249943612,0.523483157157898
7737.00831658223,0.5215015411376953
7733.151383220847,0.5174108147621155
7729.294449859464,0.5143824815750122
7725.437516498082,0.5137946009635925
7721.580583136699,0.5213871598243713
7717.7236497753165,0.5254955887794495
7713.866716413933,0.5239866971969604
7710.009783052551,0.521236777305603
7706.152849691169,0.5174347758293152
7702.2959163297855,0.5173335075378418
7698.438982968403,0.520854651927948
7694.58204960702,0.5249176621437073
7690.725116245638,0.5242751240730286
7686.868182884255,0.5217980146408081
7683.011249522872,0.5208895206451416
7679.15431616149,0.5181834101676941
7675.297382800107,0.5157213807106018
7671.4404494387245,0.5160064101219177
7667.583516077342,0.5171592831611633
7663.726582715959,0.5160859227180481
7659.869649354577,0.518495500087738
7656.0127159931935,0.517242968082428
7652.155782631811,0.5127578377723694
7648.298849270428,0.5149827599525452
7644.441915909046,0.5205484628677368
7640.5849825476635,0.5239319801330566
7636.72804918628,0.5255593061447144
7632.871115824898,0.5238506197929382
7629.014182463516,0.5179616808891296
7625.1572491021325,0.5137341022491455
7621.30031574075,0.5116230249404907
7617.443382379367,0.5142889618873596
7613.586449017985,0.518259584903717
7609.7295156566015,0.5165660977363586
7605.872582295219,0.5223448872566223
7602.015648933837,0.523135781288147
7598.158715572454,0.5171571969985962
7594.301782211071,0.5175153017044067
7590.444848849689,0.5216684937477112
7586.587915488306,0.5216318964958191
7582.730982126924,0.5218674540519714
7578.8740487655405,0.5239471197128296
7575.017115404158,0.5213494300842285
7571.160182042775,0.5203278660774231
7567.303248681393,0.5214205980300903
7563.44631532001,0.5203554034233093
7559.589381958627,0.5178785920143127
7555.732448597245,0.5164787769317627
7551.875515235863,0.5155931115150452
7548.018581874479,0.5193294286727905
7544.161648513097,0.5268014669418335
7540.304715151714,0.5284860134124756
7536.447781790332,0.5258904695510864
7532.590848428948,0.5254325866699219
7528.733915067566,0.5234684348106384
7524.876981706184,0.5248673558235168
7521.020048344801,0.5278751850128174
7517.163114983418,0.5218493938446045
7513.306181622036,0.5144674777984619
7509.449248260653,0.5129261016845703
7505.592314899271,0.5153375864028931
7501.735381537887,0.5157252550125122
7497.878448176505,0.5142498016357422
7494.021514815122,0.5157083868980408
7490.16458145374,0.512367844581604
7486.307648092357,0.5128026008605957
7482.450714730974,0.5164046287536621
7478.593781369592,0.5163641571998596
7474.73684800821,0.5120848417282104
7470.879914646826,0.5117738246917725
7467.022981285444,0.5144127011299133
7463.166047924061,0.5192556977272034
7459.309114562679,0.5237552523612976
7455.452181201295,0.5177896618843079
7451.595247839913,0.5161368250846863
7447.738314478531,0.5238665342330933
7443.881381117148,0.5283252000808716
7440.024447755765,0.5313841104507446
7436.167514394383,0.5297154784202576
7432.310581033,0.529242992401123
7428.453647671618,0.5265095233917236
7424.596714310234,0.5183943510055542
7420.739780948852,0.5172407031059265
7416.882847587469,0.5251394510269165
7413.025914226087,0.5313677191734314
7409.168980864704,0.5330551266670227
7405.312047503321,0.531744658946991
7401.455114141939,0.5300273895263672
7397.5981807805565,0.5338257551193237
7393.741247419173,0.5399274230003357
7389.884314057791,0.5377318859100342
7386.027380696408,0.5287538170814514
7382.1704473350255,0.5204161405563354
7378.313513973642,0.5151994228363037
7374.45658061226,0.51932293176651
7370.599647250878,0.5271431803703308
7366.742713889495,0.5293417572975159
7362.885780528112,0.52796471118927
7359.02884716673,0.5247653126716614
7355.171913805347,0.5211340188980103
7351.3149804439645,0.5149321556091309
7347.458047082581,0.5152429342269897
