Wavenumber, FCNSWOct20_1014.spa
7999.27978515625,0.5213655829429626
7995.422851794868,0.5205235481262207
7991.5659184334845,0.5234001874923706
7987.708985072102,0.5160588622093201
7983.852051710719,0.5119160413742065
7979.995118349337,0.5197715759277344
7976.138184987954,0.516611635684967
7972.281251626571,0.5100531578063965
7968.424318265189,0.5124813318252563
7964.567384903806,0.5200119018554688
7960.7104515424235,0.5237811207771301
7956.853518181041,0.5218827724456787
7952.996584819658,0.5218032598495483
7949.139651458276,0.5203844308853149
7945.2827180968925,0.5218847990036011
7941.42578473551,0.5226088762283325
7937.568851374128,0.5168375372886658
7933.711918012745,0.5223035216331482
7929.854984651362,0.5307976007461548
7925.998051289979,0.5224484205245972
7922.141117928597,0.5158932209014893
7918.284184567215,0.521081805229187
7914.427251205831,0.5252178907394409
7910.570317844449,0.5183715224266052
7906.713384483066,0.5149320363998413
7902.856451121684,0.518035352230072
7898.999517760301,0.517547607421875
7895.142584398918,0.5123856663703918
7891.285651037536,0.5108942985534668
7887.428717676153,0.5157025456428528
7883.57178431477,0.52900230884552
7879.714850953388,0.5371781587600708
7875.857917592005,0.5351825952529907
7872.000984230623,0.5261055827140808
7868.144050869239,0.5207540988922119
7864.287117507857,0.5198425054550171
7860.430184146475,0.5188190340995789
7856.573250785092,0.5220786929130554
7852.716317423709,0.5179964303970337
7848.859384062326,0.5161399841308594
7845.002450700944,0.518650472164154
7841.145517339562,0.5114729404449463
7837.288583978178,0.5033392310142517
7833.431650616796,0.5017365217208862
7829.574717255413,0.5065292716026306
7825.717783894031,0.5144348740577698
7821.860850532648,0.5221241116523743
7818.003917171265,0.5196838974952698
7814.146983809883,0.5153414011001587
7810.2900504485,0.5114924311637878
7806.433117087117,0.5119935274124146
7802.576183725735,0.512170672416687
7798.719250364352,0.5127405524253845
7794.86231700297,0.5207348465919495
7791.005383641586,0.5224332809448242
7787.148450280204,0.5184013843536377
7783.291516918822,0.5219889283180237
7779.434583557439,0.5222950577735901
7775.577650196056,0.514127254486084
7771.720716834673,0.5104244947433472
7767.863783473291,0.5199837684631348
7764.0068501119085,0.5155590176582336
7760.149916750525,0.506412923336029
7756.292983389143,0.5098218321800232
7752.43605002776,0.5162157416343689
7748.579116666378,0.521062970161438
7744.722183304995,0.5201390981674194
7740.865249943612,0.5144869685173035
7737.00831658223,0.5113482475280762
7733.151383220847,0.5040311217308044
7729.294449859464,0.5072746276855469
7725.437516498082,0.5164352059364319
7721.580583136699,0.5166690945625305
7717.7236497753165,0.5168357491493225
7713.866716413933,0.517203688621521
7710.009783052551,0.5130235552787781
7706.152849691169,0.5074119567871094
7702.2959163297855,0.5120973587036133
7698.438982968403,0.5204483270645142
7694.58204960702,0.5258567929267883
7690.725116245638,0.522243857383728
7686.868182884255,0.5170153975486755
7683.011249522872,0.5204669237136841
7679.15431616149,0.5218629240989685
7675.297382800107,0.5201017260551453
7671.4404494387245,0.5188818573951721
7667.583516077342,0.5151501297950745
7663.726582715959,0.5163062810897827
7659.869649354577,0.5187965035438538
7656.0127159931935,0.5140661597251892
7652.155782631811,0.5125422477722168
7648.298849270428,0.5183454155921936
7644.441915909046,0.5173484086990356
7640.5849825476635,0.5104063749313354
7636.72804918628,0.5127297043800354
7632.871115824898,0.5209529995918274
7629.014182463516,0.5193341374397278
7625.1572491021325,0.5102192163467407
7621.30031574075,0.507292628288269
7617.443382379367,0.5147614479064941
7613.586449017985,0.522153377532959
7609.7295156566015,0.5196019411087036
7605.872582295219,0.514323353767395
7602.015648933837,0.5184212923049927
7598.158715572454,0.5238441228866577
7594.301782211071,0.5232373476028442
7590.444848849689,0.5190436840057373
7586.587915488306,0.5141385197639465
7582.730982126924,0.5106976628303528
7578.8740487655405,0.5137924551963806
7575.017115404158,0.5174935460090637
7571.160182042775,0.5192071199417114
7567.303248681393,0.5228448510169983
7563.44631532001,0.5229196548461914
7559.589381958627,0.5186630487442017
7555.732448597245,0.5172074437141418
7551.875515235863,0.5167047381401062
7548.018581874479,0.5157006978988647
7544.161648513097,0.5191736221313477
7540.304715151714,0.5213541388511658
7536.447781790332,0.5191599726676941
7532.590848428948,0.5126841068267822
7528.733915067566,0.5106558203697205
7524.876981706184,0.5139581561088562
7521.020048344801,0.5170634984970093
7517.163114983418,0.5151881575584412
7513.306181622036,0.5110716819763184
7509.449248260653,0.5091564059257507
7505.592314899271,0.5072174668312073
7501.735381537887,0.5062680244445801
7497.878448176505,0.5070021748542786
7494.021514815122,0.51304692029953
7490.16458145374,0.5167551636695862
7486.307648092357,0.5140976905822754
7482.450714730974,0.5127634406089783
7478.593781369592,0.5117993354797363
7474.73684800821,0.5122910141944885
7470.879914646826,0.5112230777740479
7467.022981285444,0.5118955969810486
7463.166047924061,0.513176679611206
7459.309114562679,0.5118595957756042
7455.452181201295,0.5103617906570435
7451.595247839913,0.5083300471305847
7447.738314478531,0.5103746652603149
7443.881381117148,0.5148840546607971
7440.024447755765,0.5159145593643188
7436.167514394383,0.5200322866439819
7432.310581033,0.5224815607070923
7428.453647671618,0.5201764106750488
7424.596714310234,0.5165700912475586
7420.739780948852,0.5155775547027588
7416.882847587469,0.518314003944397
7413.025914226087,0.5213094353675842
7409.168980864704,0.5241714715957642
7405.312047503321,0.526934027671814
7401.455114141939,0.5300425887107849
7397.5981807805565,0.5312566161155701
7393.741247419173,0.5270941257476807
7389.884314057791,0.5210708379745483
7386.027380696408,0.5136488676071167
7382.1704473350255,0.5097154378890991
7378.313513973642,0.5128327012062073
7374.45658061226,0.5196835994720459
7370.599647250878,0.5242442488670349
7366.742713889495,0.5255799293518066
7362.885780528112,0.5197969079017639
7359.02884716673,0.511631190776825
7355.171913805347,0.5113680362701416
7351.3149804439645,0.5111424922943115
7347.458047082581,0.5095552802085876
7343.601113721199,0.514080822467804
7339.744180359816,0.5176042914390564
7335.8872469984335,0.5215302109718323
7332.030313637051,0.5250236392021179
7328.173380275668,0.5277374386787415
7324.316446914286,0.5275713205337524
7320.459513552903,0.5211185812950134
7316.60258019152,0.5172922015190125
7312.745646830138,0.519403338432312
7308.888713468755,0.5233978033065796
7305.0317801073725,0.5218455791473389
7301.174846745989,0.5174515843391418
7297.317913384607,0.5135141015052795
7293.460980023225,0.5151612758636475
7289.6040466618415,0.5222713947296143
7285.747113300459,0.5225131511688232
7281.890179939076,0.5253483057022095
7278.033246577694,0.5273926258087158
7274.176313216311,0.523694634437561
7270.319379854928,0.5233035683631897
7266.462446493546,0.5210074186325073
7262.605513132163,0.5145553946495056
7258.74857977078,0.510815441608429
7254.891646409398,0.5170780420303345
7251.034713048015,0.522386908531189
7247.177779686633,0.520552396774292
7243.3208463252495,0.518110990524292
7239.463912963867,0.5146539211273193
7235.606979602485,0.5185853242874146
7231.750046241102,0.526537299156189
7227.893112879719,0.5241806507110596
7224.036179518336,0.5189136862754822
7220.179246156954,0.5177494287490845
7216.322312795572,0.5203527808189392
7212.465379434188,0.5265730023384094
7208.608446072806,0.5277614593505859
7204.751512711423,0.5271438360214233
7200.894579350041,0.5236923694610596
7197.037645988658,0.5213900804519653
7193.180712627275,0.5192528367042542
7189.323779265893,0.5189254283905029
7185.46684590451,0.5231409072875977
7181.609912543127,0.526039719581604
7177.752979181745,0.5244027376174927
7173.896045820362,0.5247879028320312
7170.03911245898,0.5290125012397766
7166.182179097596,0.5288385152816772
7162.325245736214,0.5286818146705627
7158.468312374832,0.5298818945884705
7154.611379013449,0.5310572981834412
7150.754445652066,0.5313282012939453
7146.897512290683,0.5301330089569092
7143.040578929301,0.5282914042472839
7139.183645567919,0.5286978483200073
7135.326712206535,0.5274094939231873
7131.469778845153,0.5264055728912354
7127.61284548377,0.5299280285835266
7123.755912122388,0.5325536131858826
7119.898978761005,0.5349308848381042
7116.042045399622,0.5380309820175171
7112.18511203824,0.538193941116333
7108.328178676857,0.5352210402488708
7104.471245315474,0.5341261029243469
7100.614311954092,0.5372326374053955
7096.757378592709,0.5399901866912842
7092.900445231327,0.5349715948104858
7089.043511869943,0.5303306579589844
7085.186578508561,0.5335273742675781
7081.329645147179,0.5363805890083313
