Wavenumber,SS5.spa
7999.27978515625,0.4793737828731537
7995.422851794868,0.48781245946884155
7991.5659184334845,0.4940508306026459
7987.708985072102,0.4926287829875946
7983.852051710719,0.49536222219467163
7979.995118349337,0.4938845634460449
7976.138184987954,0.49012666940689087
7972.281251626571,0.49096566438674927
7968.424318265189,0.49083206057548523
7964.567384903806,0.48659205436706543
7960.7104515424235,0.4872299134731293
7956.853518181041,0.49962887167930603
7952.996584819658,0.504741907119751
7949.139651458276,0.5032387971878052
7945.2827180968925,0.500834047794342
7941.42578473551,0.4934304356575012
7937.568851374128,0.48436179757118225
7933.711918012745,0.48791202902793884
7929.854984651362,0.5000366568565369
7925.998051289979,0.5011915564537048
7922.141117928597,0.4942149221897125
7918.284184567215,0.4928417205810547
7914.427251205831,0.49729490280151367
7910.570317844449,0.49867093563079834
7906.713384483066,0.49713870882987976
7902.856451121684,0.49316418170928955
7898.999517760301,0.4883517026901245
7895.142584398918,0.494270920753479
7891.285651037536,0.4995137155056
7887.428717676153,0.4992981255054474
7883.57178431477,0.49197137355804443
7879.714850953388,0.482676237821579
7875.857917592005,0.4830338656902313
7872.000984230623,0.48341941833496094
7868.144050869239,0.48712390661239624
7864.287117507857,0.4908588230609894
7860.430184146475,0.4843309819698334
7856.573250785092,0.48792532086372375
7852.716317423709,0.4933849275112152
7848.859384062326,0.49074891209602356
7845.002450700944,0.49468082189559937
7841.145517339562,0.4978937804698944
7837.288583978178,0.49468278884887695
7833.431650616796,0.49561935663223267
7829.574717255413,0.49270179867744446
7825.717783894031,0.4905189573764801
7821.860850532648,0.49411389231681824
7818.003917171265,0.4964343011379242
7814.146983809883,0.49971428513526917
7810.2900504485,0.5016517639160156
7806.433117087117,0.501481294631958
7802.576183725735,0.49839890003204346
7798.719250364352,0.4932798743247986
7794.86231700297,0.48675405979156494
7791.005383641586,0.48821529746055603
7787.148450280204,0.48971521854400635
7783.291516918822,0.49167925119400024
7779.434583557439,0.4942323565483093
7775.577650196056,0.4940264821052551
7771.720716834673,0.49474531412124634
7767.863783473291,0.49279338121414185
7764.0068501119085,0.49023333191871643
7760.149916750525,0.4928705394268036
7756.292983389143,0.4957992732524872
7752.43605002776,0.4969812035560608
7748.579116666378,0.49415481090545654
7744.722183304995,0.4880163371562958
7740.865249943612,0.48853015899658203
7737.00831658223,0.49113625288009644
7733.151383220847,0.49136748909950256
7729.294449859464,0.4882400631904602
7725.437516498082,0.4878681004047394
7721.580583136699,0.4906405210494995
7717.7236497753165,0.4974338114261627
7713.866716413933,0.500630795955658
7710.009783052551,0.4971964955329895
7706.152849691169,0.49492692947387695
7702.2959163297855,0.4928094744682312
7698.438982968403,0.494479238986969
7694.58204960702,0.49361416697502136
7690.725116245638,0.4897941052913666
7686.868182884255,0.49198269844055176
7683.011249522872,0.4943680465221405
7679.15431616149,0.4896462857723236
7675.297382800107,0.4857175350189209
7671.4404494387245,0.4924962818622589
7667.583516077342,0.496553510427475
7663.726582715959,0.4948878288269043
7659.869649354577,0.49700018763542175
7656.0127159931935,0.4937489926815033
7652.155782631811,0.48916810750961304
7648.298849270428,0.49036169052124023
7644.441915909046,0.4883631765842438
7640.5849825476635,0.4840039014816284
7636.72804918628,0.4829626679420471
7632.871115824898,0.48993679881095886
7629.014182463516,0.4930642545223236
7625.1572491021325,0.49373969435691833
7621.30031574075,0.49769577383995056
7617.443382379367,0.49556300044059753
7613.586449017985,0.48669853806495667
7609.7295156566015,0.4822876453399658
7605.872582295219,0.4837396442890167
7602.015648933837,0.4855491816997528
7598.158715572454,0.4879082143306732
7594.301782211071,0.48895692825317383
7590.444848849689,0.48884063959121704
7586.587915488306,0.4939670264720917
7582.730982126924,0.4965481460094452
7578.8740487655405,0.4950031042098999
7575.017115404158,0.49403610825538635
7571.160182042775,0.49445682764053345
7567.303248681393,0.4964872896671295
7563.44631532001,0.4981386065483093
7559.589381958627,0.4992351531982422
7555.732448597245,0.49677586555480957
7551.875515235863,0.49478432536125183
7548.018581874479,0.4941488802433014
7544.161648513097,0.4942680895328522
7540.304715151714,0.4956456422805786
7536.447781790332,0.49796581268310547
7532.590848428948,0.49926096200942993
7528.733915067566,0.499623566865921
7524.876981706184,0.49695464968681335
7521.020048344801,0.4949011206626892
7517.163114983418,0.49419519305229187
7513.306181622036,0.496054470539093
7509.449248260653,0.49191734194755554
7505.592314899271,0.4851536750793457
7501.735381537887,0.48708465695381165
7497.878448176505,0.4934427738189697
7494.021514815122,0.492695152759552
7490.16458145374,0.49006888270378113
7486.307648092357,0.49327364563941956
7482.450714730974,0.49505364894866943
7478.593781369592,0.4954507052898407
7474.73684800821,0.49492400884628296
7470.879914646826,0.49533751606941223
7467.022981285444,0.4968959391117096
7463.166047924061,0.49749353528022766
7459.309114562679,0.5001003742218018
7455.452181201295,0.49878451228141785
7451.595247839913,0.4938424527645111
7447.738314478531,0.4946137070655823
7443.881381117148,0.49488213658332825
7440.024447755765,0.4951026737689972
7436.167514394383,0.49789708852767944
7432.310581033,0.4990159869194031
7428.453647671618,0.5002906918525696
7424.596714310234,0.5017368197441101
7420.739780948852,0.502837061882019
7416.882847587469,0.5054090023040771
7413.025914226087,0.5054916143417358
7409.168980864704,0.5026267766952515
7405.312047503321,0.49966520071029663
7401.455114141939,0.5022513270378113
7397.5981807805565,0.5099183320999146
7393.741247419173,0.5103974938392639
7389.884314057791,0.5072187185287476
7386.027380696408,0.5056235194206238
7382.1704473350255,0.5032605528831482
7378.313513973642,0.4973813593387604
7374.45658061226,0.49942469596862793
7370.599647250878,0.5070362687110901
7366.742713889495,0.5110718607902527
7362.885780528112,0.5104644298553467
7359.02884716673,0.5077630877494812
7355.171913805347,0.5019594430923462
7351.3149804439645,0.49799078702926636
7347.458047082581,0.5012116432189941
7343.601113721199,0.5032275915145874
7339.744180359816,0.4992292821407318
7335.8872469984335,0.5044971704483032
7332.030313637051,0.5089728832244873
7328.173380275668,0.5099143981933594
7324.316446914286,0.5083410739898682
7320.459513552903,0.5058684945106506
7316.60258019152,0.5041670799255371
7312.745646830138,0.5032578706741333
7308.888713468755,0.5015889406204224
7305.0317801073725,0.5007777810096741
7301.174846745989,0.4988049864768982
7297.317913384607,0.4968625009059906
7293.460980023225,0.4982314705848694
7289.6040466618415,0.5014855265617371
7285.747113300459,0.5014058947563171
7281.890179939076,0.5031452775001526
7278.033246577694,0.5069766640663147
7274.176313216311,0.5099467635154724
7270.319379854928,0.5102711319923401
7266.462446493546,0.5089215636253357
7262.605513132163,0.5033475756645203
7258.74857977078,0.49860817193984985
7254.891646409398,0.4996456205844879
7251.034713048015,0.503778874874115
7247.177779686633,0.5087279081344604
7243.3208463252495,0.5123911499977112
7239.463912963867,0.5086553692817688
7235.606979602485,0.5042605400085449
7231.750046241102,0.5065275430679321
7227.893112879719,0.5096263289451599
7224.036179518336,0.5103093385696411
7220.179246156954,0.5108947157859802
7216.322312795572,0.5079464316368103
7212.465379434188,0.5116018652915955
7208.608446072806,0.516141951084137
7204.751512711423,0.5136224627494812
7200.894579350041,0.5084866285324097
7197.037645988658,0.5086904168128967
7193.180712627275,0.5103205442428589
7189.323779265893,0.5124326944351196
7185.46684590451,0.5149356722831726
7181.609912543127,0.5150899887084961
7177.752979181745,0.511040449142456
7173.896045820362,0.5092405080795288
7170.03911245898,0.5129455327987671
7166.182179097596,0.5162168741226196
7162.325245736214,0.5143170952796936
7158.468312374832,0.5105007886886597
7154.611379013449,0.5092863440513611
7150.754445652066,0.5103000402450562
7146.897512290683,0.5135071873664856
7143.040578929301,0.5171308517456055
7139.183645567919,0.513744592666626
7135.326712206535,0.5101310014724731
7131.469778845153,0.5099359154701233
7127.61284548377,0.5096191763877869
7123.755912122388,0.5115139484405518
7119.898978761005,0.5148677229881287
7116.042045399622,0.51567542552948
7112.18511203824,0.5131585597991943
7108.328178676857,0.5095676779747009
7104.471245315474,0.5109671354293823
7100.614311954092,0.5151570439338684
7096.757378592709,0.5154573321342468
7092.900445231327,0.511591911315918
7089.043511869943,0.5126745104789734
7085.186578508561,0.5174545645713806
7081.329645147179,0.5215222835540771
7077.472711785796,0.5227037072181702
7073.615778424413,0.5249765515327454
7069.75884506303,0.5277683138847351
7065.901911701648,0.5279838442802429
7062.0449783402655,0.5260376930236816
7058.188044978882,0.5212698578834534
7054.3311116175,0.5157410502433777
7050.474178256117,0.5118721723556519
7046.6172448947345,0.5077860355377197
7042.760311533352,0.5076213479042053
7038.903378171969,0.5094226002693176
7035.046444810587,0.5093066096305847
7031.189511449204,0.5086032748222351
7027.332578087821,0.5096899271011353
7023.475644726439,0.5108643174171448
7019.618711365056,0.5081817507743835
7015.7617780036735,0.5078305006027222
7011.90484464229,0.5082082152366638
7008.047911280908,0.505778968334198
7004.190977919526,0.5065147876739502
7000.3340445581425,0.5063549876213074
6996.47711119676,0.5038870573043823
6992.620177835377,0.5041942000389099
6988.763244473995,0.5041487216949463
6984.9063111126125,0.5011039972305298
6981.049377751229,0.5021833181381226
6977.192444389847,0.5045419931411743
6973.335511028464,0.5052701234817505
6969.4785776670815,0.5070598125457764
6965.621644305698,0.505482017993927
6961.764710944316,0.5037519931793213
6957.907777582934,0.5037004947662354
6954.0508442215505,0.5035000443458557
6950.193910860168,0.5053678154945374
6946.336977498786,0.5058813691139221
6942.480044137403,0.5046902298927307
6938.62311077602,0.5042046308517456
6934.766177414637,0.5025513768196106
6930.909244053255,0.5022782683372498
6927.052310691872,0.5044469237327576
6923.1953773304895,0.5050150752067566
6919.338443969107,0.5041958093643188
6915.481510607724,0.5039949417114258
6911.624577246342,0.5033153891563416
6907.767643884959,0.5021390318870544
6903.910710523576,0.5035950541496277
6900.053777162194,0.5051944851875305
6896.196843800811,0.5027853846549988
6892.339910439428,0.5020639300346375
6888.482977078045,0.5022466778755188
6884.626043716663,0.5017141103744507
6880.769110355281,0.5040859580039978
6876.912176993897,0.5025879740715027
6873.055243632515,0.500092089176178
6869.198310271133,0.5017343163490295
6865.34137690975,0.5038425326347351
6861.484443548367,0.5031732320785522
6857.627510186984,0.5038297176361084
6853.770576825602,0.5059230923652649
6849.913643464219,0.5071989297866821
6846.056710102836,0.5060413479804993
6842.199776741454,0.5039412975311279
6838.342843380071,0.5018302798271179
6834.485910018689,0.5019059181213379
6830.628976657306,0.5032051801681519
6826.772043295923,0.5059035420417786
6822.915109934541,0.5061041712760925
6819.058176573158,0.5033279061317444
6815.201243211775,0.5016254186630249
6811.344309850392,0.5016330480575562
6807.48737648901,0.5028268098831177
6803.630443127628,0.5035043954849243
6799.773509766244,0.5032765865325928
6795.916576404862,0.5014633536338806
6792.05964304348,0.5000873804092407
6788.202709682097,0.5019511580467224
6784.345776320714,0.503661572933197
6780.488842959331,0.5037158131599426
6776.631909597949,0.5032581686973572
6772.774976236566,0.5023661851882935
6768.918042875183,0.5021651983261108
6765.061109513801,0.5047159790992737
6761.204176152418,0.5044599175453186
6757.347242791036,0.5013672709465027
6753.490309429653,0.4998980164527893
6749.63337606827,0.5009620189666748
6745.776442706888,0.5015571713447571
6741.919509345505,0.5020009875297546
6738.062575984122,0.5013449192047119
6734.205642622739,0.5011245012283325
6730.348709261357,0.4998989999294281
6726.4917758999745,0.49954256415367126
6722.634842538591,0.5030373930931091
6718.777909177209,0.5047436356544495
6714.920975815827,0.5048511028289795
6711.064042454444,0.5030189752578735
6707.207109093061,0.5023305416107178
6703.350175731678,0.5032287240028381
6699.493242370296,0.5008247494697571
6695.636309008913,0.4986341595649719
6691.77937564753,0.4988836646080017
6687.922442286148,0.4997673034667969
6684.065508924765,0.5008364319801331
6680.2085755633825,0.49984729290008545
6676.351642202,0.4976789653301239
6672.494708840617,0.4982411563396454
6668.637775479235,0.5009346008300781
6664.7808421178515,0.5023505091667175
6660.923908756469,0.5003985166549683
6657.066975395086,0.49966683983802795
6653.210042033704,0.5006330013275146
6649.3531086723215,0.5011208653450012
6645.496175310938,0.49972864985466003
6641.639241949556,0.4991759657859802
6637.782308588174,0.500182032585144
6633.9253752267905,0.5011383295059204
6630.068441865408,0.5011502504348755
6626.211508504025,0.5006178021430969
6622.354575142643,0.500387966632843
6618.4976417812595,0.49884214997291565
6614.640708419877,0.497722864151001
6610.783775058495,0.500211775302887
6606.926841697112,0.5029826760292053
6603.069908335729,0.5043547749519348
6599.212974974347,0.5046267509460449
6595.356041612964,0.5014517903327942
6591.499108251582,0.4992334842681885
6587.6421748901985,0.4996383786201477
6583.785241528816,0.49942120909690857
6579.928308167433,0.49937546253204346
6576.071374806051,0.500043511390686
6572.214441444668,0.5008694529533386
6568.357508083285,0.5017255544662476
6564.500574721903,0.5023190379142761
6560.643641360521,0.5015143752098083
6556.786707999137,0.49927207827568054
6552.929774637755,0.4975331723690033
6549.072841276372,0.4986676573753357
6545.21590791499,0.49982503056526184
6541.3589745536065,0.4998866021633148
6537.502041192224,0.49892517924308777
6533.645107830842,0.49838143587112427
6529.788174469459,0.4999805986881256
6525.931241108076,0.49965766072273254
6522.074307746694,0.49852627515792847
6518.217374385311,0.4994547665119171
6514.360441023929,0.5008676052093506
6510.503507662545,0.50103759765625
6506.646574301163,0.49803417921066284
6502.78964093978,0.4981365501880646
6498.932707578398,0.4999881386756897
6495.075774217015,0.4983089864253998
6491.218840855632,0.49611368775367737
6487.36190749425,0.496144562959671
6483.504974132868,0.4979498088359833
6479.648040771484,0.49877089262008667
6475.791107410102,0.49853578209877014
6471.934174048719,0.4997468590736389
6468.077240687337,0.5011570453643799
6464.220307325953,0.5012469291687012
6460.363373964571,0.49955978989601135
6456.506440603189,0.4979076385498047
6452.649507241806,0.49821677803993225
6448.792573880423,0.49992331862449646
6444.935640519041,0.5001031756401062
6441.078707157658,0.49984103441238403
6437.221773796276,0.49922096729278564
6433.364840434892,0.498527854681015
6429.50790707351,0.49941909313201904
6425.650973712127,0.5012441277503967
6421.794040350745,0.5014281868934631
6417.937106989362,0.5015426874160767
6414.080173627979,0.5014071464538574
6410.223240266597,0.49955132603645325
6406.3663069052145,0.4969666302204132
6402.509373543831,0.4966168701648712
6398.652440182449,0.49709707498550415
6394.795506821066,0.4976051449775696
6390.9385734596835,0.4980614185333252
6387.0816400983,0.49896422028541565
6383.224706736918,0.49908292293548584
6379.367773375536,0.4980356693267822
6375.510840014153,0.4980218708515167
6371.65390665277,0.49879324436187744
6367.796973291388,0.49926626682281494
6363.940039930005,0.4993799924850464
6360.0831065686225,0.49873048067092896
6356.226173207239,0.49916544556617737
6352.369239845857,0.49866783618927
6348.512306484474,0.4979732632637024
6344.6553731230915,0.49819979071617126
6340.798439761709,0.49832651019096375
6336.941506400326,0.49813327193260193
6333.084573038944,0.4979971945285797
6329.2276396775615,0.49729055166244507
6325.370706316178,0.49622049927711487
6321.513772954795,0.49775394797325134
6317.656839593413,0.4998559057712555
6313.7999062320305,0.49995097517967224
6309.942972870647,0.5002632737159729
6306.086039509265,0.49954861402511597
6302.229106147883,0.49819493293762207
6298.3721727864995,0.4972989559173584
6294.515239425117,0.49750369787216187
6290.658306063735,0.49911022186279297
6286.801372702352,0.499697208404541
6282.9444393409685,0.5000264644622803
6279.087505979586,0.4989618957042694
6275.230572618204,0.4972819685935974
6271.373639256821,0.4965760111808777
6267.5167058954385,0.4956168234348297
6263.659772534056,0.49541690945625305
6259.802839172673,0.4966755509376526
6255.945905811291,0.49709224700927734
6252.088972449908,0.4961008131504059
6248.232039088525,0.49546775221824646
6244.375105727142,0.4955340027809143
6240.51817236576,0.49643850326538086
6236.661239004377,0.49763593077659607
6232.804305642994,0.4972303807735443
6228.947372281612,0.49777522683143616
6225.09043892023,0.4988902807235718
6221.233505558846,0.4970443546772003
6217.376572197464,0.4956887364387512
6213.519638836082,0.4962955713272095
6209.662705474699,0.4963916838169098
6205.8057721133155,0.4960937201976776
6201.948838751933,0.4955677092075348
6198.091905390551,0.4957413077354431
6194.234972029168,0.4964037239551544
6190.378038667785,0.4957209527492523
6186.521105306403,0.49560266733169556
6182.66417194502,0.49639779329299927
6178.807238583638,0.496166855096817
6174.950305222255,0.4957272708415985
6171.093371860872,0.495703786611557
6167.236438499489,0.49572059512138367
6163.379505138107,0.49538537859916687
6159.522571776724,0.4953485131263733
6155.665638415341,0.49590766429901123
