Wavenumber, ../data/raw/MIR/Raw/Oct20/FCNSWOct20_1032.spa
7999.27978515625,0.5356789827346802
7995.422851794868,0.536481499671936
7991.5659184334845,0.5428781509399414
7987.708985072102,0.5482030510902405
7983.852051710719,0.5507513284683228
7979.995118349337,0.5525830984115601
7976.138184987954,0.5449621677398682
7972.281251626571,0.5327509045600891
7968.424318265189,0.5383843183517456
7964.567384903806,0.5459035634994507
7960.7104515424235,0.5410414338111877
7956.853518181041,0.5392382144927979
7952.996584819658,0.5444154739379883
7949.139651458276,0.5468220710754395
7945.2827180968925,0.5419153571128845
7941.42578473551,0.5382866263389587
7937.568851374128,0.54026198387146
7933.711918012745,0.5415880680084229
7929.854984651362,0.5482922196388245
7925.998051289979,0.5477728843688965
7922.141117928597,0.542694091796875
7918.284184567215,0.538797914981842
7914.427251205831,0.5371755361557007
7910.570317844449,0.5440117120742798
7906.713384483066,0.5497499704360962
7902.856451121684,0.5472712516784668
7898.999517760301,0.5380980968475342
7895.142584398918,0.5294198989868164
7891.285651037536,0.5298189520835876
7887.428717676153,0.5381417274475098
7883.57178431477,0.5381467938423157
7879.714850953388,0.5339271426200867
7875.857917592005,0.5289466381072998
7872.000984230623,0.5281820893287659
7868.144050869239,0.5301731824874878
7864.287117507857,0.526940643787384
7860.430184146475,0.5225414633750916
7856.573250785092,0.5205175280570984
7852.716317423709,0.5269650816917419
7848.859384062326,0.5289859175682068
7845.002450700944,0.5219990015029907
7841.145517339562,0.5255723595619202
7837.288583978178,0.5338428616523743
7833.431650616796,0.5400778651237488
7829.574717255413,0.5503295063972473
7825.717783894031,0.5508398413658142
7821.860850532648,0.5438153743743896
7818.003917171265,0.537358820438385
7814.146983809883,0.5416435599327087
7810.2900504485,0.5389333367347717
7806.433117087117,0.5305522084236145
7802.576183725735,0.5319910049438477
7798.719250364352,0.5392508506774902
7794.86231700297,0.5413052439689636
7791.005383641586,0.5322677493095398
7787.148450280204,0.5258820652961731
7783.291516918822,0.528913676738739
7779.434583557439,0.5344545841217041
7775.577650196056,0.5383850336074829
7771.720716834673,0.54600989818573
7767.863783473291,0.552455723285675
7764.0068501119085,0.5465083122253418
7760.149916750525,0.5331931710243225
7756.292983389143,0.5246046185493469
7752.43605002776,0.5262173414230347
7748.579116666378,0.5319565534591675
7744.722183304995,0.5309121608734131
7740.865249943612,0.5296527743339539
7737.00831658223,0.5267558693885803
7733.151383220847,0.5316169857978821
7729.294449859464,0.5361810326576233
7725.437516498082,0.5361771583557129
7721.580583136699,0.5363625884056091
7717.7236497753165,0.5355113744735718
7713.866716413933,0.5333406925201416
7710.009783052551,0.531048059463501
7706.152849691169,0.5371193885803223
7702.2959163297855,0.5413187146186829
7698.438982968403,0.5362582206726074
7694.58204960702,0.5309070348739624
