Wavenumber, ../data/raw/MIR/Raw/Oct20/SS8.spa
7999.27978515625,0.811604380607605
7995.422851794868,0.825224757194519
7991.5659184334845,0.845374584197998
7987.708985072102,0.8451962471008301
7983.852051710719,0.8440380692481995
7979.995118349337,0.8337055444717407
7976.138184987954,0.8144916296005249
7972.281251626571,0.8062739372253418
7968.424318265189,0.8038106560707092
7964.567384903806,0.8162216544151306
7960.7104515424235,0.8244004249572754
7956.853518181041,0.8270556926727295
7952.996584819658,0.8250687718391418
7949.139651458276,0.811107337474823
7945.2827180968925,0.8055828809738159
7941.42578473551,0.8098372220993042
7937.568851374128,0.8159237504005432
7933.711918012745,0.8138107657432556
7929.854984651362,0.8192915320396423
7925.998051289979,0.8188489675521851
7922.141117928597,0.8270542621612549
7918.284184567215,0.8367348909378052
7914.427251205831,0.8281798958778381
7910.570317844449,0.8158336281776428
7906.713384483066,0.7969830632209778
7902.856451121684,0.7982150316238403
7898.999517760301,0.8186075091362
7895.142584398918,0.8114820718765259
7891.285651037536,0.7988834977149963
7887.428717676153,0.8067642450332642
7883.57178431477,0.8007374405860901
7879.714850953388,0.794653594493866
7875.857917592005,0.8109748363494873
7872.000984230623,0.8136172294616699
7868.144050869239,0.8047444820404053
7864.287117507857,0.807702362537384
7860.430184146475,0.8226931095123291
7856.573250785092,0.8336185216903687
7852.716317423709,0.8430867195129395
7848.859384062326,0.8390252590179443
7845.002450700944,0.8356831669807434
7841.145517339562,0.8242818713188171
7837.288583978178,0.8154448866844177
7833.431650616796,0.8095273375511169
7829.574717255413,0.816709041595459
7825.717783894031,0.8256416320800781
7821.860850532648,0.826532781124115
7818.003917171265,0.8279997110366821
7814.146983809883,0.827275276184082
7810.2900504485,0.8300073742866516
7806.433117087117,0.8246819972991943
7802.576183725735,0.8179721236228943
7798.719250364352,0.8150700330734253
7794.86231700297,0.8247368931770325
7791.005383641586,0.8397027254104614
7787.148450280204,0.8424907922744751
7783.291516918822,0.8335634469985962
7779.434583557439,0.8147398233413696
7775.577650196056,0.7960134744644165
7771.720716834673,0.7936773300170898
7767.863783473291,0.80900639295578
7764.0068501119085,0.8136371970176697
7760.149916750525,0.8032721281051636
7756.292983389143,0.7988730669021606
7752.43605002776,0.8071377277374268
7748.579116666378,0.8125413060188293
7744.722183304995,0.8096030354499817
7740.865249943612,0.8141369223594666
7737.00831658223,0.8170280456542969
7733.151383220847,0.804972767829895
7729.294449859464,0.8069297075271606
7725.437516498082,0.8109629154205322
7721.580583136699,0.8113430738449097
7717.7236497753165,0.8271926045417786
7713.866716413933,0.8243561387062073
7710.009783052551,0.8180465698242188
7706.152849691169,0.8157926797866821
7702.2959163297855,0.806226372718811
7698.438982968403,0.8077352643013
7694.58204960702,0.8129259943962097
7690.725116245638,0.8130663633346558
7686.868182884255,0.8124516010284424
7683.011249522872,0.802398145198822
7679.15431616149,0.7918339371681213
7675.297382800107,0.7959766983985901
7671.4404494387245,0.8008522987365723
7667.583516077342,0.8093976378440857
7663.726582715959,0.8127865195274353
7659.869649354577,0.8128916621208191
7656.0127159931935,0.814979076385498
7652.155782631811,0.8081271648406982
7648.298849270428,0.8086144924163818
7644.441915909046,0.8100711107254028
7640.5849825476635,0.8112833499908447
7636.72804918628,0.8127520084381104
7632.871115824898,0.804054856300354
7629.014182463516,0.8099188208580017
7625.1572491021325,0.817126452922821
7621.30031574075,0.8114216923713684
7617.443382379367,0.8091204762458801
7613.586449017985,0.8020537495613098
7609.7295156566015,0.797947883605957
7605.872582295219,0.8056141138076782
7602.015648933837,0.8078376054763794
7598.158715572454,0.7976649403572083
7594.301782211071,0.79632169008255
7590.444848849689,0.8067463636398315
7586.587915488306,0.8117784857749939
7582.730982126924,0.8127420544624329
7578.8740487655405,0.8128355145454407
7575.017115404158,0.8106480836868286
7571.160182042775,0.8142365217208862
7567.303248681393,0.817785918712616
7563.44631532001,0.8070002794265747
7559.589381958627,0.8027018904685974
7555.732448597245,0.8148875832557678
7551.875515235863,0.8211551308631897
7548.018581874479,0.8201730847358704
7544.161648513097,0.8186700940132141
7540.304715151714,0.8239026665687561
7536.447781790332,0.825645923614502
7532.590848428948,0.8158690333366394
7528.733915067566,0.8163948655128479
7524.876981706184,0.8113067746162415
7521.020048344801,0.8093196749687195
7517.163114983418,0.8129808902740479
7513.306181622036,0.8098801374435425
7509.449248260653,0.8080045580863953
7505.592314899271,0.8035939931869507
7501.735381537887,0.7896568179130554
7497.878448176505,0.7836037874221802
7494.021514815122,0.791418194770813
7490.16458145374,0.7946817874908447
7486.307648092357,0.8011897802352905
7482.450714730974,0.8095677495002747
7478.593781369592,0.8094148635864258
7474.73684800821,0.8094534277915955
7470.879914646826,0.8131591081619263
7467.022981285444,0.8091081380844116
7463.166047924061,0.8043491244316101
7459.309114562679,0.8005924224853516
7455.452181201295,0.8056410551071167
7451.595247839913,0.8040521740913391
7447.738314478531,0.7987141013145447
7443.881381117148,0.8063773512840271
7440.024447755765,0.8150484561920166
7436.167514394383,0.8148767948150635
7432.310581033,0.8118497729301453
7428.453647671618,0.8114840984344482
7424.596714310234,0.8157984614372253
7420.739780948852,0.8159956336021423
7416.882847587469,0.8138154149055481
7413.025914226087,0.811707615852356
7409.168980864704,0.8153838515281677
7405.312047503321,0.8181833624839783
7401.455114141939,0.8137685060501099
7397.5981807805565,0.8084731698036194
7393.741247419173,0.8125448226928711
7389.884314057791,0.8121887445449829
7386.027380696408,0.8075249195098877
7382.1704473350255,0.8140573501586914
7378.313513973642,0.8154478073120117
7374.45658061226,0.8119871020317078
7370.599647250878,0.8239312171936035
7366.742713889495,0.8291416764259338
7362.885780528112,0.8136395812034607
7359.02884716673,0.7968938946723938
7355.171913805347,0.8010656833648682
7351.3149804439645,0.803514301776886
7347.458047082581,0.8008220195770264
7343.601113721199,0.8010691404342651
7339.744180359816,0.8029474020004272
7335.8872469984335,0.815174400806427
7332.030313637051,0.822773814201355
7328.173380275668,0.8270856142044067
7324.316446914286,0.8271610736846924
7320.459513552903,0.8228617906570435
7316.60258019152,0.8130319118499756
7312.745646830138,0.8064281344413757
7308.888713468755,0.8085532784461975
7305.0317801073725,0.8084474802017212
7301.174846745989,0.8064653277397156
7297.317913384607,0.8084138631820679
7293.460980023225,0.8083304166793823
7289.6040466618415,0.8083959221839905
7285.747113300459,0.8136433362960815
7281.890179939076,0.8203722238540649
7278.033246577694,0.8232315182685852
7274.176313216311,0.8183631300926208
7270.319379854928,0.8173576593399048
7266.462446493546,0.8146579265594482
7262.605513132163,0.8097714185714722
7258.74857977078,0.805841326713562
7254.891646409398,0.8078174591064453
7251.034713048015,0.8149241805076599
7247.177779686633,0.8114676475524902
7243.3208463252495,0.8034070730209351
7239.463912963867,0.8021637797355652
7235.606979602485,0.8041338324546814
7231.750046241102,0.8081252574920654
7227.893112879719,0.8137577176094055
7224.036179518336,0.8223364949226379
7220.179246156954,0.8246161341667175
7216.322312795572,0.8185788989067078
7212.465379434188,0.8129554390907288
7208.608446072806,0.8143885135650635
7204.751512711423,0.8170164823532104
7200.894579350041,0.8106592893600464
7197.037645988658,0.8039664626121521
7193.180712627275,0.8073124289512634
7189.323779265893,0.8157600164413452
7185.46684590451,0.81809401512146
7181.609912543127,0.8134995102882385
7177.752979181745,0.8108961582183838
7173.896045820362,0.8063870668411255
7170.03911245898,0.8082833290100098
7166.182179097596,0.8164759874343872
7162.325245736214,0.8163076639175415
7158.468312374832,0.8134937286376953
7154.611379013449,0.8216601610183716
7150.754445652066,0.8249974846839905
7146.897512290683,0.8191877007484436
7143.040578929301,0.818601667881012
7139.183645567919,0.8192338347434998
7135.326712206535,0.8129304647445679
7131.469778845153,0.8108222484588623
7127.61284548377,0.817285418510437
7123.755912122388,0.8263412714004517
7119.898978761005,0.8312109112739563
7116.042045399622,0.8293096423149109
7112.18511203824,0.8281572461128235
7108.328178676857,0.8325955867767334
7104.471245315474,0.8376091122627258
7100.614311954092,0.8365846872329712
7096.757378592709,0.8281131982803345
7092.900445231327,0.8220929503440857
7089.043511869943,0.8250238299369812
7085.186578508561,0.8326233625411987
7081.329645147179,0.8350163698196411
7077.472711785796,0.8340170979499817
7073.615778424413,0.8296642899513245
7069.75884506303,0.8233075737953186
7065.901911701648,0.8239391446113586
7062.0449783402655,0.8261169791221619
7058.188044978882,0.8271599411964417
7054.3311116175,0.8264254331588745
7050.474178256117,0.8190177083015442
7046.6172448947345,0.8153245449066162
7042.760311533352,0.8187268376350403
7038.903378171969,0.8263554573059082
7035.046444810587,0.8269622921943665
7031.189511449204,0.8229267597198486
7027.332578087821,0.8228346705436707
7023.475644726439,0.8280630111694336
7019.618711365056,0.8297211527824402
7015.7617780036735,0.8239308595657349
7011.90484464229,0.8191041946411133
7008.047911280908,0.8183019161224365
7004.190977919526,0.8221077919006348
7000.3340445581425,0.8224965929985046
6996.47711119676,0.8216785788536072
6992.620177835377,0.8228352069854736
6988.763244473995,0.818988025188446
6984.9063111126125,0.8173069357872009
6981.049377751229,0.8203507661819458
6977.192444389847,0.8195107579231262
6973.335511028464,0.8195914626121521
6969.4785776670815,0.8156722784042358
6965.621644305698,0.816373884677887
6961.764710944316,0.8234174847602844
6957.907777582934,0.8256493210792542
6954.0508442215505,0.8218419551849365
6950.193910860168,0.8194193243980408
6946.336977498786,0.8220319747924805
6942.480044137403,0.8222625851631165
6938.62311077602,0.8164159655570984
6934.766177414637,0.8097766637802124
6930.909244053255,0.8131541013717651
6927.052310691872,0.8172134757041931
6923.1953773304895,0.8163151741027832
6919.338443969107,0.8151227235794067
6915.481510607724,0.8149797916412354
6911.624577246342,0.8212239146232605
6907.767643884959,0.8206461668014526
6903.910710523576,0.8187441825866699
6900.053777162194,0.8181524276733398
6896.196843800811,0.8126338124275208
6892.339910439428,0.8089345097541809
6888.482977078045,0.8124501705169678
6884.626043716663,0.8102688193321228
6880.769110355281,0.80768221616745
6876.912176993897,0.8127706050872803
6873.055243632515,0.816399335861206
6869.198310271133,0.8157384991645813
6865.34137690975,0.8163211345672607
6861.484443548367,0.8197217583656311
6857.627510186984,0.8223648071289062
6853.770576825602,0.8208332061767578
6849.913643464219,0.8162043690681458
6846.056710102836,0.8136634826660156
6842.199776741454,0.8128546476364136
6838.342843380071,0.8155758380889893
6834.485910018689,0.8167198896408081
6830.628976657306,0.814481794834137
6826.772043295923,0.8159692883491516
6822.915109934541,0.818770706653595
6819.058176573158,0.8185507655143738
6815.201243211775,0.8154405951499939
6811.344309850392,0.8129270672798157
6807.48737648901,0.8133262991905212
6803.630443127628,0.8155469298362732
6799.773509766244,0.8168549537658691
6795.916576404862,0.8128303289413452
6792.05964304348,0.8074724674224854
6788.202709682097,0.8080655336380005
6784.345776320714,0.8068175911903381
6780.488842959331,0.8052653074264526
6776.631909597949,0.8069342970848083
6772.774976236566,0.8114410638809204
6768.918042875183,0.8152110576629639
6765.061109513801,0.8166414499282837
6761.204176152418,0.8135511875152588
6757.347242791036,0.8131453990936279
6753.490309429653,0.8196589946746826
6749.63337606827,0.8204419612884521
6745.776442706888,0.8140378594398499
6741.919509345505,0.8125855326652527
6738.062575984122,0.8155803084373474
6734.205642622739,0.8181352019309998
6730.348709261357,0.8152526021003723
6726.4917758999745,0.8101635575294495
6722.634842538591,0.8100967407226562
6718.777909177209,0.8115736842155457
6714.920975815827,0.8144204020500183
6711.064042454444,0.8145104050636292
6707.207109093061,0.8120372891426086
6703.350175731678,0.8103128671646118
6699.493242370296,0.8092525601387024
6695.636309008913,0.8076033592224121
6691.77937564753,0.8062252402305603
6687.922442286148,0.8112577795982361
6684.065508924765,0.8134208917617798
6680.2085755633825,0.8088629245758057
6676.351642202,0.8056841492652893
6672.494708840617,0.8091835975646973
6668.637775479235,0.8095051050186157
6664.7808421178515,0.8104866743087769
6660.923908756469,0.8156886100769043
6657.066975395086,0.8151585459709167
6653.210042033704,0.8071885108947754
6649.3531086723215,0.8018467426300049
6645.496175310938,0.8058727383613586
6641.639241949556,0.8124627470970154
6637.782308588174,0.8133261799812317
6633.9253752267905,0.8115900754928589
6630.068441865408,0.8103553056716919
6626.211508504025,0.8099185228347778
6622.354575142643,0.8081510066986084
6618.4976417812595,0.8085106611251831
6614.640708419877,0.8081324696540833
6610.783775058495,0.8070885539054871
