Wavenumber, ../data/raw/MIR/Raw/Oct20/FCNSWOct20_1002.spa
7999.27978515625,0.517484724521637
7995.422851794868,0.5190975666046143
7991.5659184334845,0.5308822393417358
7987.708985072102,0.5364426970481873
7983.852051710719,0.5334434509277344
7979.995118349337,0.5221887230873108
7976.138184987954,0.5153346061706543
7972.281251626571,0.5202850699424744
7968.424318265189,0.5224006175994873
7964.567384903806,0.5235780477523804
7960.7104515424235,0.5228093266487122
7956.853518181041,0.5243348479270935
7952.996584819658,0.52888023853302
7949.139651458276,0.5279639363288879
7945.2827180968925,0.5195308327674866
7941.42578473551,0.5171206593513489
7937.568851374128,0.5164953470230103
7933.711918012745,0.5157114863395691
7929.854984651362,0.5223373770713806
7925.998051289979,0.5252691507339478
7922.141117928597,0.5189343690872192
7918.284184567215,0.5184878706932068
7914.427251205831,0.5217827558517456
7910.570317844449,0.5197659730911255
7906.713384483066,0.5190754532814026
7902.856451121684,0.517558217048645
7898.999517760301,0.5136187076568604
7895.142584398918,0.5141285061836243
7891.285651037536,0.5214605331420898
7887.428717676153,0.5224413275718689
7883.57178431477,0.5216674208641052
7879.714850953388,0.5247089862823486
7875.857917592005,0.5265183448791504
7872.000984230623,0.5234964489936829
7868.144050869239,0.523129940032959
7864.287117507857,0.5243403911590576
7860.430184146475,0.5193722248077393
7856.573250785092,0.511536717414856
7852.716317423709,0.5077007412910461
7848.859384062326,0.5135076642036438
7845.002450700944,0.526155412197113
7841.145517339562,0.5244399309158325
7837.288583978178,0.5181532502174377
7833.431650616796,0.5164424777030945
7829.574717255413,0.5191798210144043
7825.717783894031,0.5233386158943176
7821.860850532648,0.5184888243675232
7818.003917171265,0.5163459777832031
7814.146983809883,0.5213358402252197
7810.2900504485,0.52261883020401
7806.433117087117,0.5126729607582092
7802.576183725735,0.5119935870170593
7798.719250364352,0.5180640816688538
7794.86231700297,0.5198014974594116
7791.005383641586,0.5214053392410278
7787.148450280204,0.5216377377510071
7783.291516918822,0.5226679444313049
7779.434583557439,0.5258054137229919
7775.577650196056,0.529639720916748
7771.720716834673,0.5244874358177185
7767.863783473291,0.5137908458709717
7764.0068501119085,0.5054790377616882
7760.149916750525,0.5066144466400146
7756.292983389143,0.5163342952728271
7752.43605002776,0.5175614953041077
7748.579116666378,0.5126824378967285
7744.722183304995,0.5148475766181946
7740.865249943612,0.5155342221260071
7737.00831658223,0.5167436003684998
7733.151383220847,0.5157457590103149
7729.294449859464,0.5167296528816223
7725.437516498082,0.5174241065979004
7721.580583136699,0.5196182131767273
7717.7236497753165,0.5195035934448242
7713.866716413933,0.5223941206932068
7710.009783052551,0.5243968963623047
7706.152849691169,0.5151370167732239
7702.2959163297855,0.5054868459701538
7698.438982968403,0.5078293085098267
7694.58204960702,0.5166576504707336
