Wavenumber, ../data/raw/MIR/Raw/Nov19/FCNSWNov19_1062.spa
7999.27978515625,0.5572392344474792
7995.422851794868,0.5661464929580688
7991.5659184334845,0.5726203918457031
7987.708985072102,0.5686006546020508
7983.852051710719,0.558451235294342
7979.995118349337,0.5529443621635437
7976.138184987954,0.5520606637001038
7972.281251626571,0.5537711977958679
7968.424318265189,0.5587149858474731
7964.567384903806,0.5631475448608398
7960.7104515424235,0.5697625875473022
7956.853518181041,0.5646430253982544
7952.996584819658,0.5561134219169617
7949.139651458276,0.5593091249465942
7945.2827180968925,0.5689805150032043
7941.42578473551,0.5727841258049011
7937.568851374128,0.5742180943489075
7933.711918012745,0.5732637047767639
7929.854984651362,0.5726722478866577
7925.998051289979,0.5629823803901672
7922.141117928597,0.5636453628540039
7918.284184567215,0.5630555748939514
7914.427251205831,0.554520308971405
7910.570317844449,0.5591424107551575
7906.713384483066,0.5661412477493286
7902.856451121684,0.5643366575241089
7898.999517760301,0.5702645182609558
7895.142584398918,0.5668124556541443
7891.285651037536,0.5519784092903137
7887.428717676153,0.5494118332862854
7883.57178431477,0.5547497272491455
7879.714850953388,0.5583742260932922
7875.857917592005,0.5640105605125427
7872.000984230623,0.5575042366981506
7868.144050869239,0.540062665939331
7864.287117507857,0.5358946919441223
7860.430184146475,0.5439010858535767
7856.573250785092,0.5523050427436829
7852.716317423709,0.5585882663726807
7848.859384062326,0.5635727047920227
7845.002450700944,0.5645443201065063
7841.145517339562,0.5621674656867981
7837.288583978178,0.56184321641922
7833.431650616796,0.5706108808517456
7829.574717255413,0.5704500675201416
7825.717783894031,0.5594118237495422
7821.860850532648,0.5600369572639465
7818.003917171265,0.5604062676429749
7814.146983809883,0.5579634308815002
7810.2900504485,0.5576741099357605
7806.433117087117,0.548294723033905
7802.576183725735,0.5443758368492126
7798.719250364352,0.5485618114471436
7794.86231700297,0.5476451516151428
7791.005383641586,0.5523627996444702
7787.148450280204,0.5542808175086975
7783.291516918822,0.5634648203849792
7779.434583557439,0.5661608576774597
7775.577650196056,0.5581272840499878
7771.720716834673,0.5538524389266968
7767.863783473291,0.5552759766578674
7764.0068501119085,0.5573139190673828
7760.149916750525,0.5531838536262512
7756.292983389143,0.5556190609931946
7752.43605002776,0.5584973096847534
7748.579116666378,0.5570091605186462
7744.722183304995,0.5582642555236816
7740.865249943612,0.5583775639533997
7737.00831658223,0.5544936656951904
7733.151383220847,0.5503916144371033
7729.294449859464,0.5446794033050537
7725.437516498082,0.5448120832443237
7721.580583136699,0.5551708936691284
7717.7236497753165,0.5585360527038574
7713.866716413933,0.5585429072380066
7710.009783052551,0.5630422234535217
7706.152849691169,0.5605633854866028
7702.2959163297855,0.5570810437202454
7698.438982968403,0.5562269687652588
7694.58204960702,0.5571821331977844
7690.725116245638,0.557440996170044
7686.868182884255,0.5571035146713257
7683.011249522872,0.5562256574630737
7679.15431616149,0.5565268397331238
7675.297382800107,0.5566710233688354
7671.4404494387245,0.5506861209869385
7667.583516077342,0.5461246967315674
7663.726582715959,0.5487576723098755
7659.869649354577,0.5528227090835571
7656.0127159931935,0.5592471361160278
7652.155782631811,0.5624063611030579
7648.298849270428,0.5605778098106384
7644.441915909046,0.5533897280693054
7640.5849825476635,0.550003170967102
7636.72804918628,0.549805223941803
7632.871115824898,0.5478695631027222
7629.014182463516,0.5556294918060303
7625.1572491021325,0.5573088526725769
7621.30031574075,0.5527859330177307
7617.443382379367,0.5546987056732178
7613.586449017985,0.5576541423797607
7609.7295156566015,0.5547611713409424
7605.872582295219,0.5579881072044373
7602.015648933837,0.5612100958824158
7598.158715572454,0.5539383292198181
7594.301782211071,0.5486090779304504
7590.444848849689,0.5502728223800659
7586.587915488306,0.5554206967353821
7582.730982126924,0.5559765100479126
7578.8740487655405,0.5500338673591614
7575.017115404158,0.5448381900787354
7571.160182042775,0.5454270243644714
7567.303248681393,0.5475911498069763
7563.44631532001,0.5445098280906677
7559.589381958627,0.542569100856781
7555.732448597245,0.5500493049621582
7551.875515235863,0.557915210723877
7548.018581874479,0.5621421337127686
7544.161648513097,0.5597195029258728
7540.304715151714,0.5527317523956299
7536.447781790332,0.5532413721084595
7532.590848428948,0.5567198991775513
7528.733915067566,0.5546566247940063
7524.876981706184,0.552887499332428
7521.020048344801,0.5499035120010376
7517.163114983418,0.5512240529060364
7513.306181622036,0.5528125762939453
7509.449248260653,0.5551717281341553
7505.592314899271,0.5569354891777039
7501.735381537887,0.5528905391693115
7497.878448176505,0.5472217798233032
7494.021514815122,0.5435424447059631
7490.16458145374,0.5427066087722778
7486.307648092357,0.5451291799545288
7482.450714730974,0.5520715117454529
7478.593781369592,0.5550849437713623
7474.73684800821,0.5486935377120972
7470.879914646826,0.5478295087814331
7467.022981285444,0.5522670149803162
7463.166047924061,0.5502545833587646
7459.309114562679,0.5461220145225525
7455.452181201295,0.5458292365074158
7451.595247839913,0.5463253259658813
7447.738314478531,0.5433794856071472
7443.881381117148,0.5451309680938721
7440.024447755765,0.5530992746353149
7436.167514394383,0.5559890270233154
7432.310581033,0.5549212694168091
7428.453647671618,0.5524387955665588
7424.596714310234,0.549959659576416
7420.739780948852,0.548864483833313
7416.882847587469,0.5554192066192627
7413.025914226087,0.560554027557373
7409.168980864704,0.5584171414375305
7405.312047503321,0.5541383028030396
