Wavenumber,FCNSWNov19_1082.spa
7999.27978515625,0.527915358543396
7995.422851794868,0.5200445055961609
7991.5659184334845,0.5057226419448853
7987.708985072102,0.510273277759552
7983.852051710719,0.5186724066734314
7979.995118349337,0.5222969055175781
7976.138184987954,0.523415744304657
7972.281251626571,0.5187657475471497
7968.424318265189,0.5182623863220215
7964.567384903806,0.5196297764778137
7960.7104515424235,0.5185378789901733
7956.853518181041,0.5167292952537537
7952.996584819658,0.5153990387916565
7949.139651458276,0.5138575434684753
7945.2827180968925,0.5114927291870117
7941.42578473551,0.5120216608047485
7937.568851374128,0.5156651735305786
7933.711918012745,0.5150149464607239
7929.854984651362,0.5102168917655945
7925.998051289979,0.5076070427894592
7922.141117928597,0.5035475492477417
7918.284184567215,0.5097004771232605
7914.427251205831,0.5171561241149902
7910.570317844449,0.5174153447151184
7906.713384483066,0.516671895980835
7902.856451121684,0.5135409235954285
7898.999517760301,0.507547914981842
7895.142584398918,0.5083585977554321
7891.285651037536,0.5167863965034485
7887.428717676153,0.5232912302017212
7883.57178431477,0.5247937440872192
7879.714850953388,0.5251621007919312
7875.857917592005,0.5255900621414185
7872.000984230623,0.5171197056770325
7868.144050869239,0.5063963532447815
7864.287117507857,0.5061748623847961
7860.430184146475,0.5096818208694458
7856.573250785092,0.5069531202316284
7852.716317423709,0.5010715126991272
7848.859384062326,0.5024327039718628
7845.002450700944,0.5016402006149292
7841.145517339562,0.5040898323059082
7837.288583978178,0.5134909749031067
7833.431650616796,0.5166773200035095
7829.574717255413,0.514150083065033
7825.717783894031,0.5161451697349548
7821.860850532648,0.5128327012062073
7818.003917171265,0.5045650601387024
7814.146983809883,0.506930410861969
7810.2900504485,0.5153021812438965
7806.433117087117,0.5161821246147156
7802.576183725735,0.5125646591186523
7798.719250364352,0.5054221153259277
7794.86231700297,0.5042958855628967
7791.005383641586,0.5125339031219482
7787.148450280204,0.5172087550163269
7783.291516918822,0.5162623524665833
7779.434583557439,0.5087541341781616
7775.577650196056,0.5043199062347412
7771.720716834673,0.507723331451416
7767.863783473291,0.5120561122894287
7764.0068501119085,0.5114919543266296
7760.149916750525,0.511059045791626
7756.292983389143,0.5166383385658264
7752.43605002776,0.5194427371025085
7748.579116666378,0.5178870558738708
7744.722183304995,0.5133512020111084
7740.865249943612,0.5067985653877258
7737.00831658223,0.5077372193336487
7733.151383220847,0.5139553546905518
7729.294449859464,0.5078239440917969
7725.437516498082,0.5045795440673828
7721.580583136699,0.5120594501495361
7717.7236497753165,0.5123918652534485
7713.866716413933,0.5102683901786804
7710.009783052551,0.5124087929725647
7706.152849691169,0.5122721791267395
7702.2959163297855,0.51043301820755
