Wavenumber, Abs
7999.27978515625,0.5248265862464905
7995.422851794868,0.5199030041694641
7991.5659184334845,0.5182955861091614
7987.708985072102,0.5212514996528625
7983.852051710719,0.5218494534492493
7979.995118349337,0.5161892771720886
7976.138184987954,0.517280101776123
7972.281251626571,0.5204618573188782
7968.424318265189,0.5190688371658325
7964.567384903806,0.5112155079841614
7960.7104515424235,0.5056343674659729
7956.853518181041,0.5052288770675659
7952.996584819658,0.5061265826225281
7949.139651458276,0.5053373575210571
7945.2827180968925,0.5083001852035522
7941.42578473551,0.5092929601669312
7937.568851374128,0.5150583386421204
7933.711918012745,0.5163845419883728
7929.854984651362,0.5062246918678284
7925.998051289979,0.4989492893218994
7922.141117928597,0.506631076335907
7918.284184567215,0.5148622989654541
7914.427251205831,0.5118482708930969
7910.570317844449,0.5156999230384827
7906.713384483066,0.5192471146583557
7902.856451121684,0.5151011347770691
7898.999517760301,0.5065616369247437
7895.142584398918,0.5054035782814026
7891.285651037536,0.507879376411438
7887.428717676153,0.5090314149856567
7883.57178431477,0.5090289115905762
7879.714850953388,0.5064572691917419
7875.857917592005,0.5083192586898804
7872.000984230623,0.5146856904029846
7868.144050869239,0.5165741443634033
7864.287117507857,0.5060864686965942
7860.430184146475,0.49752435088157654
7856.573250785092,0.5016592741012573
7852.716317423709,0.5155007243156433
7848.859384062326,0.5214672088623047
7845.002450700944,0.5110113620758057
7841.145517339562,0.5063175559043884
7837.288583978178,0.5141648054122925
7833.431650616796,0.5154599547386169
7829.574717255413,0.5126656889915466
7825.717783894031,0.509005069732666
7821.860850532648,0.5091931819915771
7818.003917171265,0.5129607319831848
7814.146983809883,0.5081614255905151
7810.2900504485,0.5006691813468933
7806.433117087117,0.5041211247444153
7802.576183725735,0.5088134407997131
7798.719250364352,0.5122199058532715
7794.86231700297,0.5188676714897156
7791.005383641586,0.5221766829490662
7787.148450280204,0.5254168510437012
7783.291516918822,0.5263540744781494
7779.434583557439,0.5193929076194763
7775.577650196056,0.512989342212677
7771.720716834673,0.5043816566467285
7767.863783473291,0.5039395689964294
7764.0068501119085,0.5101030468940735
7760.149916750525,0.5115742683410645
7756.292983389143,0.5075146555900574
7752.43605002776,0.5017722845077515
7748.579116666378,0.5019419193267822
7744.722183304995,0.5061912536621094
7740.865249943612,0.5073670744895935
7737.00831658223,0.5050433874130249
7733.151383220847,0.5084089636802673
7729.294449859464,0.513533890247345
7725.437516498082,0.5143268704414368
7721.580583136699,0.5075837969779968
7717.7236497753165,0.5023126006126404
7713.866716413933,0.5071195960044861
7710.009783052551,0.5125457644462585
7706.152849691169,0.5152559876441956
7702.2959163297855,0.5121662020683289
7698.438982968403,0.5064810514450073
