Wavenumber, FCNSWNov19_1031.spa
7999.27978515625,0.5455445647239685
7995.422851794868,0.552147626876831
7991.5659184334845,0.5531525611877441
7987.708985072102,0.5485908389091492
7983.852051710719,0.5483738780021667
7979.995118349337,0.5475058555603027
7976.138184987954,0.5392376184463501
7972.281251626571,0.5440585613250732
7968.424318265189,0.5476623177528381
7964.567384903806,0.5361824631690979
7960.7104515424235,0.5269320011138916
7956.853518181041,0.5345109701156616
7952.996584819658,0.5473096966743469
7949.139651458276,0.5342614054679871
7945.2827180968925,0.5340986251831055
7941.42578473551,0.5541318655014038
7937.568851374128,0.5620554685592651
7933.711918012745,0.556526243686676
7929.854984651362,0.5474303960800171
7925.998051289979,0.5422811508178711
7922.141117928597,0.5387800931930542
7918.284184567215,0.5361328721046448
7914.427251205831,0.5414476990699768
7910.570317844449,0.5456147789955139
7906.713384483066,0.5453577637672424
7902.856451121684,0.5496317744255066
7898.999517760301,0.5448203682899475
7895.142584398918,0.5374298691749573
7891.285651037536,0.5372957587242126
7887.428717676153,0.5428499579429626
7883.57178431477,0.5433508157730103
7879.714850953388,0.5446474552154541
7875.857917592005,0.5527230501174927
7872.000984230623,0.5517371892929077
7868.144050869239,0.5427356958389282
7864.287117507857,0.5385175347328186
7860.430184146475,0.543441891670227
7856.573250785092,0.5390763878822327
7852.716317423709,0.5279809236526489
7848.859384062326,0.5309690833091736
7845.002450700944,0.536382794380188
7841.145517339562,0.5373117327690125
7837.288583978178,0.538705050945282
7833.431650616796,0.5337411165237427
7829.574717255413,0.5300723910331726
7825.717783894031,0.535402238368988
7821.860850532648,0.5400960445404053
7818.003917171265,0.5350916981697083
7814.146983809883,0.5333494544029236
7810.2900504485,0.5395952463150024
7806.433117087117,0.5370597839355469
7802.576183725735,0.5285115838050842
7798.719250364352,0.5338915586471558
7794.86231700297,0.544563353061676
7791.005383641586,0.546864926815033
7787.148450280204,0.5437144041061401
7783.291516918822,0.5404795408248901
7779.434583557439,0.5359932780265808
7775.577650196056,0.535345196723938
7771.720716834673,0.536165177822113
7767.863783473291,0.5314992666244507
7764.0068501119085,0.5323554277420044
7760.149916750525,0.5349366664886475
7756.292983389143,0.5320466756820679
7752.43605002776,0.5310529470443726
7748.579116666378,0.5356165766716003
7744.722183304995,0.5345139503479004
7740.865249943612,0.5251489281654358
7737.00831658223,0.5295021533966064
7733.151383220847,0.5421440601348877
7729.294449859464,0.5457631945610046
7725.437516498082,0.541062593460083
7721.580583136699,0.5374215841293335
7717.7236497753165,0.5366414785385132
7713.866716413933,0.5354940891265869
7710.009783052551,0.5352603197097778
7706.152849691169,0.5279077887535095
7702.2959163297855,0.5295381546020508
7698.438982968403,0.5414603352546692
7694.58204960702,0.5393503308296204
7690.725116245638,0.5349134206771851
7686.868182884255,0.5338166952133179
7683.011249522872,0.5375103950500488
7679.15431616149,0.5326693058013916
7675.297382800107,0.5310501456260681
7671.4404494387245,0.5365985631942749
7667.583516077342,0.541761040687561
7663.726582715959,0.5398159623146057
7659.869649354577,0.5335360169410706
7656.0127159931935,0.5361658334732056
7652.155782631811,0.5375055074691772
7648.298849270428,0.5270708203315735
7644.441915909046,0.5225138068199158
7640.5849825476635,0.5239710807800293
7636.72804918628,0.53057461977005
7632.871115824898,0.5367640256881714
7629.014182463516,0.5361860990524292
7625.1572491021325,0.5359480977058411
7621.30031574075,0.5378264784812927
7617.443382379367,0.5382384657859802
7613.586449017985,0.5338515043258667
7609.7295156566015,0.5294049978256226
7605.872582295219,0.5338276624679565
7602.015648933837,0.5360594391822815
7598.158715572454,0.5391638278961182
7594.301782211071,0.5406964421272278
7590.444848849689,0.5354494452476501
7586.587915488306,0.530328094959259
7582.730982126924,0.5324609279632568
7578.8740487655405,0.5341185331344604
7575.017115404158,0.5282703042030334
7571.160182042775,0.5247660279273987
7567.303248681393,0.52779620885849
7563.44631532001,0.5338323712348938
7559.589381958627,0.5380486845970154
7555.732448597245,0.5400959253311157
7551.875515235863,0.5378089547157288
7548.018581874479,0.5355358719825745
7544.161648513097,0.5350915789604187
7540.304715151714,0.5335917472839355
7536.447781790332,0.5380386114120483
7532.590848428948,0.542339026927948
7528.733915067566,0.5368842482566833
7524.876981706184,0.5335236191749573
7521.020048344801,0.5374026298522949
7517.163114983418,0.5401001572608948
7513.306181622036,0.5409809350967407
7509.449248260653,0.539362370967865
7505.592314899271,0.5360828638076782
7501.735381537887,0.5324574112892151
7497.878448176505,0.5328260064125061
7494.021514815122,0.5363863110542297
7490.16458145374,0.5341765284538269
7486.307648092357,0.5277619361877441
7482.450714730974,0.5308010578155518
7478.593781369592,0.5372766852378845
7474.73684800821,0.5378168225288391
7470.879914646826,0.5344298481941223
7467.022981285444,0.5307774543762207
7463.166047924061,0.528483510017395
7459.309114562679,0.5303316712379456
7455.452181201295,0.5347673296928406
7451.595247839913,0.5352290272712708
