CombID,UniqueID,PrelimID,Date,Transect,Plot,Easting,Northing,Height,RHeight,RTHeight,TWI,TPI,Slope,planCurv,proCurv,NDVI,VH,VV,Wet,Inun,UDepth,LDepth,Description,CoreVol,CoreMass,MoisFF,Moisture,Sand,Silt,Clay,MSand,MSilt,MClay,Texture,pHw,pHc,EC,CEC,AvailP,ExCa,ExMg,ExNa,ExK,Al,As,B,Ca,Cd,Co,Cr,Cu,Fe,K,Mg,Mn,Mo,Na,Ni,P,Pb,S,Sb,Se,Zn,Fizz,ADMoisture,MoisFAD,TotOC,TotN,d13C,d15N,MTOC,POC,HOC,ROC,DOC,DTN,NO3,NH4,FAA,WHC,Proteolysis,AAMin_k1,AAMin_k2,AAMin_a,AAMin_b,DON,MBC,MBN,MicY,CN,MicCN,Vuln,BD0_30,bdm
FCNSW_001_2019-03-26_T0_P1,FCNSW_001,FC NSW 1001,2019-03-26,0,1,144.425419,-35.73389,80.57,4.41,0.300003,6.71210527,-0.004798889,1.554801583,0.826143622,0.00289604,0.22334455,-20.61222839,-14.67632008,0.455464363,n,0,30,"Few mature RRG, many samplings, some copiced; distrurbed area; 95% litter cover, grey vertosol",2829,3830,1.109,0.109,17,25,58,31,28,42,Clay,6.31,5.3,0.1482,27.810000000000002,7.79813,2492.6,1600.6200000000001,442.90000000000003,506.76,44702,0,10.3,2193.9,0,21.63,45.32,21.63,38625,5067.6,4243.6,796.19,0,594.3100000000001,27.810000000000002,201.88,21.63,124.63000000000001,0,0,60.77,n,0.031,1.03,11.360899999999999,1.1124,-31.86,3.64,16.3211499289,2.61724684256,8.35085760735,3.61503648583,128.38,23.32,6.594,5.871,1.687,30.3335,6.5817,0.1327,0.001,28.851,72.512,10.854999999999997,772.1777777777778,47.17999999999999,0.7153695135305782,10.212962962962962,16.366633696010553,0.21872555633362228,1.2062672322375398,0.109
FCNSW_002_2019-03-26_T0_P2,FCNSW_002,FC NSW 1002,2019-03-26,0,2,144.425642,-35.734851,80.779999,4.62,0.510002,7.05519724,0.040008545,0.70707798,0.471404523,0.009998843,0.233193278,-21.22720528,-14.93515873,0.438273758,n,0,30,"Sparse mature and juvenile RRG, coverage 10%; disturbed area; 50% litter cover",2829,3700,1.069,0.069,35,26,39,43,29,28,Silty clay loam,5.85,4.61,0.076,17.34,12.68268,1260.72,862.92,226.44,295.8,31008,0,0,1244.4,0,13.26,37.74,17.34,29274,4131,2713.2000000000003,810.9,0,267.24,20.4,294.78000000000003,18.36,134.64000000000001,0,0,52.02,n,0.02,1.02,18.5844,1.2342,-29.14,5.05,15.4480458804,2.39552279316,8.478243280320001,3.5360932273200003,117.2,22.3,11.121,6.281,1.364,14.9328,4.71648,0.1116,9e-4,29.344,71.3591,4.8980000000000015,224.26666666666665,20.82,0.7086087717259945,15.057851239669422,10.771693884085813,0.19938868797595857,1.2176387416048073,0.069
FCNSW_003_2019-03-26_T0_P3,FCNSW_003,FC NSW 1003,2019-03-26,0,3,144.425268,-35.73518,80.739998,4.57999,0.470001,5.73089361,0.0625,2.748800039,-0.128364027,0.005745502,0.2588076,-19.21430779,-12.32167244,0.494540811,n,0,30,"Mature RRG, some juveniles, juncus, 90% litter",2829,3340,1.085,0.085,25,31,43,36,35,29,Silty clay,6.06,4.86,0.0908,20.4,10.870140000000001,1458.6000000000001,971.04,269.28000000000003,385.56,34986,0,0,1611.6000000000001,0,21.42,39.78,20.4,35190,4967.4,3406.8,1448.4,0,359.04,24.48,300.9,19.38,123.42,0,0,57.120000000000005,n,0.023,1.02,15.024600000000001,1.1627999999999998,-23.55,3.95,17.7272061372,2.53455658698,8.97823996386,4.78810521192,94.16,24.93,12.825,8.751,1.52,24.5514,5.41212,0.0963,9e-4,32.725,68.435,3.3540000000000028,337.84444444444443,16.099999999999994,0.6765025701858443,12.921052631578949,20.98412698412699,0.18411252620914992,1.0802757158006362,0.085
FCNSW_004_2019-03-26_T0_P4,FCNSW_004,FC NSW 1004,2019-03-26,0,4,144.425377,-35.735393,80.269997,4.10999,0,6.21222591,0.040000916,1.699662209,-0.755148768,-4.96749e-4,0.26001513,-18.35289383,-12.24174213,0.518620133,n,0,30,"Young RRG ~5m height, 5% juncus, 10% canopy, 90% litter",2829,3240,1.037,0.037,63,21,16,63,24,14,Loam,5.44,4.43,0.0644,9.09,14.08849,743.36,413.09000000000003,115.14,165.64000000000001,14443,0,0,707,0,0,20.2,0,12524,2383.6,1403.9,181.8,0,106.05,0,189.88,10.1,125.24,0,0,27.27,n,0.011,1.01,19.3112,1.1514,-30.91,3.39,15.8175345429,3.58745928082,7.62927986642,3.3001759655600003,76.87,13.09,4.945,2.875,0.988,19.796000000000003,4.37431,0.0991,9e-4,31.642,69.3009,5.27,260.1555555555555,7.920000000000002,0.6865356553061186,16.771929824561404,32.847923681257,0.32823768502023304,1.1029056203605514,0.037
FCNSW_005_2019-03-26_T1_P1,FCNSW_005,FC NSW 1011,2019-03-26,1,1,144.417459,-35.745008,81.370003,5.21,1.810005,5.40099144,0.101257324,0.687176883,1.027360559,0.01627399,0.338012546,-19.12982559,-12.73651791,0.496902347,n,0,30,"Mature grey box, 30% canopy; 5% bluebush; 2% moss; 60% litter",2829,3560,1.065,0.065,58,24,18,54,26,20,Loam,8.34,7.35,0.2252,19.38,41.50584,2160.36,848.64,180.54,569.16,29580,0,18.36,14790,0,11.22,30.6,24.48,25194,6732,5977.2,1468.8,0,333.54,25.5,1050.6,13.26,174.42000000000002,0,0,69.36,y,0.02,1.02,19.0638,1.53,-25.25,5.12,25.6270637052,4.45632715278,14.2359312468,7.60837983942,205.78,28.25,14.201,2.058,0.659,27.9174,5.0724599999999995,0.1137,0.0014,26.323,73.2772,11.991,343.8,20.840000000000003,0.7357133821016423,12.46,16.49712092130518,0.2040040143720154,1.176599505125486,0.065
FCNSW_006_2019-03-26_T1_P2,FCNSW_006,FC NSW 1012,2019-03-26,1,2,144.417561,-35.745289,80.519997,4.35999,0.959999,5.79950857,-0.011253357,2.007002115,0.251950651,0.002717752,0.243641719,-18.76263237,-13.29092598,0.507166624,n,0,30,"Mature RRG, 10% cover; 1% small saplings; 75% litter cover",2829,3790,1.102,0.102,29,22,49,36,29,35,Clay,5.99,4.93,0.1188,23.46,8.848500000000001,1764.6000000000001,1400.46,352.92,524.28,38658,0,0,1621.8,0,20.4,41.82,20.4,33150,5038.8,3651.6,1203.6,0,424.32,26.52,223.38,22.44,123.42,0,0,60.18,n,0.023,1.02,19.2372,1.1322,-26.45,3.91,15.3725493054,2.7386603883,8.30568973548,3.07034115984,84.18,20.12,12.21,4.961,0.933,14.310599999999999,3.98208,0.1165,8e-4,31.704,69.5859,2.949,329.91111111111104,15,0.6869974202758616,16.99099099099099,21.99407407407407,0.2407395350364828,1.2030470130788264,0.102
FCNSW_007_2019-03-26_T1_P3,FCNSW_007,FC NSW 1013,2019-03-26,1,3,144.417647,-35.745413,80.190002,4.03,0.630005,5.52647734,-0.041252136,4.844833851,0.027444854,-0.002432437,0.231274635,-18.93504143,-13.30503273,0.502347231,m,0,30,"Mature RRG, 10% cover; Juvenile RRG 1%; Juncus 1%; Chenopod 1%; Litter 60%",2829,3840,1.087,0.087,39,24,38,43,27,30,Clay loam,5.6,4.61,0.1086,20.4,11.22714,1487.16,987.36,224.4,344.76,28356,0,0,1846.2,0,12.24,33.660000000000004,16.32,25908,3845.4,2346,563.04,0,282.54,17.34,251.94,18.36,186.66,0,0,47.94,n,0.019,1.02,24.0822,1.2036,-27.48,2.8,25.238597092800003,4.32508453614,11.8546038018,6.18580240932,103.44,23.41,17.278,4.789,1.128,23.511000000000003,4.5328800000000005,0.0978,9e-4,31.431,69.4849,1.3430000000000035,234.4888888888889,11.18,0.6885426379787526,20.008474576271187,20.97396143907772,0.23974429874389655,1.2392788971367974,0.087
FCNSW_008_2019-03-26_T1_P4,FCNSW_008,FC NSW 1014,2019-03-26,1,4,144.417776,-35.745531,79.559998,3.39999,0,5.54051876,-0.140914917,2.687362432,-0.272436529,-0.017103843,0.255311728,-18.23065758,-13.34630299,0.522037029,y,0,30,"Mature RRG <10%; Juncus 5%, lots of dead wood; 50% litter",2829,3740,1.048,0.048,55,23,23,58,23,19,Loam,5.72,4.72,0.0747,9.999,13.48047,888.8,516.11,137.36,206.04,16059,0,0,854.46,0,0,22.22,0,12827,2575.5,1454.4,213.11,0,145.44,10.1,169.68,12.120000000000001,114.13,0,0,30.3,n,0.012,1.01,11.998800000000001,1.1009,-27.63,3.3,15.123907104499999,3.3886474458099998,6.98578922091,3.11859062591,62.18,16.83,13.413,3.622,0.779,14.1198,3.83295,0.115,9e-4,29.53,71.1897,0,245.28888888888886,8.860000000000007,0.7068100877981169,10.899082568807339,27.6849761725608,0.33536421801051536,1.2585648639095086,0.048
FCNSW_009_2019-03-27_T2_P1,FCNSW_009,FC NSW 1021,2019-03-27,2,1,144.382395,-35.780812,81.239998,5.07999,1.220001,7.23809719,0.17250061,1.16666162,0.571407795,-0.003333365,0.250952989,-18.94776344,-13.32353306,0.50199157,n,0,30,"Recently thinned RRG, some coppiced, some dead RRG ~20m, RRG cover ~15%; litter 40%",2829,3430,1.123,0.123,17,26,57,28,31,42,Silty clay,5.26,4.2,0.1498,25.75,10.84693,1522.3400000000001,1371.96,344.02,354.32,45732,0,0,1380.2,0,14.42,51.5,18.54,41715,4099.4000000000005,3059.1,625.21,0,428.48,25.75,225.57,20.6,182.31,0,0,56.65,n,0.031,1.03,11.556600000000001,1.1536000000000002,-26.43,3.82,19.9889954922,3.45123793732,10.2511379742,4.093408607420001,114.26,15.43,5.025,3.894,0.991,14.6878,4.39913,0.0786,7e-4,32.314,68.7586,6.510999999999999,238.0666666666666,9.060000000000002,0.6802892178493479,10.017857142857142,26.276674025018384,0.24059581930196045,1.063312124425592,0.123
FCNSW_010_2019-03-27_T2_P2,FCNSW_010,FC NSW 1022,2019-03-27,2,2,144.383235,-35.780596,80.730003,4.57,0.710007,5.86268425,0.058128357,1.740020871,-0.196182489,-0.002138764,0.244531512,-18.92961693,-13.51634502,0.502498865,n,0,30,"Very disturbed site, RRG 5% coppiced / thinned, few chenopods",2829,4030,1.11,0.11,16,40,44,25,35,41,Silty clay,5.04,3.88,0.0581,20.6,11.826459999999999,824,891.98,189.52,238.96,27707,0,0,744.69,0,17.51,40.17,15.450000000000001,35329,2873.7000000000003,2060,1143.3,0,173.04,18.54,369.77,21.63,130.81,0,0,53.56,n,0.025,1.03,13.225200000000001,1.3081,-21.36,3.01,20.2970417328,2.68758543647,9.83209243533,4.9098220579600005,77.18,13.69,6.436,2.926,0.777,20.291,4.69268,0.0732,6e-4,33.834,67.32,4.327999999999999,239.88888888888886,7.800000000000001,0.6655199003499614,10.11023622047244,30.754985754985746,0.1823091185132904,1.2678331565924357,0.11
FCNSW_011_2019-03-27_T2_P3,FCNSW_011,FC NSW 1023,2019-03-27,2,3,144.384195,-35.780728,80.694283,4.53428,0.674286,6.10975552,-0.022270203,0.474723637,0.142543212,-0.011416793,0.30609268,-18.11599541,-12.10103321,0.525242209,m,0,30,Mainly young RRG 30%; many branches; sedges 5%; Themeda; Litter 90%,2829,3140,1.111,0.111,18,46,36,25,39,35,Silty clay loam,5.22,4.11,0.0564,15.3,11.07924,834.36,819.0600000000001,165.24,263.16,29478,0,0,826.2,0,17.34,41.82,13.26,34476,3672,2335.8,1275,0,165.24,19.38,393.72,17.34,137.7,0,0,51,n,0.024,1.02,22.287000000000003,1.224,-22.23,2.59,22.6419249834,3.48574206462,11.006199493199999,5.337778048680001,92.4,11.18,3.833,1.187,1.194,22.4604,5.914980000000001,0.0924,8e-4,32.453,68.5814,6.16,354.2888888888889,12.600000000000001,0.6787925696594427,18.208333333333336,28.11816578483245,0.21327379187153764,0.9867302933898904,0.111
FCNSW_012_2019-03-27_T2_P4,FCNSW_012,FC NSW 1024,2019-03-27,2,4,144.384389,-35.780678,80.019997,3.85999,0,5.48051739,-0.021560669,4.549061775,-0.257610708,-0.013795063,0.30609268,-18.11599541,-12.10103321,0.525242209,y,0,30,Mature RRG + saplings 30%; Juncus 10%; Litter 70%,2829,3430,1.076,0.076,22,47,31,31,39,31,Silty clay loam,5.4,4.13,0.0316,13.26,12.66636,799.6800000000001,705.84,146.88,161.16,23868,0,0,773.16,0,0,36.72,12.24,26622,2835.6,1825.8,616.08,0,133.62,15.3,338.64,17.34,75.48,0,0,42.84,n,0.019,1.02,8.5986,0.9384,-26.05,3.41,11.0748984006,1.4692241394599999,5.71334629392,2.7418699407,50.14,5.51,1.236,0.575,0.597,13.984200000000001,5.643660000000001,0.0957,8e-4,30.669,70.3158,3.699,139.28888888888886,7.280000000000001,0.6963008294317561,9.16304347826087,19.133089133089126,0.17376541281632057,1.1202969247083776,0.076
FCNSW_013_2019-03-25_T3_P1,FCNSW_013,FC NSW 1031,2019-03-25,3,1,144.42359,-35.862426,82.900002,6.74,0,8.41408253,-0.022506714,0.333277375,-2.000254393,-8.48e-7,0.357142866,-16.90939331,-11.51011944,0.55897069,n,0,30,"Red gum, Black box, juncus",2829,3400,1.09,0.09,25,41,34,30,40,30,Silty clay loam,5.41,4.24,0.0607,15.3,8.42316,732.36,810.9,179.52,265.2,27234,0,0,791.52,0,20.4,39.78,15.3,33354,3712.8,2325.6,1387.2,0,204,21.42,288.66,16.32,102,0,0,51,n,0.019,1.02,17.533800000000003,1.0098,-29.84,4.64,16.1650386522,2.6737564643400002,8.28899511294,3.86965466262,100.06,12.99,1.359,3.038,1.762,19.482000000000003,4.393140000000001,0.0883,7e-4,30.801,70.033,8.593,213.48888888888888,6.98,0.6945375567764841,17.363636363636363,30.585800700413877,0.2199057061183303,1.0936726758571933,0.09
FCNSW_014_2019-03-25_T3_P2,FCNSW_014,FC NSW 1032,2019-03-25,3,2,144.424764,-35.862395,82.980003,6.82,0.080002,6.81765938,-0.068756104,1.581074476,-0.091420814,-0.007442566,0.351129353,-17.4425106,-11.66532421,0.544068336,n,0,30,"Red gum, grey box, juncus, ""cherry berry""",2829,3360,1.097,0.097,23,41,36,30,39,30,Silty clay loam,5.72,4.52,0.068,16.32,9.83076,938.4,947.58,240.72,348.84000000000003,30600,0,0,895.5600000000001,0,15.3,40.8,15.3,31518,4212.6,2560.2,1081.2,0,294.78000000000003,20.4,245.82,17.34,110.16,0,0,53.04,n,0.021,1.02,13.392600000000002,1.122,-26.55,3.67,15.116429722800001,2.35463918682,7.56088060182,3.85147536582,101.53,13.42,4.104,3.979,1.321,23.470200000000002,4.21668,0.0885,8e-4,34.016,67.1385,5.336999999999999,162.95555555555558,6.16,0.6637223257492252,11.936363636363636,26.453823953823957,0.2063236717726501,1.072492046659597,0.097
FCNSW_015_2019-03-25_T3_P3,FCNSW_015,FC NSW 1033,2019-03-25,3,3,144.42555,-35.86226,83.300003,7.14,0.400002,6.60462236,-0.00868988,1.24843967,0.464881808,0.012341132,0.366065472,-16.95499229,-11.53086758,0.557696044,n,0,30,"Grey box, sparse juncus, last logged >10 years ago",2829,3200,1.092,0.092,20,51,29,25,43,32,Silty clay loam,5.27,4.18,0.0653,13.26,10.418280000000001,709.92,688.5,167.28,234.6,26724,0,0,729.3000000000001,0,18.36,40.8,13.26,31620,3906.6,2397,1183.2,0,198.9,19.38,295.8,16.32,121.38,0,0,52.02,n,0.019,1.02,18.5742,1.275,-30.51,4,18.1325337984,3.26636082978,8.57936467068,3.8875384562399997,148.71,9.05,1.148,0.744,1.51,24.7962,5.5131000000000006,0.0793,9e-4,33.155,67.8751,7.158000000000001,64.04444444444442,9.02,0.6718304742843965,14.568000000000001,7.100271002710025,0.26200258368310336,1.0270767055496641,0.092
FCNSW_016_2019-03-25_T3_P4,FCNSW_016,FC NSW 1034,2019-03-25,3,4,144.42597,-35.862151,83.5,7.34,0.599998,5.88073301,0.079368591,0.689953506,-1.712836146,0.005568054,0.399644762,-16.966362,-11.61480141,0.557378232,n,0,30,"Very mature red gum, cherry bush",2829,2840,1.097,0.097,15,59,26,25,45,30,Silty clay loam,5.62,4.69,0.0651,14.280000000000001,14.327940000000002,1105.68,772.14,148.92000000000002,318.24,24990,0,0,1193.4,0,0,37.74,12.24,21216,3845.4,2550,480.42,0,161.16,18.36,271.32,16.32,128.52,0,0,47.94,n,0.018,1.02,14.5758,1.4382,-27.39,3.75,19.201815710400002,4.16121079044,8.96852890698,4.3085844123,114.06,13.15,3.836,1.825,1.338,25.959,6.0506400000000005,0.1073,0.001,30.521,70.2519,7.489000000000001,232.1111111111111,15.220000000000002,0.6971308754635422,10.134751773049645,15.250401518469845,0.31341231262953906,0.9065111346765642,0.097
FCNSW_017_2019-03-27_T4_P1,FCNSW_017,FC NSW 1041,2019-03-27,4,1,144.34441,-35.74825,80.510002,4.35,1.200005,5.51209164,0.236251831,2.315444231,0.175042644,-7.19239e-4,0.296137333,-18.70361137,-13.6072979,0.508816421,n,0,30,"Mature RRG + saplings, Juncus, litter 75%",2829,3480,1.109,0.109,21,33,46,31,28,41,Silty clay,5.21,4.52,0.2586,22.66,8.59741,1656.24,1269.99,317.24,381.1,45938,0,0,1709.8,0,22.66,51.5,21.63,43672,4593.8,3100.3,1462.6000000000001,0,487.19,27.810000000000002,402.73,22.66,150.38,0,0,59.74,n,0.03,1.03,15.233699999999999,1.3905,-23.83,4.51,24.616169923,3.42835913442,12.4110520118,6.3813283011,141.9,23.68,8.817,7.296,1.033,26.1208,6.94941,0.0729,8e-4,35.466,65.6511,7.567,117.91111111111111,2.780000000000001,0.649258137347689,10.955555555555554,42.41406874500398,0.18243346916870384,1.096033934252386,0.109
FCNSW_018_2019-03-27_T4_P2,FCNSW_018,FC NSW 1042,2019-03-27,4,2,144.34441,-35.74903,79.57,3.41,0.260002,6.6422267,-0.118591309,1.536560416,-1.559445858,-0.026031157,0.354838699,-17.45869637,-12.04752541,0.543615878,n,0,30,"Mix mature and juv RRG 30%, 1% juncus, pig disturbance",2829,3430,1.12,0.12,23,25,52,34,30,36,Clay,5.2,4.27,0.0752,21.42,13.574160000000001,1495.32,989.4,181.56,324.36,28662,0,0,1509.6000000000001,0,0,38.76,15.3,21216,2988.6,2152.2,549.78,0,159.12,16.32,285.6,19.38,256.02,0,0,51,n,0.024,1.02,25.6734,1.6727999999999998,-24.87,3.31,22.6946777718,4.1568713412000005,10.765936269600001,5.2119683376,97.36,14.52,9.562,2.337,0.947,16.6362,5.91906,0.0864,0.001,30.263,70.7067,2.6210000000000004,247.31111111111113,11.480000000000004,0.7002764195595312,15.347560975609758,21.542779713511415,0.2601637350699178,1.0669494521032168,0.12
FCNSW_019_2019-03-27_T4_P3,FCNSW_019,FC NSW 1043,2019-03-27,4,3,144.34407,-35.74957,79.440002,3.28,0.130005,6.15127707,0.06312561,2.136120081,-0.578973353,-0.016373023,0.390087008,-17.11717606,-11.66590691,0.553162456,n,0,30,"Mature RRG, pig disturbance, litter 80%",2829,3310,1.103,0.103,26,27,47,38,29,33,Silty clay,5.24,4.29,0.0614,17.34,18.90876,1319.88,812.94,142.8,263.16,27744,0,0,1285.2,0,0,36.72,13.26,18258,3019.2000000000003,1887,345.78000000000003,0,141.78,14.280000000000001,231.54,17.34,137.7,0,0,45.9,n,0.021,1.02,16.8504,1.4076,-30.57,3.38,22.79093865,4.84552532142,9.870606351,4.320946504259999,83.06,12.17,7.153,2.408,0.947,17.921400000000002,5.53554,0.0965,8e-4,29.462,71.4405,2.609000000000001,239.95555555555552,13.16,0.7080151631525482,11.971014492753623,18.233704829449508,0.34143728814173,1.0495121951219513,0.103
FCNSW_020_2019-03-27_T4_P4,FCNSW_020,FC NSW 1044,2019-03-27,4,4,144.34419,-35.75001,79.309998,3.14999,0,6.41605902,0.007492065,0.527038217,-0.417824209,-0.011131082,0.322068959,-17.62003708,-12.65488815,0.539105892,n,0,30,"60% mature RRG, disturbance by pigs, 40% litter",2829,3810,1.104,0.104,21,31,49,31,32,37,Silty clay,5.21,4.22,0.0597,17.34,17.375700000000002,1281.1200000000001,765,134.64000000000001,273.36,27846,0,0,1173,0,0,38.76,14.280000000000001,18360,3202.8,1887,387.6,0,139.74,16.32,244.8,18.36,136.68,0,0,46.92,n,0.021,1.02,10.2102,1.224,-28.12,3.05,16.8911944614,3.30292954746,7.691124252900001,3.4282350093000002,77.44,13.51,5.59,3.413,1.05,14.9328,5.23566,0.1053,8e-4,33.84,67.6345,4.507,145.53333333333336,6.879999999999999,0.6665172038295335,8.341666666666667,21.153100775193806,0.2970431541580126,1.2067020148462355,0.104
FCNSW_021_2019-03-27_T5_P1,FCNSW_021,FC NSW 1051,2019-03-27,5,1,144.29449,-35.72734,80.019997,3.85999,1.099998,6.9005394,0.04964447,0.495429456,1.667062998,0.008091221,0.213511005,-20.73360252,-14.29926205,0.452071577,n,0,30,"RRG 20%, litter 50%",2829,4290,1.042,0.042,31,47,22,38,41,21,Silty loam,5.84,4.74,0.0659,7.07,3.0279800000000003,670.64,572.67,177.76,129.28,16059,0,0,773.66,0,0,25.25,0,18685,2424,1616,611.05,0,183.82,12.120000000000001,189.88,12.120000000000001,43.43,0,0,31.31,n,0.011,1.01,7.0094,0.7373,-29.94,3.66,9.396535230280001,1.4464311404,4.7671124784500005,2.57921336297,37.97,8.74,7.553,0.525,0.497,8.625399999999999,5.602469999999999,0.1164,9e-4,29.364,71.4312,0.6619999999999999,136.8,6.219999999999999,0.7086766036477927,9.506849315068495,21.993569131832803,0.1968917757833096,1.452746553552492,0.042
FCNSW_022_2019-03-27_T5_P2,FCNSW_022,FC NSW 1052,2019-03-27,5,2,144.29568,-35.72802,79.650002,3.49,0.730003,6.4532814,-0.04750061,2.603435516,0.128039688,0.007770457,0.255378217,-18.47294617,-13.24221706,0.515264273,n,0,30,"Juv RRG, coppiced, 25%; Themeda; woody debris 10%; juncus 1%; litter 70%",2829,2970,1.082,0.082,18,50,33,27,41,32,Silty clay loam,5.4,4.42,0.0621,17.34,13.314060000000001,1272.96,904.74,159.12,289.68,25908,0,0,1213.8,0,0,35.7,13.26,26112,3304.8,2101.2,374.34000000000003,0,155.04,16.32,246.84,15.3,136.68,0,0,43.86,n,0.021,1.02,19.808400000000002,1.6014000000000002,-25.94,1.27,14.1796031136,2.41198737,7.00735997622,3.4517227665599997,108.55,14.03,8.23,2.322,0.962,29.498400000000004,6.2883000000000004,0.0959,8e-4,30.632,70.3151,3.477999999999998,288.37777777777774,9.720000000000002,0.6965539376564557,12.369426751592357,29.668495656149965,0.23061174954993227,0.9637539766702015,0.082
FCNSW_023_2019-03-27_T5_P3,FCNSW_023,FC NSW 1053,2019-03-27,5,3,144.29662,-35.72855,79.43,3.27,0.510002,7.05400085,0.135002136,0.849893451,3.077367306,0.029398875,0.25652951,-18.13647842,-12.15582371,0.524669647,n,0,30,Some large and some coppiced RRG 30%; shea-oak - type shrub; 5% juncus and themeda; litter 50%,2829,3140,1.066,0.066,17,51,32,25,42,34,Silty clay loam,5.13,4.03,0.0524,12.24,8.41398,636.48,736.44,140.76,210.12,22440,0,0,661.98,0,12.24,33.660000000000004,11.22,21012,2774.4,1825.8,364.14,0,137.7,14.280000000000001,198.9,16.32,84.66,0,0,38.76,n,0.018,1.02,17.7378,0.9792,-27.11,2.73,17.6477283798,2.9482510093200003,8.38506091002,4.4035357604400005,89.28,13.48,9.52,2.288,0.623,16.065,5.02758,0.0368,9e-4,21,78.8771,1.6720000000000006,162.04444444444442,8.32,0.7897415924170806,18.114583333333336,19.476495726495724,0.23053749252488961,1.0366772711205372,0.066
FCNSW_024_2019-03-27_T5_P4,FCNSW_024,FC NSW 1054,2019-03-27,5,4,144.29732,-35.72876,78.919998,2.75999,0,5.56973743,-0.209999084,5.333328247,-0.083319426,-0.008850456,0.30462864,-18.13647842,-11.95202255,0.524669647,n,0,30,Mature RRG some juv 10%; Juncus 1%; litter 70%,2829,3140,1.079,0.079,23,44,33,29,39,31,Silty clay loam,5.3,4.4,0.0802,11.22,19.72374,913.9200000000001,709.92,128.52,244.8,17340,0,0,935.34,0,0,29.580000000000002,12.24,15198,2386.8,1621.8,365.16,0,131.58,12.24,224.4,15.3,138.72,0,0,35.7,n,0.017,1.02,17.4726,1.6625999999999999,-26.81,2.57,23.187534366599998,5.24672142876,9.818845013819999,4.98313303386,86.6,16.16,13.66,1.537,1.021,14.0556,7.20324,0.0866,9e-4,31.377,69.4316,0.963000000000001,287.84444444444443,10.659999999999997,0.6887467934283384,10.50920245398773,27.002293099854082,0.3544608302930397,1.0222481442205726,0.079
FCNSW_025_2019-03-28_T6_P1,FCNSW_025,FC NSW 1061,2019-03-28,6,1,144.274284,-35.696733,79.400002,3.24,1.459999,5.40152121,-0.073753357,1.771710634,1.685418725,0.035678454,0.195973948,-17.95396996,-13.13771057,0.529771388,n,0,30,"Recently thinned RRG 10%, themeda 5%, chenopod 5%; juncus 2%; litter 80%",2829,3630,1.146,0.146,17,22,60,28,27,45,Clay,5.69,4.64,0.1273,29.87,5.449730000000001,2422.56,1791.17,465.56,502.64,43672,0,0,2152.7000000000003,0,18.54,50.47,22.66,44496,3234.2000000000003,2997.3,1163.9,0,548.99,28.84,299.73,22.66,149.35,0,0,54.59,n,0.033,1.03,25.616100000000003,1.4832,-21.73,5.45,25.324370216000002,2.58197225231,13.310135777600001,7.6982045252799995,216.07,14.54,3.73,3.31,0.852,31.2399,5.63101,0.0844,8e-4,33.395,67.9953,7.499999999999998,189.57777777777778,7.18,0.6706292416532943,17.270833333333336,26.40359021974621,0.12290224811124377,1.0958006362672323,0.146
FCNSW_026_2019-03-28_T6_P2,FCNSW_026,FC NSW 1062,2019-03-28,6,2,144.274252,-35.6966,78.470001,2.31,0.529999,4.65716457,0.086250305,8.780653,-0.015686646,0.002873365,0.27865082,-17.53988838,-12.84466743,0.541346312,m,0,30,"RRG 15%; themeda 1%, thistle; litter 50%",2829,3470,1.128,0.128,25,25,50,31,31,38,Silty clay,5.57,4.6,0.08,19.57,14.56832,1625.3400000000001,1171.1100000000001,199.82,420.24,29561,0,0,1689.2,0,0,38.11,16.48,24926,2976.7000000000003,2235.1,436.72,0,234.84,17.51,283.25,19.57,132.87,0,0,48.410000000000004,n,0.025,1.03,20.229200000000002,1.7613,-26.85,2.79,31.252462858500003,5.29878469583,15.4816557728,7.2618562543400005,140.48,24.54,16.368,6.422,1.225,28.3147,5.74122,0.115,9e-4,33.302,68.1123,1.75,394.5111111111111,18.92,0.6716242186752757,11.485380116959066,20.851538642236314,0.2329800555651617,1.069579356663132,0.128
FCNSW_027_2019-03-28_T6_P3,FCNSW_027,FC NSW 1063,2019-03-28,6,3,144.274289,-35.696551,78.050003,1.89,0.110001,4.87607479,-0.135780334,6.351511955,-0.048354521,-0.01558402,0.27865082,-17.53988838,-12.84466743,0.541346312,y,0,30,"Disturbed by logging, RRG ~5m; litter 80%",2829,3820,1.099,0.099,28,25,47,34,28,38,Silty clay,5.79,4.73,0.0683,19.38,25.723380000000002,1666.68,997.5600000000001,187.68,330.48,23154,0,0,1530,0,0,31.62,15.3,17136,2550,1815.6000000000001,445.74,0,187.68,14.280000000000001,248.88,17.34,124.44,0,0,42.84,n,0.019,1.02,18.880200000000002,1.3566,-28.71,3.26,19.153273339200002,4.20680374188,9.435431736420002,3.4585099485599997,71.96,10.1,7.666,1.716,0.504,17.1054,6.25566,0.1522,9e-4,33.116,68.5572,0.718,255.57777777777778,10.240000000000002,0.6742897833450703,13.917293233082708,24.958767361111107,0.3262620418688923,1.2166207140332272,0.099
