Wavenumber,FCNSWJuly19_1024.spa
7999.27978515625,0.47033995389938354
7995.422851794868,0.4622223377227783
7991.5659184334845,0.46120157837867737
7987.708985072102,0.46758827567100525
7983.852051710719,0.4712967276573181
7979.995118349337,0.47765403985977173
7976.138184987954,0.47356200218200684
7972.281251626571,0.46859174966812134
7968.424318265189,0.47021621465682983
7964.567384903806,0.4762096107006073
7960.7104515424235,0.4803943634033203
7956.853518181041,0.48621731996536255
7952.996584819658,0.486815869808197
7949.139651458276,0.47649142146110535
7945.2827180968925,0.47254064679145813
7941.42578473551,0.4759540855884552
7937.568851374128,0.47096315026283264
7933.711918012745,0.4604644179344177
7929.854984651362,0.4601083993911743
7925.998051289979,0.46668073534965515
7922.141117928597,0.4726327955722809
7918.284184567215,0.4748977720737457
7914.427251205831,0.4775230288505554
7910.570317844449,0.47846439480781555
7906.713384483066,0.4707672894001007
7902.856451121684,0.4684540033340454
7898.999517760301,0.4686521291732788
7895.142584398918,0.46431204676628113
7891.285651037536,0.4738307297229767
7887.428717676153,0.4765685498714447
7883.57178431477,0.46372032165527344
7879.714850953388,0.4670476019382477
7875.857917592005,0.47527533769607544
7872.000984230623,0.4768438935279846
7868.144050869239,0.4762590825557709
7864.287117507857,0.4755793511867523
7860.430184146475,0.476845383644104
7856.573250785092,0.47490525245666504
7852.716317423709,0.4736676812171936
7848.859384062326,0.4771418869495392
7845.002450700944,0.4771501421928406
7841.145517339562,0.46989911794662476
7837.288583978178,0.4666517674922943
7833.431650616796,0.46994587779045105
7829.574717255413,0.46818822622299194
7825.717783894031,0.4586329162120819
7821.860850532648,0.45623868703842163
7818.003917171265,0.4659383296966553
7814.146983809883,0.46879521012306213
7810.2900504485,0.47184357047080994
7806.433117087117,0.47834280133247375
7802.576183725735,0.4693915843963623
7798.719250364352,0.46305233240127563
7794.86231700297,0.47155916690826416
7791.005383641586,0.47805410623550415
7787.148450280204,0.48033827543258667
7783.291516918822,0.47747260332107544
7779.434583557439,0.4727374315261841
7775.577650196056,0.47545352578163147
7771.720716834673,0.4765876233577728
7767.863783473291,0.47293180227279663
7764.0068501119085,0.4721977710723877
7760.149916750525,0.4691055715084076
7756.292983389143,0.46402356028556824
7752.43605002776,0.4679483473300934
7748.579116666378,0.4712151288986206
7744.722183304995,0.47137176990509033
7740.865249943612,0.47085466980934143
7737.00831658223,0.46771863102912903
7733.151383220847,0.46617913246154785
7729.294449859464,0.46604034304618835
7725.437516498082,0.46965712308883667
7721.580583136699,0.47125592827796936
7717.7236497753165,0.4712674021720886
7713.866716413933,0.4784628450870514
7710.009783052551,0.4757220149040222
7706.152849691169,0.46739792823791504
7702.2959163297855,0.4657721221446991
7698.438982968403,0.4720001816749573
7694.58204960702,0.47608935832977295
7690.725116245638,0.4704413115978241
7686.868182884255,0.46678298711776733
7683.011249522872,0.47144538164138794
7679.15431616149,0.47513559460639954
7675.297382800107,0.4718218445777893
7671.4404494387245,0.46871039271354675
7667.583516077342,0.46940848231315613
7663.726582715959,0.4708319306373596
7659.869649354577,0.4719240367412567
7656.0127159931935,0.471499502658844
7652.155782631811,0.46921148896217346
7648.298849270428,0.4679045081138611
7644.441915909046,0.47181129455566406
7640.5849825476635,0.4761545658111572
7636.72804918628,0.4791617691516876
7632.871115824898,0.4791676700115204
7629.014182463516,0.4747920632362366
7625.1572491021325,0.47016096115112305
7621.30031574075,0.46619662642478943
7617.443382379367,0.4663708508014679
7613.586449017985,0.4667559564113617
7609.7295156566015,0.4729142487049103
7605.872582295219,0.4797803461551666
7602.015648933837,0.47636011242866516
7598.158715572454,0.4685829281806946
7594.301782211071,0.4655093848705292
7590.444848849689,0.4672016203403473
7586.587915488306,0.4733860492706299
7582.730982126924,0.4771287143230438
7578.8740487655405,0.47406071424484253
7575.017115404158,0.4730988144874573
7571.160182042775,0.4703499674797058
7567.303248681393,0.4656078815460205
7563.44631532001,0.4641677141189575
7559.589381958627,0.4649672210216522
7555.732448597245,0.46282854676246643
7551.875515235863,0.46355241537094116
7548.018581874479,0.46673673391342163
7544.161648513097,0.467201828956604
7540.304715151714,0.46811363101005554
7536.447781790332,0.4720796048641205
7532.590848428948,0.4715374708175659
7528.733915067566,0.4658932387828827
7524.876981706184,0.4661702513694763
7521.020048344801,0.46736833453178406
7517.163114983418,0.46584925055503845
7513.306181622036,0.467550128698349
7509.449248260653,0.4659336805343628
7505.592314899271,0.46717169880867004
7501.735381537887,0.4693593680858612
7497.878448176505,0.46868419647216797
7494.021514815122,0.46949154138565063
7490.16458145374,0.4699132740497589
7486.307648092357,0.4711160957813263
7482.450714730974,0.4714162349700928
7478.593781369592,0.46967020630836487
7474.73684800821,0.4686158299446106
7470.879914646826,0.466796338558197
7467.022981285444,0.46497833728790283
7463.166047924061,0.47288480401039124
7459.309114562679,0.47957247495651245
7455.452181201295,0.47513899207115173
7451.595247839913,0.4703587293624878
7447.738314478531,0.46945422887802124
7443.881381117148,0.469807505607605
7440.024447755765,0.47003814578056335
7436.167514394383,0.4718121886253357
7432.310581033,0.4742555022239685
7428.453647671618,0.47436100244522095
7424.596714310234,0.47510623931884766
7420.739780948852,0.47532057762145996
7416.882847587469,0.4761374592781067
7413.025914226087,0.47824302315711975
7409.168980864704,0.47891804575920105
7405.312047503321,0.47707241773605347
7401.455114141939,0.4766674041748047
7397.5981807805565,0.48320722579956055
7393.741247419173,0.4872399866580963
7389.884314057791,0.4855165481567383
7386.027380696408,0.47752469778060913
7382.1704473350255,0.4701175093650818
7378.313513973642,0.4691580533981323
7374.45658061226,0.4696759283542633
7370.599647250878,0.4734787940979004
7366.742713889495,0.4778471291065216
7362.885780528112,0.47994109988212585
7359.02884716673,0.47987598180770874
7355.171913805347,0.4754030704498291
7351.3149804439645,0.46728724241256714
7347.458047082581,0.4661288261413574
7343.601113721199,0.4706076383590698
7339.744180359816,0.4737933874130249
7335.8872469984335,0.4771263897418976
7332.030313637051,0.47818756103515625
7328.173380275668,0.4767225682735443
7324.316446914286,0.4767166078090668
7320.459513552903,0.48034289479255676
7316.60258019152,0.47931674122810364
7312.745646830138,0.4746827483177185
7308.888713468755,0.47599244117736816
7305.0317801073725,0.4770689308643341
7301.174846745989,0.4723207354545593
7297.317913384607,0.47221267223358154
7293.460980023225,0.472573846578598
7289.6040466618415,0.473795086145401
7285.747113300459,0.47424107789993286
7281.890179939076,0.4760695695877075
7278.033246577694,0.4781199097633362
7274.176313216311,0.47987908124923706
7270.319379854928,0.48150157928466797
7266.462446493546,0.4787108302116394
7262.605513132163,0.47478175163269043
7258.74857977078,0.47154659032821655
7254.891646409398,0.47272059321403503
7251.034713048015,0.4759041666984558
7247.177779686633,0.476192444562912
7243.3208463252495,0.4764232933521271
7239.463912963867,0.47806552052497864
7235.606979602485,0.47596555948257446
7231.750046241102,0.4734196066856384
7227.893112879719,0.472711443901062
7224.036179518336,0.475197434425354
7220.179246156954,0.4774239659309387
7216.322312795572,0.4753042161464691
7212.465379434188,0.47598809003829956
7208.608446072806,0.4799203872680664
7204.751512711423,0.481313556432724
7200.894579350041,0.48134270310401917
7197.037645988658,0.4828788638114929
7193.180712627275,0.4814452528953552
7189.323779265893,0.480116069316864
7185.46684590451,0.4815518260002136
7181.609912543127,0.4823545813560486
7177.752979181745,0.48205840587615967
7173.896045820362,0.48427045345306396
7170.03911245898,0.4856930673122406
7166.182179097596,0.48794734477996826
7162.325245736214,0.4909733533859253
7158.468312374832,0.48791879415512085
7154.611379013449,0.48493754863739014
7150.754445652066,0.4858136773109436
7146.897512290683,0.4883647561073303
7143.040578929301,0.4876801371574402
7139.183645567919,0.48199591040611267
7135.326712206535,0.4786272346973419
7131.469778845153,0.47991254925727844
7127.61284548377,0.4847976863384247
7123.755912122388,0.48554834723472595
7119.898978761005,0.486633837223053
7116.042045399622,0.4909764230251312
7112.18511203824,0.49091193079948425
7108.328178676857,0.48989948630332947
7104.471245315474,0.49009817838668823
7100.614311954092,0.49091535806655884
7096.757378592709,0.49000224471092224
7092.900445231327,0.48825281858444214
7089.043511869943,0.49017688632011414
7085.186578508561,0.49287182092666626
7081.329645147179,0.4937880337238312
7077.472711785796,0.4955603778362274
7073.615778424413,0.4981529414653778
7069.75884506303,0.497280091047287
7065.901911701648,0.49543043971061707
7062.0449783402655,0.4913058280944824
7058.188044978882,0.48841235041618347
7054.3311116175,0.48771029710769653
7050.474178256117,0.48703205585479736
7046.6172448947345,0.4872449040412903
7042.760311533352,0.48714378476142883
7038.903378171969,0.48479214310646057
7035.046444810587,0.4870271384716034
7031.189511449204,0.48934969305992126
7027.332578087821,0.4844108819961548
7023.475644726439,0.47871726751327515
7019.618711365056,0.47815826535224915
7015.7617780036735,0.481743186712265
7011.90484464229,0.48370492458343506
7008.047911280908,0.48112067580223083
7004.190977919526,0.47610002756118774
7000.3340445581425,0.4768962264060974
6996.47711119676,0.4827481806278229
6992.620177835377,0.48376286029815674
6988.763244473995,0.48142948746681213
6984.9063111126125,0.47845834493637085
6981.049377751229,0.4771788418292999
6977.192444389847,0.47712182998657227
6973.335511028464,0.4804316759109497
6969.4785776670815,0.4842773675918579
6965.621644305698,0.4807760715484619
6961.764710944316,0.47625356912612915
6957.907777582934,0.4763522446155548
6954.0508442215505,0.4761287271976471
6950.193910860168,0.4741382896900177
6946.336977498786,0.47480112314224243
6942.480044137403,0.47678476572036743
6938.62311077602,0.47707173228263855
6934.766177414637,0.474209725856781
6930.909244053255,0.47303396463394165
6927.052310691872,0.4746253490447998
6923.1953773304895,0.47436246275901794
6919.338443969107,0.4762190878391266
6915.481510607724,0.47615209221839905
6911.624577246342,0.4745313823223114
6907.767643884959,0.4754067361354828
6903.910710523576,0.47523656487464905
6900.053777162194,0.47492504119873047
6896.196843800811,0.47497424483299255
6892.339910439428,0.47334563732147217
6888.482977078045,0.4730134904384613
6884.626043716663,0.47331297397613525
6880.769110355281,0.47226759791374207
6876.912176993897,0.47112512588500977
6873.055243632515,0.47236114740371704
6869.198310271133,0.4752071797847748
6865.34137690975,0.4766528904438019
6861.484443548367,0.47629883885383606
6857.627510186984,0.4754956066608429
6853.770576825602,0.47549888491630554
6849.913643464219,0.4738497734069824
6846.056710102836,0.47170737385749817
6842.199776741454,0.47093069553375244
6838.342843380071,0.46992921829223633
6834.485910018689,0.4720168709754944
6830.628976657306,0.47492384910583496
6826.772043295923,0.474384069442749
6822.915109934541,0.47429159283638
6819.058176573158,0.47523948550224304
6815.201243211775,0.4767889380455017
6811.344309850392,0.47432056069374084
6807.48737648901,0.4713304042816162
6803.630443127628,0.4708932638168335
6799.773509766244,0.4719414710998535
6795.916576404862,0.47387734055519104
6792.05964304348,0.47408527135849
6788.202709682097,0.47296518087387085
6784.345776320714,0.4727962613105774
6780.488842959331,0.4751981794834137
6776.631909597949,0.4755118489265442
6772.774976236566,0.47186657786369324
6768.918042875183,0.47019219398498535
6765.061109513801,0.47193077206611633
6761.204176152418,0.4737606346607208
6757.347242791036,0.4743410646915436
6753.490309429653,0.4737619459629059
6749.63337606827,0.47200194001197815
6745.776442706888,0.4717654883861542
6741.919509345505,0.47217825055122375
6738.062575984122,0.46980002522468567
6734.205642622739,0.4694303870201111
6730.348709261357,0.46902593970298767
6726.4917758999745,0.46913355588912964
6722.634842538591,0.4707350432872772
6718.777909177209,0.4720609188079834
6714.920975815827,0.4705847203731537
6711.064042454444,0.4692446291446686
6707.207109093061,0.47042882442474365
6703.350175731678,0.4723968207836151
6699.493242370296,0.4712664783000946
6695.636309008913,0.46923917531967163
6691.77937564753,0.4681137800216675
6687.922442286148,0.4678479731082916
6684.065508924765,0.46884268522262573
6680.2085755633825,0.46986064314842224
6676.351642202,0.469771146774292
6672.494708840617,0.4701547920703888
6668.637775479235,0.47180864214897156
6664.7808421178515,0.4725179970264435
6660.923908756469,0.4716174602508545
6657.066975395086,0.4707360863685608
6653.210042033704,0.47015732526779175
6649.3531086723215,0.4685133397579193
6645.496175310938,0.4675801694393158
6641.639241949556,0.4688647389411926
6637.782308588174,0.4701218605041504
6633.9253752267905,0.470743328332901
6630.068441865408,0.4700973331928253
6626.211508504025,0.47008469700813293
6622.354575142643,0.46990156173706055
6618.4976417812595,0.46888336539268494
6614.640708419877,0.4697367548942566
6610.783775058495,0.4721531867980957
6606.926841697112,0.47245848178863525
6603.069908335729,0.4697900116443634
6599.212974974347,0.46685388684272766
6595.356041612964,0.4663064181804657
6591.499108251582,0.4686448574066162
6587.6421748901985,0.47122296690940857
6583.785241528816,0.47194644808769226
6579.928308167433,0.47131815552711487
6576.071374806051,0.47041261196136475
6572.214441444668,0.4705503582954407
6568.357508083285,0.46959760785102844
6564.500574721903,0.46929121017456055
6560.643641360521,0.46734821796417236
6556.786707999137,0.46633875370025635
6552.929774637755,0.46703317761421204
6549.072841276372,0.46673262119293213
6545.21590791499,0.46623122692108154
6541.3589745536065,0.4654490053653717
6537.502041192224,0.4638274312019348
6533.645107830842,0.46455952525138855
6529.788174469459,0.46534281969070435
6525.931241108076,0.46600964665412903
6522.074307746694,0.46718472242355347
6518.217374385311,0.4655376970767975
6514.360441023929,0.4666343927383423
6510.503507662545,0.4689352512359619
6506.646574301163,0.4672743082046509
6502.78964093978,0.46660980582237244
6498.932707578398,0.46580612659454346
6495.075774217015,0.46391627192497253
6491.218840855632,0.46374693512916565
6487.36190749425,0.46629443764686584
6483.504974132868,0.4661652743816376
6479.648040771484,0.46455737948417664
6475.791107410102,0.46375730633735657
6471.934174048719,0.46579647064208984
6468.077240687337,0.46762967109680176
6464.220307325953,0.4673716723918915
6460.363373964571,0.46558523178100586
6456.506440603189,0.4659324288368225
6452.649507241806,0.46570825576782227
6448.792573880423,0.46483278274536133
6444.935640519041,0.4650925099849701
6441.078707157658,0.46516647934913635
6437.221773796276,0.46347448229789734
6433.364840434892,0.4626065194606781
6429.50790707351,0.4633934795856476
6425.650973712127,0.46395203471183777
6421.794040350745,0.4619263708591461
6417.937106989362,0.46158039569854736
6414.080173627979,0.46360641717910767
6410.223240266597,0.46419772505760193
6406.3663069052145,0.46372461318969727
6402.509373543831,0.4645029306411743
6398.652440182449,0.46537402272224426
6394.795506821066,0.4646802842617035
6390.9385734596835,0.46288245916366577
6387.0816400983,0.4621151089668274
6383.224706736918,0.4620523750782013
6379.367773375536,0.4629708230495453
6375.510840014153,0.4632266163825989
6371.65390665277,0.46233925223350525
6367.796973291388,0.46201756596565247
6363.940039930005,0.46266835927963257
6360.0831065686225,0.4634980857372284
6356.226173207239,0.4633353650569916
6352.369239845857,0.46163761615753174
6348.512306484474,0.4606684446334839
6344.6553731230915,0.4596465826034546
6340.798439761709,0.45995402336120605
6336.941506400326,0.4620356261730194
6333.084573038944,0.4627807140350342
6329.2276396775615,0.46100330352783203
6325.370706316178,0.46050870418548584
6321.513772954795,0.4620232880115509
6317.656839593413,0.4627096354961395
6313.7999062320305,0.46273502707481384
6309.942972870647,0.46378177404403687
6306.086039509265,0.4637516438961029
6302.229106147883,0.46166321635246277
6298.3721727864995,0.4598877429962158
6294.515239425117,0.46052438020706177
6290.658306063735,0.4627133011817932
6286.801372702352,0.46181318163871765
6282.9444393409685,0.46017616987228394
6279.087505979586,0.4608033299446106
6275.230572618204,0.460237592458725
6271.373639256821,0.45980072021484375
6267.5167058954385,0.46026885509490967
6263.659772534056,0.4608137011528015
6259.802839172673,0.46142083406448364
6255.945905811291,0.4616623520851135
6252.088972449908,0.4598540663719177
6248.232039088525,0.459400475025177
6244.375105727142,0.4602510929107666
6240.51817236576,0.4616512656211853
6236.661239004377,0.4628061056137085
6232.804305642994,0.46258464455604553
6228.947372281612,0.460484117269516
6225.09043892023,0.4579913318157196
6221.233505558846,0.45830661058425903
6217.376572197464,0.45941001176834106
6213.519638836082,0.4598085284233093
6209.662705474699,0.45997583866119385
6205.8057721133155,0.4596024453639984
6201.948838751933,0.4599754512310028
6198.091905390551,0.4608091115951538
6194.234972029168,0.4603775441646576
6190.378038667785,0.4595646858215332
6186.521105306403,0.4588865041732788
6182.66417194502,0.4577842652797699
6178.807238583638,0.45887860655784607
6174.950305222255,0.45909595489501953
6171.093371860872,0.45714232325553894
6167.236438499489,0.45670315623283386
6163.379505138107,0.4576474130153656
6159.522571776724,0.4575216472148895
6155.665638415341,0.45829135179519653
6151.808705053959,0.45935142040252686
6147.951771692577,0.45984986424446106
6144.094838331193,0.45941755175590515
6140.237904969811,0.4584130644798279
6136.380971608429,0.45907461643218994
6132.524038247046,0.45858410000801086
6128.667104885662,0.4581189453601837
6124.81017152428,0.45779746770858765
6120.953238162898,0.4567613899707794
6117.096304801515,0.4566771984100342
6113.239371440132,0.4580906331539154
6109.38243807875,0.4597497284412384
6105.525504717367,0.45950543880462646
6101.668571355985,0.4576481878757477
6097.811637994601,0.4566245973110199
6093.954704633219,0.4572116434574127
6090.097771271836,0.4571174085140228
6086.240837910454,0.45664843916893005
6082.383904549071,0.4564964175224304
6078.526971187688,0.45715537667274475
6074.670037826306,0.4571143686771393
6070.8131044649235,0.4570787847042084
6066.95617110354,0.45767343044281006
6063.099237742158,0.4572858512401581
6059.242304380775,0.45674851536750793
6055.385371019393,0.45631614327430725
6051.528437658009,0.4561828672885895
6047.671504296627,0.4568660259246826
6043.814570935245,0.45709314942359924
6039.957637573862,0.4570779502391815
6036.100704212479,0.45710667967796326
6032.243770851097,0.45758578181266785
6028.386837489714,0.4568153917789459
6024.5299041283315,0.45544180274009705
6020.672970766948,0.45585915446281433
6016.816037405566,0.45638877153396606
6012.959104044183,0.45596349239349365
6009.1021706828005,0.45558786392211914
6005.245237321418,0.45501765608787537
6001.388303960035,0.4550212621688843
5997.531370598653,0.4553719162940979
5993.6744372372705,0.4549340605735779
5989.817503875887,0.455339252948761
5985.960570514505,0.45596712827682495
5982.103637153122,0.4572855532169342
5978.2467037917395,0.4572658836841583
5974.389770430356,0.45538851618766785
5970.532837068974,0.455506294965744
5966.675903707592,0.45476478338241577
5962.8189703462085,0.4533614218235016
5958.962036984826,0.4538736641407013
5955.105103623444,0.45405691862106323
5951.248170262061,0.45332571864128113
5947.3912369006775,0.4536663889884949
5943.534303539296,0.4547569155693054
5939.677370177913,0.455868661403656
5935.82043681653,0.4560537040233612
5931.9635034551475,0.4546004831790924
5928.106570093765,0.45423921942710876
5924.249636732382,0.454776793718338
5920.392703371,0.4545176029205322
5916.535770009617,0.4540807902812958
5912.678836648234,0.4536401629447937
5908.821903286851,0.45338505506515503
5904.96496992547,0.4535786807537079
5901.108036564086,0.453522652387619
5897.251103202703,0.4533967971801758
5893.394169841321,0.4540710747241974
5889.537236479939,0.4546637237071991
5885.6803031185555,0.4550918638706207
5881.823369757173,0.4537915587425232
5877.966436395791,0.45313048362731934
5874.109503034408,0.4538298547267914
5870.2525696730245,0.4533487558364868
5866.395636311643,0.4534169137477875
5862.53870295026,0.4541384279727936
5858.681769588877,0.4535190761089325
5854.824836227494,0.4528510868549347
5850.967902866112,0.45329564809799194
5847.110969504729,0.4538594186306
5843.254036143347,0.452690988779068
5839.397102781964,0.45196494460105896
5835.540169420581,0.4521019458770752
5831.683236059198,0.45260360836982727
5827.826302697817,0.45289134979248047
5823.969369336433,0.4532780051231384
5820.11243597505,0.4532908797264099
5816.255502613668,0.4524320960044861
5812.398569252286,0.45193198323249817
5808.541635890902,0.4527307152748108
5804.68470252952,0.45325055718421936
5800.827769168138,0.4539392590522766
5796.970835806755,0.4537981152534485
5793.113902445371,0.4528854787349701
5789.25696908399,0.45185375213623047
5785.400035722607,0.4520072638988495
5781.543102361224,0.4532371759414673
5777.686168999841,0.45377612113952637
5773.829235638459,0.45298659801483154
5769.972302277076,0.4521332383155823
5766.115368915694,0.451900839805603
5762.258435554311,0.452178031206131
5758.401502192928,0.45169708132743835
5754.544568831545,0.4514775574207306
5750.6876354701635,0.45151060819625854
5746.83070210878,0.4513052701950073
5742.973768747397,0.4518638849258423
5739.116835386015,0.4524703621864319
5735.2599020246325,0.45232871174812317
5731.402968663249,0.45235851407051086
5727.546035301867,0.45218944549560547
5723.689101940485,0.4520362615585327
5719.832168579102,0.4527122974395752
5715.975235217718,0.45333680510520935
5712.118301856337,0.4530886709690094
5708.261368494954,0.4522579610347748
5704.404435133571,0.451589971780777
5700.547501772188,0.4511447846889496
5696.690568410806,0.4506176710128784
5692.833635049423,0.4510442614555359
5688.9767016880405,0.4517720341682434
5685.119768326658,0.4517005980014801
5681.262834965275,0.45207640528678894
5677.405901603892,0.4522254467010498
5673.54896824251,0.4520738422870636
5669.692034881127,0.4518709182739258
5665.835101519744,0.4515591561794281
5661.978168158362,0.45139384269714355
5658.1212347969795,0.4513193368911743
5654.264301435596,0.45099520683288574
5650.407368074214,0.45100706815719604
5646.550434712832,0.45085570216178894
5642.6935013514485,0.4499664902687073
5638.836567990065,0.4492167532444
5634.979634628684,0.44916898012161255
5631.122701267301,0.45020362734794617
5627.2657679059175,0.45131221413612366
5623.408834544535,0.45111608505249023
5619.551901183153,0.45054829120635986
5615.69496782177,0.4512817859649658
5611.8380344603875,0.45116671919822693
5607.981101099005,0.45016738772392273
5604.124167737622,0.4496309757232666
5600.267234376239,0.44909000396728516
5596.410301014857,0.449141263961792
5592.553367653474,0.449675053358078
5588.696434292091,0.4499679207801819
5584.839500930709,0.4502265155315399
5580.982567569326,0.4500664174556732
5577.125634207943,0.45001649856567383
5573.268700846561,0.44959020614624023
5569.411767485179,0.4487302005290985
5565.554834123795,0.44903847575187683
5561.697900762412,0.44970959424972534
5557.84096740103,0.44954171776771545
5553.984034039648,0.44923314452171326
5550.1271006782645,0.4491598308086395
5546.270167316882,0.4486065208911896
5542.4132339555,0.4487747251987457
5538.556300594117,0.4497350752353668
5534.699367232734,0.4502205550670624
5530.842433871352,0.4499829113483429
5526.985500509969,0.4495185911655426
5523.128567148586,0.44926896691322327
5519.271633787203,0.44942206144332886
5515.414700425821,0.44985806941986084
5511.557767064438,0.44962507486343384
5507.700833703056,0.44858500361442566
5503.843900341673,0.4481367766857147
5499.98696698029,0.44875970482826233
5496.130033618908,0.44942477345466614
5492.273100257526,0.44936853647232056
5488.416166896142,0.4491274058818817
5484.559233534759,0.4494694769382477
5480.702300173377,0.4493085741996765
5476.845366811995,0.4488126039505005
5472.988433450611,0.44898346066474915
5469.131500089229,0.4487256705760956
5465.274566727847,0.448675274848938
5461.417633366464,0.44819629192352295
5457.560700005081,0.44718676805496216
5453.703766643699,0.44702619314193726
5449.846833282316,0.44716107845306396
5445.989899920933,0.4481017291545868
5442.13296655955,0.4483224153518677
5438.276033198168,0.447624146938324
5434.419099836785,0.4484233558177948
5430.562166475403,0.44930338859558105
5426.70523311402,0.4490030109882355
5422.848299752637,0.44770875573158264
5418.991366391255,0.4477841854095459
5415.1344330298725,0.44798603653907776
5411.277499668489,0.44709956645965576
