Wavenumber, ../data/raw/MIR/Raw/July19/FCNSWJuly19_1034.spa
7999.27978515625,0.5553416013717651
7995.422851794868,0.5631771087646484
7991.5659184334845,0.5665473341941833
7987.708985072102,0.5623624920845032
7983.852051710719,0.5562602281570435
7979.995118349337,0.550763726234436
7976.138184987954,0.5534799695014954
7972.281251626571,0.5560542345046997
7968.424318265189,0.5492563247680664
7964.567384903806,0.545554518699646
7960.7104515424235,0.5452498197555542
7956.853518181041,0.5527971386909485
7952.996584819658,0.5615763068199158
7949.139651458276,0.5646612644195557
7945.2827180968925,0.5631567239761353
7941.42578473551,0.5544922947883606
7937.568851374128,0.5534133315086365
7933.711918012745,0.5590249300003052
7929.854984651362,0.5515730381011963
7925.998051289979,0.5437974333763123
7922.141117928597,0.5546897053718567
7918.284184567215,0.557270348072052
7914.427251205831,0.5440531373023987
7910.570317844449,0.5388699173927307
7906.713384483066,0.5468738079071045
7902.856451121684,0.5638508796691895
7898.999517760301,0.5800633430480957
7895.142584398918,0.5804641246795654
7891.285651037536,0.5694704651832581
7887.428717676153,0.5590263605117798
7883.57178431477,0.5534920692443848
7879.714850953388,0.5564761161804199
7875.857917592005,0.5642349720001221
7872.000984230623,0.5670588612556458
7868.144050869239,0.5592336654663086
7864.287117507857,0.5596157908439636
7860.430184146475,0.5594797134399414
7856.573250785092,0.5502036213874817
7852.716317423709,0.5461813807487488
7848.859384062326,0.5421464443206787
7845.002450700944,0.547773003578186
7841.145517339562,0.5637074112892151
7837.288583978178,0.5636044144630432
7833.431650616796,0.5550119876861572
7829.574717255413,0.5541198253631592
7825.717783894031,0.5587849617004395
7821.860850532648,0.5564544796943665
7818.003917171265,0.5503770709037781
7814.146983809883,0.552158534526825
7810.2900504485,0.5533695816993713
7806.433117087117,0.5512872934341431
7802.576183725735,0.5525904893875122
7798.719250364352,0.5556933879852295
7794.86231700297,0.5565388798713684
7791.005383641586,0.5464495420455933
7787.148450280204,0.5436642169952393
7783.291516918822,0.5528625249862671
7779.434583557439,0.5514780879020691
7775.577650196056,0.5505356192588806
7771.720716834673,0.5525922775268555
7767.863783473291,0.5507439970970154
7764.0068501119085,0.5533773899078369
7760.149916750525,0.559660792350769
7756.292983389143,0.5523027777671814
7752.43605002776,0.5435620546340942
7748.579116666378,0.5489646792411804
7744.722183304995,0.5553188323974609
7740.865249943612,0.5554226636886597
7737.00831658223,0.5595861077308655
7733.151383220847,0.5599940419197083
7729.294449859464,0.5502186417579651
7725.437516498082,0.5492355227470398
7721.580583136699,0.5572537183761597
7717.7236497753165,0.555410623550415
7713.866716413933,0.5551775097846985
7710.009783052551,0.5568299889564514
7706.152849691169,0.5561534762382507
7702.2959163297855,0.5564765334129333
7698.438982968403,0.5524320602416992
7694.58204960702,0.5499071478843689
7690.725116245638,0.5496893525123596
7686.868182884255,0.5472490191459656
7683.011249522872,0.5428153276443481
7679.15431616149,0.5417642593383789
7675.297382800107,0.5460184812545776
7671.4404494387245,0.5521288514137268
7667.583516077342,0.5564514398574829
7663.726582715959,0.5594878196716309
7659.869649354577,0.5570337176322937
7656.0127159931935,0.5516855716705322
7652.155782631811,0.5562681555747986
7648.298849270428,0.5540953278541565
7644.441915909046,0.5516084432601929
7640.5849825476635,0.5544977188110352
7636.72804918628,0.5527713298797607
7632.871115824898,0.5480591654777527
7629.014182463516,0.5483214259147644
7625.1572491021325,0.5508816242218018
7621.30031574075,0.549903154373169
7617.443382379367,0.550284743309021
7613.586449017985,0.548167884349823
7609.7295156566015,0.5448659062385559
7605.872582295219,0.546119213104248
7602.015648933837,0.5475925207138062
7598.158715572454,0.5555566549301147
7594.301782211071,0.5599514245986938
7590.444848849689,0.5545699596405029
7586.587915488306,0.5471041202545166
7582.730982126924,0.5462769269943237
7578.8740487655405,0.5476743578910828
7575.017115404158,0.5444999933242798
7571.160182042775,0.542740523815155
7567.303248681393,0.5454592704772949
7563.44631532001,0.5498819351196289
7559.589381958627,0.5476319789886475
7555.732448597245,0.5477460026741028
7551.875515235863,0.5552214980125427
7548.018581874479,0.5559853315353394
7544.161648513097,0.5525308847427368
7540.304715151714,0.5485472083091736
7536.447781790332,0.5479530096054077
7532.590848428948,0.5499112606048584
7528.733915067566,0.5531415939331055
7524.876981706184,0.5544605851173401
7521.020048344801,0.549737811088562
7517.163114983418,0.5462070107460022
7513.306181622036,0.546819269657135
7509.449248260653,0.5480617880821228
7505.592314899271,0.5474396347999573
7501.735381537887,0.5462741851806641
7497.878448176505,0.5459575653076172
7494.021514815122,0.5451061129570007
7490.16458145374,0.5454134345054626
7486.307648092357,0.5480751395225525
7482.450714730974,0.5485056042671204
7478.593781369592,0.5459590554237366
7474.73684800821,0.5445046424865723
7470.879914646826,0.5470455884933472
7467.022981285444,0.5509560704231262
7463.166047924061,0.5537580251693726
7459.309114562679,0.5531865954399109
7455.452181201295,0.5525428056716919
7451.595247839913,0.5540585517883301
7447.738314478531,0.5546320676803589
7443.881381117148,0.5563918352127075
7440.024447755765,0.5576416850090027
7436.167514394383,0.561283528804779
7432.310581033,0.5602132678031921
7428.453647671618,0.5551244616508484
7424.596714310234,0.5508979558944702
7420.739780948852,0.5479982495307922
7416.882847587469,0.5520640015602112
7413.025914226087,0.5575093030929565
7409.168980864704,0.5613692402839661
7405.312047503321,0.5608287453651428
7401.455114141939,0.5566722750663757
7397.5981807805565,0.5587465167045593
7393.741247419173,0.5576730966567993
7389.884314057791,0.5543467998504639
7386.027380696408,0.5557657480239868
7382.1704473350255,0.5539056658744812
7378.313513973642,0.5489197373390198
7374.45658061226,0.5482450723648071
7370.599647250878,0.5554027557373047
7366.742713889495,0.5629056096076965
7362.885780528112,0.5645090937614441
7359.02884716673,0.5594655275344849
7355.171913805347,0.5543244481086731
7351.3149804439645,0.5520574450492859
7347.458047082581,0.551863431930542
7343.601113721199,0.5514692068099976
7339.744180359816,0.5494903326034546
7335.8872469984335,0.554519534111023
7332.030313637051,0.5551438927650452
7328.173380275668,0.5587274432182312
7324.316446914286,0.5637008547782898
7320.459513552903,0.560961127281189
7316.60258019152,0.5537766218185425
7312.745646830138,0.553516685962677
7308.888713468755,0.5594717264175415
7305.0317801073725,0.5619213581085205
7301.174846745989,0.5571169257164001
7297.317913384607,0.5507711172103882
7293.460980023225,0.5506492257118225
7289.6040466618415,0.5557026267051697
7285.747113300459,0.558593213558197
7281.890179939076,0.5606936812400818
7278.033246577694,0.5586430430412292
7274.176313216311,0.5564959049224854
7270.319379854928,0.5543242692947388
7266.462446493546,0.5502737164497375
7262.605513132163,0.5508028864860535
7258.74857977078,0.5540597438812256
7254.891646409398,0.5530692338943481
7251.034713048015,0.5544048547744751
7247.177779686633,0.5550922751426697
7243.3208463252495,0.5525408983230591
7239.463912963867,0.554254412651062
7235.606979602485,0.5519302487373352
7231.750046241102,0.5481356382369995
7227.893112879719,0.5537052750587463
7224.036179518336,0.5559430122375488
7220.179246156954,0.5545477867126465
7216.322312795572,0.5563727617263794
7212.465379434188,0.5605672001838684
7208.608446072806,0.563961923122406
7204.751512711423,0.5633296370506287
7200.894579350041,0.5595133900642395
7197.037645988658,0.55722975730896
7193.180712627275,0.5552268624305725
7189.323779265893,0.5572447776794434
7185.46684590451,0.5591375827789307
7181.609912543127,0.5581843852996826
7177.752979181745,0.5602713227272034
7173.896045820362,0.5623666048049927
7170.03911245898,0.5644606947898865
7166.182179097596,0.5650554895401001
7162.325245736214,0.5630679130554199
7158.468312374832,0.5652926564216614
7154.611379013449,0.5671424269676208
7150.754445652066,0.563997209072113
7146.897512290683,0.56468665599823
7143.040578929301,0.5675828456878662
7139.183645567919,0.5666714310646057
7135.326712206535,0.5622326135635376
7131.469778845153,0.5627357959747314
7127.61284548377,0.567044734954834
7123.755912122388,0.5701995491981506
7119.898978761005,0.5732089281082153
7116.042045399622,0.5781934857368469
7112.18511203824,0.5754593014717102
7108.328178676857,0.5693454742431641
7104.471245315474,0.5690512657165527
7100.614311954092,0.5713825225830078
7096.757378592709,0.5672734975814819
7092.900445231327,0.567852795124054
7089.043511869943,0.5742961764335632
7085.186578508561,0.575352668762207
7081.329645147179,0.5722482800483704
7077.472711785796,0.5719223618507385
7073.615778424413,0.5746464729309082
7069.75884506303,0.5763276219367981
7065.901911701648,0.5763163566589355
7062.0449783402655,0.5733098983764648
7058.188044978882,0.5717092156410217
7054.3311116175,0.5706326365470886
7050.474178256117,0.5665380358695984
7046.6172448947345,0.5637660026550293
7042.760311533352,0.5676925182342529
7038.903378171969,0.5669797658920288
7035.046444810587,0.5665240287780762
7031.189511449204,0.5699631571769714
7027.332578087821,0.5658097863197327
7023.475644726439,0.5629861950874329
7019.618711365056,0.5655467510223389
7015.7617780036735,0.5638175010681152
7011.90484464229,0.5633015036582947
7008.047911280908,0.561671793460846
7004.190977919526,0.5598676204681396
7000.3340445581425,0.5612309575080872
6996.47711119676,0.5615552663803101
6992.620177835377,0.5629856586456299
6988.763244473995,0.563818097114563
6984.9063111126125,0.5618562698364258
6981.049377751229,0.5602555871009827
6977.192444389847,0.5605787038803101
6973.335511028464,0.5601080060005188
6969.4785776670815,0.5589158535003662
6965.621644305698,0.5580227971076965
6961.764710944316,0.5542436838150024
6957.907777582934,0.5535526275634766
6954.0508442215505,0.5581386685371399
6950.193910860168,0.5599246025085449
6946.336977498786,0.5579162240028381
6942.480044137403,0.5569847822189331
6938.62311077602,0.5583599209785461
6934.766177414637,0.560854434967041
6930.909244053255,0.5622720718383789
6927.052310691872,0.5616936087608337
6923.1953773304895,0.5592888593673706
6919.338443969107,0.5566101670265198
6915.481510607724,0.5545061826705933
6911.624577246342,0.5550488829612732
6907.767643884959,0.5560799241065979
6903.910710523576,0.5567843914031982
6900.053777162194,0.5581684112548828
6896.196843800811,0.556493878364563
6892.339910439428,0.5547260046005249
6888.482977078045,0.5548679232597351
6884.626043716663,0.5563039183616638
6880.769110355281,0.5566867589950562
6876.912176993897,0.5559064149856567
6873.055243632515,0.5579482913017273
6869.198310271133,0.559056282043457
6865.34137690975,0.5581387877464294
6861.484443548367,0.5560727715492249
6857.627510186984,0.5543616414070129
6853.770576825602,0.554253876209259
6849.913643464219,0.5542117953300476
6846.056710102836,0.5541327595710754
6842.199776741454,0.555301308631897
6838.342843380071,0.5548422932624817
6834.485910018689,0.5551808476448059
6830.628976657306,0.5555731654167175
6826.772043295923,0.5560950040817261
6822.915109934541,0.5562556385993958
6819.058176573158,0.5550044178962708
6815.201243211775,0.5534957647323608
6811.344309850392,0.5536300539970398
6807.48737648901,0.5517765283584595
6803.630443127628,0.5516893863677979
6799.773509766244,0.5556488037109375
6795.916576404862,0.5586184859275818
6792.05964304348,0.558198869228363
6788.202709682097,0.5566341280937195
6784.345776320714,0.5567209720611572
6780.488842959331,0.557570219039917
6776.631909597949,0.55739825963974
6772.774976236566,0.5555077791213989
6768.918042875183,0.5551763772964478
6765.061109513801,0.5549336075782776
6761.204176152418,0.554116427898407
6757.347242791036,0.5553843975067139
6753.490309429653,0.5555645823478699
6749.63337606827,0.5549660325050354
6745.776442706888,0.5523433685302734
6741.919509345505,0.5530493855476379
6738.062575984122,0.5549637079238892
6734.205642622739,0.555999755859375
6730.348709261357,0.5548121929168701
6726.4917758999745,0.5515413284301758
6722.634842538591,0.5472143888473511
6718.777909177209,0.5476268529891968
6714.920975815827,0.5527910590171814
6711.064042454444,0.5569053888320923
6707.207109093061,0.5565335750579834
6703.350175731678,0.55653315782547
6699.493242370296,0.5574267506599426
6695.636309008913,0.5563409328460693
6691.77937564753,0.5537547469139099
6687.922442286148,0.5517994165420532
6684.065508924765,0.5518710017204285
6680.2085755633825,0.5539847612380981
6676.351642202,0.5549807548522949
6672.494708840617,0.5534919500350952
6668.637775479235,0.5534706711769104
6664.7808421178515,0.5538271069526672
6660.923908756469,0.550443172454834
6657.066975395086,0.5486915707588196
6653.210042033704,0.5509518980979919
6649.3531086723215,0.5516961216926575
6645.496175310938,0.5513432025909424
6641.639241949556,0.5510872006416321
6637.782308588174,0.5508956909179688
6633.9253752267905,0.5503513813018799
6630.068441865408,0.5499346256256104
6626.211508504025,0.5509012341499329
6622.354575142643,0.5489011406898499
6618.4976417812595,0.5483839511871338
6614.640708419877,0.5502249598503113
6610.783775058495,0.5510552525520325
6606.926841697112,0.5501293540000916
6603.069908335729,0.5489989519119263
6599.212974974347,0.54901123046875
6595.356041612964,0.5501188039779663
6591.499108251582,0.5507726669311523
6587.6421748901985,0.5484200716018677
6583.785241528816,0.5461269021034241
6579.928308167433,0.5484359264373779
6576.071374806051,0.5498781800270081
6572.214441444668,0.5493596196174622
6568.357508083285,0.548010528087616
6564.500574721903,0.5469635128974915
6560.643641360521,0.5492444634437561
6556.786707999137,0.5502822995185852
6552.929774637755,0.5506178736686707
6549.072841276372,0.5512481927871704
6545.21590791499,0.5494100451469421
6541.3589745536065,0.5498235821723938
6537.502041192224,0.5503721237182617
6533.645107830842,0.5476308465003967
6529.788174469459,0.5453200936317444
6525.931241108076,0.5461681485176086
6522.074307746694,0.5492387413978577
6518.217374385311,0.5506253838539124
6514.360441023929,0.5499240159988403
6510.503507662545,0.5494583249092102
6506.646574301163,0.5492649078369141
6502.78964093978,0.548856258392334
