Wavenumber, Abs
7999.27978515625,0.47768092155456543
7995.422851794868,0.48816630244255066
7991.5659184334845,0.49514806270599365
7987.708985072102,0.4887545108795166
7983.852051710719,0.48351749777793884
7979.995118349337,0.4835904836654663
7976.138184987954,0.4811117947101593
7972.281251626571,0.4749849736690521
7968.424318265189,0.48040005564689636
7964.567384903806,0.49194613099098206
7960.7104515424235,0.49632787704467773
7956.853518181041,0.49091804027557373
7952.996584819658,0.4857427775859833
7949.139651458276,0.48036736249923706
7945.2827180968925,0.4795299470424652
7941.42578473551,0.47370395064353943
7937.568851374128,0.47159454226493835
7933.711918012745,0.4770255982875824
7929.854984651362,0.4811533987522125
7925.998051289979,0.4860350489616394
7922.141117928597,0.484032541513443
7918.284184567215,0.4810309112071991
7914.427251205831,0.48988771438598633
7910.570317844449,0.495556116104126
7906.713384483066,0.48805928230285645
7902.856451121684,0.4785250723361969
7898.999517760301,0.48223257064819336
7895.142584398918,0.48163101077079773
7891.285651037536,0.47386980056762695
7887.428717676153,0.47198617458343506
7883.57178431477,0.47516918182373047
7879.714850953388,0.4803994596004486
7875.857917592005,0.4853856563568115
7872.000984230623,0.482788622379303
7868.144050869239,0.48163729906082153
7864.287117507857,0.4778284430503845
7860.430184146475,0.47418054938316345
7856.573250785092,0.47955358028411865
7852.716317423709,0.4825751781463623
7848.859384062326,0.4819629490375519
7845.002450700944,0.48435479402542114
7841.145517339562,0.48894834518432617
7837.288583978178,0.49226880073547363
7833.431650616796,0.48959600925445557
7829.574717255413,0.4825341999530792
7825.717783894031,0.4787815809249878
7821.860850532648,0.480146199464798
7818.003917171265,0.48697781562805176
7814.146983809883,0.4888092279434204
7810.2900504485,0.48232364654541016
7806.433117087117,0.4762544631958008
7802.576183725735,0.47486233711242676
7798.719250364352,0.4780023694038391
7794.86231700297,0.47871866822242737
7791.005383641586,0.4795641303062439
7787.148450280204,0.48361966013908386
7783.291516918822,0.4852699339389801
7779.434583557439,0.47725826501846313
7775.577650196056,0.4694052040576935
7771.720716834673,0.47686266899108887
7767.863783473291,0.4854468107223511
7764.0068501119085,0.48859989643096924
7760.149916750525,0.4900673031806946
7756.292983389143,0.4927313029766083
7752.43605002776,0.4885403513908386
7748.579116666378,0.4782938063144684
7744.722183304995,0.47220075130462646
7740.865249943612,0.4806768298149109
7737.00831658223,0.4848085641860962
7733.151383220847,0.4832670986652374
7729.294449859464,0.48250722885131836
7725.437516498082,0.47969719767570496
7721.580583136699,0.4723089039325714
7717.7236497753165,0.4676894247531891
7713.866716413933,0.476019948720932
7710.009783052551,0.48274219036102295
7706.152849691169,0.48234644532203674
7702.2959163297855,0.4862034320831299
7698.438982968403,0.4930861294269562
7694.58204960702,0.4940146505832672
7690.725116245638,0.4890833795070648
7686.868182884255,0.480953186750412
7683.011249522872,0.47850626707077026
7679.15431616149,0.483529269695282
7675.297382800107,0.4819946587085724
7671.4404494387245,0.4776912331581116
7667.583516077342,0.47990894317626953
7663.726582715959,0.480674684047699
7659.869649354577,0.4787248373031616
7656.0127159931935,0.4787444472312927
7652.155782631811,0.47934088110923767
7648.298849270428,0.47777777910232544
7644.441915909046,0.4772782027721405
7640.5849825476635,0.47680947184562683
7636.72804918628,0.47591039538383484
7632.871115824898,0.47667697072029114
7629.014182463516,0.47667384147644043
7625.1572491021325,0.47951391339302063
7621.30031574075,0.48019614815711975
7617.443382379367,0.47754189372062683
7613.586449017985,0.4746994376182556
7609.7295156566015,0.4777555763721466
