Wavenumber, ../data/raw/MIR/Raw/Feb20/FCNSWFeb20_1004.spa
7999.27978515625,0.5485568642616272
7995.422851794868,0.5501255393028259
7991.5659184334845,0.548041045665741
7987.708985072102,0.5412775278091431
7983.852051710719,0.5426969528198242
7979.995118349337,0.5424962639808655
7976.138184987954,0.5431673526763916
7972.281251626571,0.5465996265411377
7968.424318265189,0.5480454564094543
7964.567384903806,0.548342227935791
7960.7104515424235,0.5460819602012634
7956.853518181041,0.5496993660926819
7952.996584819658,0.548888623714447
7949.139651458276,0.5383909940719604
7945.2827180968925,0.5362457036972046
7941.42578473551,0.5463309288024902
7937.568851374128,0.5549431443214417
7933.711918012745,0.5512421727180481
7929.854984651362,0.5495468378067017
7925.998051289979,0.550273060798645
7922.141117928597,0.5390400886535645
7918.284184567215,0.5382487773895264
7914.427251205831,0.5535954833030701
7910.570317844449,0.5627195239067078
7906.713384483066,0.5537236928939819
7902.856451121684,0.5478796362876892
7898.999517760301,0.5456256866455078
7895.142584398918,0.5476405024528503
7891.285651037536,0.5548157095909119
7887.428717676153,0.553998589515686
7883.57178431477,0.5457650423049927
7879.714850953388,0.5397853851318359
7875.857917592005,0.5405330657958984
7872.000984230623,0.5412901043891907
7868.144050869239,0.5437728762626648
7864.287117507857,0.5506413578987122
7860.430184146475,0.5432609915733337
7856.573250785092,0.5273042321205139
7852.716317423709,0.5258366465568542
7848.859384062326,0.5314264297485352
7845.002450700944,0.5398942828178406
7841.145517339562,0.5470470786094666
7837.288583978178,0.5489314794540405
7833.431650616796,0.5491244792938232
7829.574717255413,0.5460501909255981
7825.717783894031,0.54691481590271
7821.860850532648,0.5469180345535278
7818.003917171265,0.5423066020011902
7814.146983809883,0.542445719242096
7810.2900504485,0.5430804491043091
7806.433117087117,0.5383907556533813
7802.576183725735,0.5346261262893677
7798.719250364352,0.533637523651123
7794.86231700297,0.5357901453971863
7791.005383641586,0.540995717048645
7787.148450280204,0.5434855818748474
7783.291516918822,0.54904705286026
7779.434583557439,0.5512778162956238
7775.577650196056,0.5481870770454407
7771.720716834673,0.5469036102294922
7767.863783473291,0.5452724099159241
7764.0068501119085,0.5492548942565918
7760.149916750525,0.5457959175109863
7756.292983389143,0.5398379564285278
7752.43605002776,0.544940173625946
7748.579116666378,0.5479535460472107
7744.722183304995,0.5481593012809753
7740.865249943612,0.5506841540336609
7737.00831658223,0.5440061092376709
7733.151383220847,0.5372589230537415
7729.294449859464,0.5375954508781433
7725.437516498082,0.5420811772346497
7721.580583136699,0.5473384857177734
7717.7236497753165,0.5525922179222107
7713.866716413933,0.55152428150177
7710.009783052551,0.5444122552871704
7706.152849691169,0.5394729971885681
7702.2959163297855,0.5483985543251038
7698.438982968403,0.5538578033447266
7694.58204960702,0.5463241934776306
7690.725116245638,0.5405107736587524
7686.868182884255,0.5473485589027405
7683.011249522872,0.5473398566246033
7679.15431616149,0.5439361333847046
7675.297382800107,0.545438289642334
7671.4404494387245,0.543687105178833
7667.583516077342,0.5393993258476257
7663.726582715959,0.5356277227401733
7659.869649354577,0.5430036783218384
7656.0127159931935,0.5490323901176453
7652.155782631811,0.5408875346183777
7648.298849270428,0.5363463163375854
7644.441915909046,0.5382438898086548
7640.5849825476635,0.5370534062385559
7636.72804918628,0.5426638722419739
7632.871115824898,0.5446577668190002
7629.014182463516,0.5445169806480408
7625.1572491021325,0.5448031425476074
7621.30031574075,0.5458512902259827
7617.443382379367,0.5449056029319763
7613.586449017985,0.546355664730072
7609.7295156566015,0.5444691777229309
7605.872582295219,0.5355722308158875
7602.015648933837,0.5339729189872742
7598.158715572454,0.5419589281082153
7594.301782211071,0.5466107130050659
7590.444848849689,0.5392100811004639
7586.587915488306,0.5324169397354126
7582.730982126924,0.5358253121376038
7578.8740487655405,0.5399079322814941
7575.017115404158,0.536980152130127
7571.160182042775,0.5336347818374634
7567.303248681393,0.5337440371513367
7563.44631532001,0.5367556810379028
7559.589381958627,0.5422155857086182
7555.732448597245,0.5450832843780518
7551.875515235863,0.5409152507781982
7548.018581874479,0.5360376238822937
7544.161648513097,0.5351921916007996
7540.304715151714,0.5354399085044861
7536.447781790332,0.5380975008010864
7532.590848428948,0.5414813756942749
7528.733915067566,0.5479503870010376
7524.876981706184,0.5514447093009949
7521.020048344801,0.5473073124885559
7517.163114983418,0.5459855794906616
7513.306181622036,0.5492604374885559
7509.449248260653,0.5490787625312805
7505.592314899271,0.541817307472229
7501.735381537887,0.5405375957489014
7497.878448176505,0.5414039492607117
7494.021514815122,0.5389325618743896
7490.16458145374,0.5388097167015076
7486.307648092357,0.5389198064804077
7482.450714730974,0.5415655374526978
7478.593781369592,0.5429027080535889
7474.73684800821,0.5396237373352051
7470.879914646826,0.5375989079475403
7467.022981285444,0.5357202291488647
7463.166047924061,0.5342274904251099
7459.309114562679,0.5411215424537659
7455.452181201295,0.5483871102333069
7451.595247839913,0.5489194989204407
7447.738314478531,0.5475641489028931
7443.881381117148,0.5436927080154419
7440.024447755765,0.5422939658164978
7436.167514394383,0.544826090335846
7432.310581033,0.5474321842193604
7428.453647671618,0.5475804209709167
7424.596714310234,0.5442569851875305
7420.739780948852,0.5408102869987488
7416.882847587469,0.5394465923309326
7413.025914226087,0.5409544706344604
7409.168980864704,0.5482895374298096
7405.312047503321,0.5554340481758118
7401.455114141939,0.5538520216941833
7397.5981807805565,0.5474541783332825
7393.741247419173,0.5487010478973389
7389.884314057791,0.5532141923904419
7386.027380696408,0.5502979159355164
7382.1704473350255,0.5424267053604126
7378.313513973642,0.541510283946991
7374.45658061226,0.5448001027107239
7370.599647250878,0.5448506474494934
7366.742713889495,0.5457577705383301
7362.885780528112,0.5476785898208618
7359.02884716673,0.5479756593704224
7355.171913805347,0.5493364930152893
7351.3149804439645,0.5492308735847473
7347.458047082581,0.5439733266830444
7343.601113721199,0.5405020117759705
7339.744180359816,0.5380675792694092
7335.8872469984335,0.5446968674659729
7332.030313637051,0.5494784712791443
7328.173380275668,0.5487079620361328
7324.316446914286,0.5523407459259033
7320.459513552903,0.5548155307769775
7316.60258019152,0.5509766936302185
7312.745646830138,0.5489293336868286
7308.888713468755,0.5498530268669128
7305.0317801073725,0.5509371161460876
7301.174846745989,0.5432204604148865
7297.317913384607,0.5390191078186035
7293.460980023225,0.5393903851509094
7289.6040466618415,0.5425794720649719
7285.747113300459,0.5470683574676514
7281.890179939076,0.5547820329666138
7278.033246577694,0.5565035939216614
7274.176313216311,0.5541486740112305
7270.319379854928,0.5534999966621399
7266.462446493546,0.5507428646087646
7262.605513132163,0.5459116101264954
7258.74857977078,0.5408594012260437
7254.891646409398,0.5380331873893738
7251.034713048015,0.5409921407699585
7247.177779686633,0.5473621487617493
7243.3208463252495,0.5471574068069458
7239.463912963867,0.5427611470222473
7235.606979602485,0.5400063991546631
7231.750046241102,0.5381247997283936
7227.893112879719,0.5400912165641785
7224.036179518336,0.5459269285202026
7220.179246156954,0.5533835887908936
7216.322312795572,0.5541538000106812
7212.465379434188,0.5489304065704346
7208.608446072806,0.5448809266090393
7204.751512711423,0.5473629832267761
7200.894579350041,0.5535714030265808
7197.037645988658,0.5530134439468384
7193.180712627275,0.5483235716819763
7189.323779265893,0.5477492213249207
7185.46684590451,0.5525320172309875
7181.609912543127,0.5536643266677856
7177.752979181745,0.5492075681686401
7173.896045820362,0.547839879989624
7170.03911245898,0.5476744174957275
7166.182179097596,0.5505996346473694
7162.325245736214,0.5575017333030701
7158.468312374832,0.5603151321411133
7154.611379013449,0.5547367334365845
7150.754445652066,0.5535895824432373
7146.897512290683,0.5555830001831055
7143.040578929301,0.5535683631896973
7139.183645567919,0.5493935942649841
7135.326712206535,0.5491824150085449
7131.469778845153,0.5520229935646057
7127.61284548377,0.5551544427871704
7123.755912122388,0.5553950071334839
7119.898978761005,0.5588022470474243
7116.042045399622,0.5607315897941589
7112.18511203824,0.5601891875267029
7108.328178676857,0.557672381401062
7104.471245315474,0.5558901429176331
7100.614311954092,0.5568634867668152
7096.757378592709,0.5556061267852783
7092.900445231327,0.5564259886741638
7089.043511869943,0.5599567890167236
7085.186578508561,0.5576215982437134
7081.329645147179,0.5578671097755432
7077.472711785796,0.5638192892074585
7073.615778424413,0.564935564994812
7069.75884506303,0.5635541081428528
7065.901911701648,0.5603315830230713
7062.0449783402655,0.5568856000900269
7058.188044978882,0.5561960935592651
7054.3311116175,0.5557255148887634
7050.474178256117,0.5534870028495789
7046.6172448947345,0.5526279211044312
7042.760311533352,0.554532527923584
7038.903378171969,0.5542287826538086
7035.046444810587,0.5540629029273987
7031.189511449204,0.553917646408081
7027.332578087821,0.5553053617477417
7023.475644726439,0.5555461645126343
7019.618711365056,0.5512839555740356
7015.7617780036735,0.5477380752563477
7011.90484464229,0.5484703779220581
7008.047911280908,0.5473445653915405
7004.190977919526,0.5475653409957886
7000.3340445581425,0.5517124533653259
6996.47711119676,0.5524945259094238
6992.620177835377,0.5489882230758667
6988.763244473995,0.5498941540718079
6984.9063111126125,0.5505706071853638
6981.049377751229,0.5504061579704285
6977.192444389847,0.5510284304618835
6973.335511028464,0.551590085029602
6969.4785776670815,0.5477151274681091
6965.621644305698,0.5451013445854187
6961.764710944316,0.5464507341384888
6957.907777582934,0.5470024943351746
6954.0508442215505,0.5455841422080994
6950.193910860168,0.5446394085884094
6946.336977498786,0.5478809475898743
6942.480044137403,0.5518102645874023
6938.62311077602,0.550888180732727
6934.766177414637,0.5466175675392151
6930.909244053255,0.5454460978507996
6927.052310691872,0.5434993505477905
6923.1953773304895,0.5411540269851685
6919.338443969107,0.5430682897567749
6915.481510607724,0.545041024684906
6911.624577246342,0.5467768311500549
6907.767643884959,0.5485584735870361
6903.910710523576,0.5468567609786987
6900.053777162194,0.5458000898361206
6896.196843800811,0.5467963814735413
6892.339910439428,0.5463975071907043
6888.482977078045,0.5464840531349182
6884.626043716663,0.5461651086807251
6880.769110355281,0.5468875169754028
6876.912176993897,0.5481977462768555
6873.055243632515,0.5469686985015869
6869.198310271133,0.5470887422561646
6865.34137690975,0.5467944741249084
6861.484443548367,0.5448511838912964
6857.627510186984,0.5456752181053162
6853.770576825602,0.5453316569328308
6849.913643464219,0.5436820387840271
6846.056710102836,0.5419277548789978
6842.199776741454,0.5408933162689209
6838.342843380071,0.5449160933494568
6834.485910018689,0.5504664182662964
6830.628976657306,0.5501749515533447
6826.772043295923,0.5471826791763306
6822.915109934541,0.5449645519256592
6819.058176573158,0.5433821082115173
6815.201243211775,0.5422374606132507
6811.344309850392,0.5448086857795715
6807.48737648901,0.5470194220542908
6803.630443127628,0.545036256313324
6799.773509766244,0.5446829199790955
6795.916576404862,0.5436198711395264
6792.05964304348,0.5420529246330261
6788.202709682097,0.541764497756958
6784.345776320714,0.5418408513069153
6780.488842959331,0.5426409840583801
6776.631909597949,0.543269157409668
6772.774976236566,0.5439201593399048
6768.918042875183,0.5447975397109985
6765.061109513801,0.5448088645935059
6761.204176152418,0.5446285605430603
6757.347242791036,0.5425594449043274
6753.490309429653,0.5434600114822388
6749.63337606827,0.5445615649223328
6745.776442706888,0.5446171164512634
6741.919509345505,0.5423306822776794
6738.062575984122,0.5419555902481079
6734.205642622739,0.5425184369087219
6730.348709261357,0.5407115817070007
6726.4917758999745,0.5413112640380859
6722.634842538591,0.5428430438041687
6718.777909177209,0.5424163937568665
6714.920975815827,0.542102038860321
6711.064042454444,0.5411360263824463
6707.207109093061,0.5404585003852844
6703.350175731678,0.5403048992156982
6699.493242370296,0.5413430333137512
6695.636309008913,0.5432913899421692
6691.77937564753,0.5430973172187805
6687.922442286148,0.5427498817443848
6684.065508924765,0.5424571633338928
6680.2085755633825,0.5419237017631531
6676.351642202,0.541343092918396
6672.494708840617,0.5418875217437744
6668.637775479235,0.5398774743080139
6664.7808421178515,0.5380463600158691
6660.923908756469,0.5401676893234253
6657.066975395086,0.5421079993247986
6653.210042033704,0.541598379611969
6649.3531086723215,0.5399526357650757
6645.496175310938,0.5393095016479492
6641.639241949556,0.5402753949165344
6637.782308588174,0.539884090423584
6633.9253752267905,0.5384228825569153
6630.068441865408,0.5371527671813965
6626.211508504025,0.5374022722244263
6622.354575142643,0.5385389924049377
6618.4976417812595,0.5393024682998657
6614.640708419877,0.5410341620445251
6610.783775058495,0.5397534370422363
6606.926841697112,0.5373010635375977
