Wavenumber,FCNSWFeb20_1043.spa
7999.27978515625,0.5156756639480591
7995.422851794868,0.5122138857841492
7991.5659184334845,0.5197011232376099
7987.708985072102,0.5249608755111694
7983.852051710719,0.5287141799926758
7979.995118349337,0.5247322916984558
7976.138184987954,0.514345109462738
7972.281251626571,0.5117794871330261
7968.424318265189,0.5252326726913452
7964.567384903806,0.5376793742179871
7960.7104515424235,0.5256239175796509
7956.853518181041,0.5172949433326721
7952.996584819658,0.5194545388221741
7949.139651458276,0.51955646276474
7945.2827180968925,0.524694561958313
7941.42578473551,0.5212715864181519
7937.568851374128,0.5133150815963745
7933.711918012745,0.5083619356155396
7929.854984651362,0.5061143636703491
7925.998051289979,0.5106140971183777
7922.141117928597,0.5150023698806763
7918.284184567215,0.5158986449241638
7914.427251205831,0.5106660723686218
7910.570317844449,0.5090842843055725
7906.713384483066,0.5197397470474243
7902.856451121684,0.5209258794784546
7898.999517760301,0.5125565528869629
7895.142584398918,0.5068665146827698
7891.285651037536,0.5065904855728149
7887.428717676153,0.5110781192779541
7883.57178431477,0.5093693733215332
7879.714850953388,0.5027093887329102
7875.857917592005,0.5047705173492432
7872.000984230623,0.5103349089622498
7868.144050869239,0.5059136152267456
7864.287117507857,0.5040373206138611
7860.430184146475,0.5117232203483582
7856.573250785092,0.5123507380485535
7852.716317423709,0.5124179720878601
7848.859384062326,0.5106073617935181
7845.002450700944,0.5102588534355164
7841.145517339562,0.5096323490142822
7837.288583978178,0.5073643922805786
7833.431650616796,0.5076673030853271
7829.574717255413,0.5087858438491821
7825.717783894031,0.5168170928955078
7821.860850532648,0.5289797782897949
7818.003917171265,0.5206206440925598
7814.146983809883,0.5097574591636658
7810.2900504485,0.5087457895278931
7806.433117087117,0.5060452222824097
7802.576183725735,0.5079650282859802
7798.719250364352,0.5184515118598938
7794.86231700297,0.5238622426986694
7791.005383641586,0.5162784457206726
7787.148450280204,0.515472948551178
7783.291516918822,0.5167299509048462
7779.434583557439,0.5130945444107056
7775.577650196056,0.5121349096298218
7771.720716834673,0.5095745325088501
7767.863783473291,0.5038719177246094
7764.0068501119085,0.5017777681350708
7760.149916750525,0.5111420750617981
7756.292983389143,0.5203691720962524
7752.43605002776,0.5145570039749146
7748.579116666378,0.5090351104736328
7744.722183304995,0.5066929459571838
7740.865249943612,0.5095503926277161
7737.00831658223,0.5175808072090149
7733.151383220847,0.5195291638374329
7729.294449859464,0.5173093676567078
7725.437516498082,0.514282763004303
7721.580583136699,0.5098148584365845
7717.7236497753165,0.5064713954925537
7713.866716413933,0.5066153407096863
7710.009783052551,0.5101300477981567
7706.152849691169,0.5139688849449158
7702.2959163297855,0.5151960849761963
7698.438982968403,0.511538565158844
7694.58204960702,0.511238694190979
7690.725116245638,0.5095201134681702
7686.868182884255,0.5123927593231201
7683.011249522872,0.5128434300422668
7679.15431616149,0.5107969641685486
7675.297382800107,0.51296466588974
7671.4404494387245,0.5107867121696472
7667.583516077342,0.5054682493209839
7663.726582715959,0.5080844163894653
7659.869649354577,0.5096332430839539
7656.0127159931935,0.5079537630081177
7652.155782631811,0.5119557976722717
7648.298849270428,0.5140780210494995
7644.441915909046,0.5132582783699036
7640.5849825476635,0.5145785212516785
7636.72804918628,0.5144718289375305
7632.871115824898,0.5109504461288452
7629.014182463516,0.5109317302703857
7625.1572491021325,0.5158684253692627
7621.30031574075,0.515569806098938
7617.443382379367,0.5126714706420898
7613.586449017985,0.5103590488433838
7609.7295156566015,0.5083749294281006
7605.872582295219,0.5076509118080139
7602.015648933837,0.5027447938919067
7598.158715572454,0.5015663504600525
7594.301782211071,0.5085574388504028
7590.444848849689,0.5095877051353455
7586.587915488306,0.5088798403739929
7582.730982126924,0.5096578001976013
7578.8740487655405,0.508394181728363
7575.017115404158,0.5084872245788574
7571.160182042775,0.5055527091026306
7567.303248681393,0.5065043568611145
7563.44631532001,0.5062351226806641
7559.589381958627,0.5060297250747681
7555.732448597245,0.5073392391204834
7551.875515235863,0.5087041258811951
7548.018581874479,0.5122034549713135
7544.161648513097,0.5129002928733826
7540.304715151714,0.5105892419815063
7536.447781790332,0.5110360980033875
7532.590848428948,0.5115526914596558
7528.733915067566,0.5101255178451538
7524.876981706184,0.5091499090194702
7521.020048344801,0.5058783292770386
7517.163114983418,0.5011754631996155
7513.306181622036,0.5025057196617126
7509.449248260653,0.5078645944595337
7505.592314899271,0.5089946985244751
7501.735381537887,0.5092244148254395
7497.878448176505,0.5123541951179504
7494.021514815122,0.5145909190177917
7490.16458145374,0.5138384699821472
7486.307648092357,0.5079507827758789
7482.450714730974,0.4997572898864746
7478.593781369592,0.5026199221611023
7474.73684800821,0.5059285759925842
7470.879914646826,0.5032317042350769
7467.022981285444,0.5009385347366333
7463.166047924061,0.5040509700775146
7459.309114562679,0.508366584777832
7455.452181201295,0.506930410861969
7451.595247839913,0.5062124729156494
7447.738314478531,0.5091472864151001
7443.881381117148,0.512125551700592
7440.024447755765,0.5101819038391113
7436.167514394383,0.50775545835495
7432.310581033,0.5108274817466736
7428.453647671618,0.5133236646652222
7424.596714310234,0.511725664138794
7420.739780948852,0.5136942863464355
7416.882847587469,0.5191841125488281
7413.025914226087,0.5204879641532898
7409.168980864704,0.5193168520927429
7405.312047503321,0.5181213617324829
7401.455114141939,0.5153082013130188
7397.5981807805565,0.521323561668396
7393.741247419173,0.52546626329422
7389.884314057791,0.523059606552124
7386.027380696408,0.519486665725708
7382.1704473350255,0.5088781118392944
7378.313513973642,0.5006814002990723
7374.45658061226,0.5070919990539551
7370.599647250878,0.5141874551773071
7366.742713889495,0.5160834193229675
7362.885780528112,0.5111908912658691
7359.02884716673,0.5050050616264343
7355.171913805347,0.5053081512451172
7351.3149804439645,0.5029532313346863
7347.458047082581,0.49973928928375244
7343.601113721199,0.5032086968421936
7339.744180359816,0.5104609727859497
7335.8872469984335,0.5173600912094116
7332.030313637051,0.51666659116745
7328.173380275668,0.5182636380195618
7324.316446914286,0.520839273929596
7320.459513552903,0.516203761100769
7316.60258019152,0.5132076144218445
7312.745646830138,0.5110510587692261
7308.888713468755,0.5126475691795349
7305.0317801073725,0.5121543407440186
7301.174846745989,0.5051976442337036
7297.317913384607,0.501287579536438
7293.460980023225,0.5046985745429993
7289.6040466618415,0.5113375186920166
7285.747113300459,0.514030396938324
7281.890179939076,0.5175859928131104
7278.033246577694,0.5184935331344604
7274.176313216311,0.5164288878440857
7270.319379854928,0.5143508911132812
7266.462446493546,0.5145037174224854
7262.605513132163,0.5124260187149048
7258.74857977078,0.5089196562767029
7254.891646409398,0.5102158188819885
7251.034713048015,0.5161634683609009
7247.177779686633,0.5156145691871643
7243.3208463252495,0.5087493062019348
7239.463912963867,0.5080934166908264
7235.606979602485,0.5128952860832214
7231.750046241102,0.5162700414657593
7227.893112879719,0.5193445086479187
7224.036179518336,0.517696738243103
7220.179246156954,0.5157591700553894
7216.322312795572,0.5153984427452087
7212.465379434188,0.5150361657142639
7208.608446072806,0.5187484622001648
7204.751512711423,0.5230609178543091
7200.894579350041,0.5217583179473877
7197.037645988658,0.5189107060432434
7193.180712627275,0.5210562944412231
7189.323779265893,0.5224801898002625
7185.46684590451,0.5223392844200134
7181.609912543127,0.5206127166748047
7177.752979181745,0.5182244777679443
7173.896045820362,0.5225005745887756
7170.03911245898,0.5270049571990967
7166.182179097596,0.5276046991348267
7162.325245736214,0.5265535712242126
7158.468312374832,0.5280929803848267
7154.611379013449,0.5262125730514526
7150.754445652066,0.5259720683097839
7146.897512290683,0.5273176431655884
7143.040578929301,0.5259190201759338
7139.183645567919,0.5247514247894287
7135.326712206535,0.5234007835388184
7131.469778845153,0.5233704447746277
7127.61284548377,0.5256012082099915
7123.755912122388,0.5281907320022583
7119.898978761005,0.5284987688064575
7116.042045399622,0.5319690108299255
7112.18511203824,0.5319881439208984
7108.328178676857,0.5287431478500366
7104.471245315474,0.5282240509986877
7100.614311954092,0.5301058888435364
7096.757378592709,0.5331844687461853
7092.900445231327,0.5338172316551208
7089.043511869943,0.5317832231521606
7085.186578508561,0.5314592123031616
7081.329645147179,0.5378533005714417
7077.472711785796,0.5416542291641235
7073.615778424413,0.5396190285682678
7069.75884506303,0.5394735336303711
7065.901911701648,0.5413050651550293
7062.0449783402655,0.5382120013237
7058.188044978882,0.5332782864570618
7054.3311116175,0.5305944085121155
7050.474178256117,0.5283979177474976
7046.6172448947345,0.5274010896682739
7042.760311533352,0.5311917662620544
7038.903378171969,0.5330743193626404
7035.046444810587,0.5314877033233643
7031.189511449204,0.5290814638137817
7027.332578087821,0.5281004309654236
7023.475644726439,0.5251477956771851
7019.618711365056,0.522882342338562
7015.7617780036735,0.523188591003418
7011.90484464229,0.5252596735954285
7008.047911280908,0.5261228680610657
7004.190977919526,0.5266862511634827
7000.3340445581425,0.5295348167419434
6996.47711119676,0.5275152325630188
6992.620177835377,0.5225352644920349
6988.763244473995,0.5264188051223755
6984.9063111126125,0.529080867767334
6981.049377751229,0.5233416557312012
6977.192444389847,0.519720196723938
6973.335511028464,0.5211156010627747
6969.4785776670815,0.5227242708206177
6965.621644305698,0.5212576985359192
6961.764710944316,0.5181986093521118
6957.907777582934,0.5170453190803528
6954.0508442215505,0.5168464183807373
6950.193910860168,0.5175842046737671
6946.336977498786,0.5199752449989319
6942.480044137403,0.5214641094207764
6938.62311077602,0.5230355858802795
6934.766177414637,0.5228541493415833
6930.909244053255,0.5202768445014954
6927.052310691872,0.5189610719680786
6923.1953773304895,0.5155289769172668
6919.338443969107,0.5167024731636047
6915.481510607724,0.5185580253601074
6911.624577246342,0.5176379680633545
6907.767643884959,0.5164928436279297
6903.910710523576,0.5130541920661926
6900.053777162194,0.5127863883972168
6896.196843800811,0.5135505795478821
6892.339910439428,0.5142709612846375
6888.482977078045,0.5144108533859253
6884.626043716663,0.5129605531692505
6880.769110355281,0.5144429802894592
6876.912176993897,0.5149369835853577
6873.055243632515,0.5130338072776794
6869.198310271133,0.5118662714958191
6865.34137690975,0.5140184760093689
6861.484443548367,0.5152254700660706
6857.627510186984,0.5166888236999512
6853.770576825602,0.5163679122924805
6849.913643464219,0.5135418176651001
6846.056710102836,0.5129074454307556
6842.199776741454,0.5142509341239929
6838.342843380071,0.5147225856781006
6834.485910018689,0.5131317377090454
6830.628976657306,0.5123639106750488
6826.772043295923,0.514348566532135
6822.915109934541,0.5142589211463928
6819.058176573158,0.5120999813079834
6815.201243211775,0.5100821852684021
6811.344309850392,0.5117477178573608
6807.48737648901,0.5155304074287415
6803.630443127628,0.514560878276825
6799.773509766244,0.5126211643218994
6795.916576404862,0.51512610912323
6792.05964304348,0.5158732533454895
6788.202709682097,0.5134406685829163
6784.345776320714,0.5131442546844482
6780.488842959331,0.5146653056144714
6776.631909597949,0.5152344703674316
6772.774976236566,0.515268862247467
6768.918042875183,0.5147520899772644
6765.061109513801,0.5150869488716125
6761.204176152418,0.5142613053321838
6757.347242791036,0.5140759944915771
6753.490309429653,0.5147978663444519
6749.63337606827,0.5149683356285095
6745.776442706888,0.5148319602012634
6741.919509345505,0.5152069330215454
6738.062575984122,0.5148678421974182
6734.205642622739,0.5136955380439758
6730.348709261357,0.5109878778457642
6726.4917758999745,0.5090992450714111
6722.634842538591,0.5107985734939575
6718.777909177209,0.5125637650489807
6714.920975815827,0.511796772480011
6711.064042454444,0.5102418661117554
6707.207109093061,0.5105614066123962
6703.350175731678,0.5122438669204712
6699.493242370296,0.5115684866905212
6695.636309008913,0.5103302597999573
6691.77937564753,0.5124342441558838
6687.922442286148,0.5145983099937439
6684.065508924765,0.5136294960975647
6680.2085755633825,0.5118206739425659
6676.351642202,0.510554313659668
6672.494708840617,0.512256383895874
6668.637775479235,0.5137789249420166
6664.7808421178515,0.5112581849098206
6660.923908756469,0.5085902214050293
6657.066975395086,0.509363055229187
6653.210042033704,0.5098443627357483
6649.3531086723215,0.5088598132133484
6645.496175310938,0.5094532370567322
6641.639241949556,0.509915292263031
6637.782308588174,0.5093780755996704
6633.9253752267905,0.5100730657577515
6630.068441865408,0.5093098282814026
6626.211508504025,0.5079537630081177
6622.354575142643,0.5085591673851013
6618.4976417812595,0.5102494955062866
6614.640708419877,0.5126559138298035
6610.783775058495,0.511076807975769
6606.926841697112,0.5079381465911865
6603.069908335729,0.5065863132476807
6599.212974974347,0.5062204003334045
6595.356041612964,0.5061798691749573
6591.499108251582,0.5059033036231995
6587.6421748901985,0.5053314566612244
6583.785241528816,0.5051519274711609
6579.928308167433,0.5063008069992065
6576.071374806051,0.5074925422668457
6572.214441444668,0.5074672102928162
6568.357508083285,0.5067434906959534
6564.500574721903,0.507268488407135
6560.643641360521,0.5080468654632568
6556.786707999137,0.5089881420135498
6552.929774637755,0.5089074969291687
6549.072841276372,0.5065235495567322
6545.21590791499,0.5055030584335327
6541.3589745536065,0.5068910717964172
6537.502041192224,0.5054611563682556
6533.645107830842,0.50461345911026
6529.788174469459,0.5073082447052002
6525.931241108076,0.509337842464447
6522.074307746694,0.5064012408256531
6518.217374385311,0.5041301250457764
6514.360441023929,0.5045322775840759
6510.503507662545,0.5043650269508362
6506.646574301163,0.5029985904693604
6502.78964093978,0.5029734373092651
6498.932707578398,0.5035276412963867
6495.075774217015,0.5045726895332336
6491.218840855632,0.5060324668884277
6487.36190749425,0.5059766173362732
6483.504974132868,0.5051508545875549
6479.648040771484,0.5043283700942993
6475.791107410102,0.5036163330078125
6471.934174048719,0.5043367743492126
6468.077240687337,0.5051676630973816
6464.220307325953,0.5050994157791138
